,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.206110964928326,0,0,0.144320982446477,0.415475714546335,0,0,0,0,0,0,0,-0.247009972158214,0,0,0,0,0,0,0,0.171738980125469,0,0,0,0,0,0,0,-0.0133369365847574,0.111874185809525,0,0,0,0,0,0,0,0,-0.0681967201475251,0,0,0,0,0,0,0,-0.0375605004504738,0,0,-0.151054774798693,-0.0283545206876698,0.174903430694104
X002142.CH.EQUITY,0.398141737038332,0,0,0,0.0599965020488179,0,0,0,0,0,0,-0.0254278151926414,0,0,0,0,0,0,0,0,0,0.212220424422781,0.0900028020467323,0,0,0,0,0,0,0,0,0.0926737512562578,0,0,0,0,0,0,0,0,0,-0.015682248511859,0,0,-0.0659264713030895,0,0,0,0,0,0,0,-0.0958433542440444
X600000.CH.EQUITY,0,0,0,0.142209106400549,0,0,0,0.0143999740017251,0.295545652325649,0,0,0,0,0,0,0.0493408783467424,0,0,0,0,0.0687912843844038,0,0,0,0,0,0,0,0.104169378893972,0,0,0,0,0,0,0,0,0,0,0,0.144333730172621,0,0.128087787232551,0,0,0,0,0,0,0,-0.0431766011540717,0,0
X600016.CH.EQUITY,0,0,0.120632410653036,0,0,0,0,0,0.336003169640116,0,0.081294609623401,0,0,0,0,0,0.153184154041441,0,-0.225736598564861,0,0,-0.0816401795974892,0,0,0,0,0,0.426481301666936,0,0,0,0.246889012892406,0.142603702186097,0,0,0,-0.165253721933297,0,0,0.123130071600406,0,0,0,0,0,0,0,-0.0820989387245544,0,0,0,0,0
X600036.CH.EQUITY,0.104210346634274,0,0.146174341744594,0.420067812482839,0,0,0,0,0,-0.01325675304726,0.0649697950438737,0,0,0,-0.0486367960766083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961897482248364,0,0,0,0,0,0.196347040435675,0,0,0.114490018925834,0,0,0,0,-0.0787869538067017,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.458899130977275,0,0,0,0.0544120482071845,0,0,0,0,0,0.201148645401194,0.0873071676074142,0,0,0,0,0,0,0,0,0,0,0,0,-0.038272041244652,0,0,0,0,-0.154825691056816,0,0,0,0,0,0,0.0726825307580953,0,0,0,0.0430567173799462,0,0,-0.0104126811624532,-0.0632225440421596,0,0.0932648698218198,0,0,0,0,-0.0306965416113692,0
X601229.CH.EQUITY,0,0.0460548252337961,0,0,0,0.0928941453709191,0,0,0,0,0.531949140316107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013599432849041,0.0646519314855258,0,0,0,0,0.0798276054446211,0,0,0,0,0,0,0,0,0,0.0636886497065853,0,0,0.126314826651534,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0878581687342906,0,0,0,0,0,0,0,0.0730492433836065,0.0199146248807115,0.536349156656663,0.0717217290689863,0,0.0590210524583499,0,0,0,0,0,0,0,0,0,0,-0.0408314146290671,0,0,-0.0744610819682629,0,0,0,0.0483806822597411,0,0,0.0129501557745133,0,0,0,0.0533748783691954,0,0,0,0,0.0158673198925114,0,0,0.101540267046594,0,0,0,0
X601328.CH.EQUITY,0,0,0.359523127858053,0.0863620799039199,0,0,0,0,0,0,0,0.131309896609149,0.0918070879693552,0.0777823133184486,0.145638428167588,0,-0.0842055582192458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582153605978819,0,0,0.0618050171107239,0,0,0,0,0,0,0,0,0,0.0780400295164827,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.207192024922835,0.394592433577697,0.228643510208668,0.0437452122527118,0,0,0,0,0.0530742996740128,0,0,0,0,0.00700173443422622,0,0,0,0,0,0.0041563608348633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107056234934317,0,0.0746671281205716,0.104955877122569,0,0,0,0
X601818.CH.EQUITY,0,0.304219527509749,0,0,0,0.131716351539889,0,0.0789109027016757,0,0,0,0,0,0.188852429903287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108759172397037,0,0,0.090397953303876,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0691259671504807,0,0.00852148967285321,0.102301381915685,0,0.200954566405417,0.0474728867601787
X601939.CH.EQUITY,0,0,0.060875482854047,0,0,0.170027786086196,0,0,0.119837928432639,0.516509799954519,0.188819169433215,0,0,0,0,0,0,0.13552634690451,0,0,0,0,0,0,0,0,0,0,0,0,0.100227402867582,0,0,0,0,0,0,-0.0925111271752009,0.0101396711767941,0,0,0,0,0.0650388392552888,0,0,0,0,0.047756611232122,0,0,0,0
X601988.CH.EQUITY,-0.0642913203507816,0,0,0,0,0,0,0.43036766077078,0.0678779036924659,0.185482941373778,0,0,0,0.00613285267200549,0.0889292783095809,0,0,-0.0279377841779762,0.187118116957872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159533360450678,0,0.0296013743398,0,0.147711787871215,0,0,0,0,0,0,0,0,0,0,-0.131868822843465,0,0,0,0
