,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.055385666304243,0.272975879291197,0,0,0.0361551969199641,0,0,0,-0.0693804600016964,0,0,0,0,0,0.137496926876185,0.0638214594491135,0,0,0.00700680549952991,0,0,0,0,0.114783120888365,0,0,0,0,0,0,0,0.244006377678741,-0.00247343496826714,0,0,-0.0161176468233389,0,0,0,0.111189551791004,0,0,0,0,0,0.0737991906721059,0.004292222815078,-0.333850082767905,0,0,-0.16622192338932
X002142.CH.EQUITY,0.156536587526789,0,0,0,0,0.154692287369234,0.085312569822954,0,-0.0379955114586659,0,0,0,0,0,0,0,0,0,0,0,0,0.188834574733929,0,0,0,0,0,0.0523404463221319,0.00947315178888589,0.0988056969185878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173860528864655,-0.14878811646884,-0.194554376453522
X600000.CH.EQUITY,0.0671362357200591,0,0,0,0,0.118121569268519,0,0,0,0,0.426830548607322,0,0.0400227968927027,0,0,0,0,0,0,0.206511560564753,0,0,0,0,0.0140345014052622,0,0,0,0,0.051991551303478,0,0,-0.0550693520942422,0,-0.0122248196647596,0,0,0,0,0.112077492918903,0,0,0,0,0,0,0,0,0,0,0,0.116159861955173
X600015.CH.EQUITY,0,0,0,0,0.00532943753435714,0,0,0.140491779305387,0,0,0,0,0.311315653638367,0,0,0.129724105992903,0,0,0,0,0,0,0.111246683673112,0.0894799201366649,0,0.0726558992542865,0,0,0,0,0,0.111106929921413,0,0,0,0.0249457763485323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00895354425308537,0,0,0,0,0,0.113582276856568,0.130736283736826,1.38777878078145e-17,0.296610391085856,0,0,0,0,0,0,0,0,0,0.140484092148754,0,0,0,0.334419402824735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.182435214165738,0.079571394267707,0,0,1.38777878078145e-17,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119464406196147,0,0,0,0,0,0,0.0309433025214187,0.172352826167457,0,0.0807190748355224,0,0.0967764496792941,0,0.0436777158892128,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320775325593884
X601166.CH.EQUITY,0,0,0,0,0,0.433088541909887,0,0,0,0,0,0.203761158029297,0,0,0.0103668006619747,0,0,0,0,0,0,0,0,0,0,0.00222796359222607,0,0,0,0,0,0.0600732727879207,0.430418838510484,0,0,0,0,0,0,0,0,0,0,0,0,0.0329158185540328,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0784896942186209,0.230027009863325,0.354968751221552,0.0541250234999831,0,0,0,0,0,0.322665337736521,-0.0537016598733044,0,0,0.156127820574213,0,0,0,0,0,-0.0519726505705857,0,0,0,0,0,0,0.0541488573648293,0,0,0,0.00943577215612345,0,0,0,0,0,0,-0.0809349891388236,0,0,0,0,0,0,0,0.108358381541696,0,0,0,0,0
X601229.CH.EQUITY,-0.0256332924342472,0,0,0,0,0,0,0,0,0.201128598849323,0,0,0,0.362897800087486,0,0,0,0,0.0666455263954329,-0.0749840227477184,0,0.313592200692127,0,0,0,0.0985155026627026,0,0,0,0,0,0,0.218888345015828,0,0,0,-0.172004850532892,0,0,0.0930170540559725,0,0,0,0,0,-0.133144492821775,0,0,0,-0.0265380278336928,0.0835665400919536,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.00536890256049123,0.23272988759848,0,0,0.584844057357265,0,0.0256827217771689,0.124991605774028,0,0,0,0,0,0,0.0511605634534925,0,0.0602197559090488,0,0,0,0.0210994215033036,0,0,0,0,0,0,0,0.0420517403372643,0,0,0,0,0,0,0,0.0383721668184628,0,0,0,0,0,0,0,0.051088595376574
