,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.152700284984383,0,0,0.00386242396235535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994294659481963,0.358696231351056,0.0892279569311244,0,0,0,0,-0.111934412166542,0,0,0,0.190912103699364,-0.20599975123868,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170011935571589,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0789637464058978,0.0168105016170553,0.0606594659176853,0,0,0,0,0,0,0,0,0,0,0,0,0.299743396995598,0,0,0,0,0,0,0,0,0,0,0.150521051936486,0,0,0,0,0,0,0,0,0.317517062115042,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.876239526424269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605041424470343,0,0,0,0.0306802339094471,0,0,0,0,-0.102806134765441,0,0.0879007289046017,0,0,0,0,0,0,-0.0126529766994349,0,0,0,0.0552531662871674,0,-0.0636947552747792,0,0,0.0403193834291234,0,0,0,0.0702725887947599,-0.00955959884720609
X601288.CH.EQUITY,0.0243062839915246,0,0.756818549353911,0,0,0,0,0,0,0,0,-0.0454074427571454,0,0.259614272347635,0,0,0.00752068681352648,0.122773855168226,-0.010538249239043,0,0,0,0,0,-0.103689677461098,0,0.0382143516821902,0,0,0,0,0,0,0,-0.062335855188899,0,-0.104323633727321,0,0,0,0,-0.0417644243002836,0,0,0,0,0,0,0,0,-0.0244189122877146,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.652095547634924,0,0.277537632380131,0,0,0.10238304146547,0,0,0.032597399023611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118506953269489,0,0,0,0,0,0,0,0.0546003193503606,0,0,0,0,0,0,-0.0192792807694668
X601628.CH.EQUITY,0,0.0419006394712184,1.73472347597681e-18,0,0,0,0.294224673855224,-3.46944695195361e-18,0,-0.0541148186760892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196966926262327,0,0.127968160706694,0.0589548176986293,0,0,0,0,0.0639681853795007,0.102332430975722,0.0811864741252724,-6.93889390390723e-18,0
X600036.CH.EQUITY,0,0,0.37380920649854,0.0571921627696404,0,0,0,0.0923968484028119,0.0717445238779808,-0.0505175730407687,0,0,0,0,0.120309314903304,0,0,0,0,0.0247350041884626,0,0,0,0,0,0,0.0652619591525561,0,0,-0.023921975669248,0,0,0,0.243924456335242,0,0,0,0,0,0,0,-0.0621851442825423,0,0,0,0,0,0.0507230569274856,0,0,0.0880656970048582,0
X1299.HK.EQUITY,0,0,0,0,0,0.0857368376467584,0,0,0,0,0,0,0,0,0,0,0.0348771609788272,0,0,0,0,0.183296763905198,0,-0.0613354150859859,0,0,0,0,0.165333894484488,0,0,0,0,0,0,0,0,0.0382952940530781,0.0229894149737097,0,0,0.175753530660556,0.116694882511446,0,0,0,0,0.443769194508471,0,0,0.0840025442106713,0
X5.HK.EQUITY,0,0,0,0,0,-0.146848154394652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415942144075816,0,0,0,0,0,0.936198863539888,-0.452519021691356,0,0,0,0.676574820998682,0,0,0,0,0,0.137560939225181,-0.22967780113857,0,0,0,0,0,0.0547997634438626,0.104076899630548,0,0,0,0.121095932306695,0,0.219076081719576,0.103906199493009
X388.HK.EQUITY,0,0.236709186490316,0,0,0.0472783675415402,0,0,0,0,0,0,0,0,0,0.00323025741091366,0,0,0,-0.278517967561912,0,0,0.232841120859704,0.502094106416631,0,0,0,0.0166622249866436,-0.0776604112918323,0,0,0,0,0,0.149242495300874,0,0,0.060506575126669,0.26812144204257,0,0,0,0,-0.347423028709642,-0.0494722350053479,-0.0414276578844585,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.0599907346832532,0.185315324014058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162392520363452,0.20348147795294,0,0,-0.156907972640536,-0.0624792590887026,0,-0.134404418802819,0,0,0,0,0,0,0,0,0,0,0,0.0378960416188833,0,0,0,0,0,0.421004503143612,0,0,0,0,0,0.0455482921506659,0,0.0291257705030446,0
X600030.CH.EQUITY,0,0,0.00204671482237259,0,0,0,0,0,0,0,0,0,0,0,0,0.265809743754788,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00854941183652002,0,0,0,0.0397078735458762,0,0,0.323846171157114,0,0,0.0886133202104581,0,0,0,0.107319853124792,0,0,0,0,0,0,0.0530157078378894,0,0,0.0160170376132963,0.0107381399999989,0
X601166.CH.EQUITY,0,0.125035277532423,0,0.0668172932100072,0.0504787711995521,0,0,0,0,0,0.00982077637625577,0,0,0,0.467510542327409,0,0.011131404140812,0,0.111027613276811,0,0,0,0,0.0386113282810085,0,0,0,0.0117239667309435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114415052462239,0,0,0,0,0,0,0,0,-0.00279825432555135,0
