,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.570575272008717,0,0.0295173710964752,0,0.079167197674774,0,0,0,0,0.086411096666785,0,0,0,0,0,0.105809772777215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0674580667533957,0,-0.0123762833302085,0.0767906499821568,-0.0395216332818193,-0.0109016361541634,0,0,-0.0275665635888608,0,0,0
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0,0
X601939.CH.EQUITY,0.124156174264383,0,0,0.475807621554431,0,0.0362283228613287,0,0,0,-4.33680868994202e-19,0.122203717547378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832545056721797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829972353511682,0.0145802296434212,0
X601288.CH.EQUITY,0.224157292959089,0,0.162708444982063,0,0,0.0626973198415768,0,0,0,0,0,0,0,0,0,0,0,0.140647492931183,0,0,0,0,0,0,0.00494857413715847,0.0910683389649264,0,0.106580345871005,0,0.021816692147918,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0980433382684318,0,0.0509051971664989,0,0,0,0,0,0,0,0,-0.0928012342336321
X5.HK.EQUITY,0,0,0,0,0,0,0,0.407763788974251,0,0,0,0,0,0,0,0,0.182942111031816,0,0.0660035730207548,0,0,0,0,0,0,0,-0.0481479882933544,0,0,0.214733117787924,0,0,0,0,0,0,0,0,0,0,0,0.210406212164918,0,0,-0.582136257949768,0,0,-0.0853922989249888,0,0.201818117879593,0
X601988.CH.EQUITY,0.102028655124099,0,6.93889390390723e-18,0,0.0425829033951946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596223056189014,0,0,0,0,0,0,0.105454973264972,0,0,0,0,0,0,0,0,0,0.050920392153226,0,0,0,0,0,0,0,0,0.0757931359251452,0.0964369652313434,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0588840116876542,0,0,0,-0.014163684177083,0,0,0,0,0.0420140866307181,0,0,0,0,0,0,0,0.623989331521878,0,0,0.0623203850627607,0.108876273295444,0,0,0,0,0,0,0,0,0,0,0,0,0.071926575108959,0,0,0.0362776521711,0,0,0,0,-0.00333742606316005
X1299.HK.EQUITY,0,0.203495809701728,0,0,0,0,0,0,0,0,0,0.0605452805033943,0,0,0,0.0381548713285823,0.168569760617312,0,0,0.0173981059585186,0,0,0,0,0,0,0,0.159726138038077,0,0,0.082327423756053,0,0,0,0.0340682837272537,0,0,0,0,0,0,0,0,0,0.0460703926058071,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.199003926491951,0,0,0.016318746709913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370059868364437,0,-0.00738027331558855,0,0,0,0,0.0864103007299628,0,0,0,0,0,0,0,0,0,0,0.382693846175902,0,0,0,0.216854766160678,0,0.0827588863653716,0,0,0.0144598506906472,0,0,0,0,-0.00729704666461709
X601328.CH.EQUITY,0,0.00821361328000165,0.129753910815311,0,0,0,0.126717290508465,0,0,0,0,0.0217939358073366,0,0.241924035202057,0,0,0,0,0,0,0,0.2329451615986,0,0,0,0,0,0,0.0543434444474941,0,0,0.0136550197617993,0,-0.00896990824219127,0,0,0.00716449320900329,0,0,0.217076852896003,0,0,0,0,0,0.0186718161171616,0,0,0,0,0
