,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.542825153456677,0,0.0184832414172996,0,0.059358451221089,0,0,0,0,0,0.102013108031127,0,0,0,0,0,0.0916659908468035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297116762565605,0,0,0.115125262662874,0,0.00147964232966535,0,-0.0523390533027892,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.151648368961879,0,0.0900960757862753,0,0,0,0,0,0,0,0.0700441184312279,-0.00955310344458832,0.248056634952987,0,0,0,0,0,0,0,0,0,0,0,-0.0144064524932614,0,0,0.0469971564318868,0,0,0,0,1.73472347597681e-18,0.182934377657128,0,0.0437581259498794,0,0,0,0,0,0.144407512758696,0,0,0
X601939.CH.EQUITY,0,0,0,0.358899944304823,0,0.279476298459608,0,0,0,0,0.0183328742697566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162857247322681,0,0,0,0.0112076389211632,0,0,0,0,0,0,0,0,0,0.00783858126197289,0,0,0
X601288.CH.EQUITY,0.209106652624392,0,0.289889274124081,0,0,0.0870770672714863,0,0,0,0.0163492120693487,0,0,0,0,0,0,0,0,0.165974811836361,0,0,0,0,0,0,0.025422674642247,0,0,-6.93889390390723e-18,0.0540717534205498,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0898441407378714,0,0,0,0,0,0,0,0,0,0,0,-0.108791058150192
X5.HK.EQUITY,0,0,0,0,0,0.184388789323556,0,0.357868933766691,0,0,0,0,0,0,-0.163031644544659,0.338472656716223,0.218959018390984,0.138746030980375,-0.0998487363787215,0,-0.156799905811325,0,0,0,0,0.208946385029779,0,0,0,0.113834652237964,0,0,0,0,0,0,0,0,0,0,0,0.0511371680356187,0,0,-0.140035363674549,-0.476888505141898,-0.0422218650154787,-0.0824146487139315,0,0.091519182293508,0
X601988.CH.EQUITY,0.100322651954564,0,-3.46944695195361e-18,0,0.0240309588144035,0,0,0,0,0,0,0,0.0326874938295524,0,0,0,0,0,0,0,0,0,0.601315991499926,0.0317953765185282,0,0,0,0,0,0.119379762136092,0,0,0,0,0,0,0,0,0,0.0660113672916908,0,0,0,0.00362104789736433,0,0,0,0,0,0.0960577537485504,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246652502334202,0,0,-0.0226521947184262,0,0,0,0,0,0,0.0726482352339955,0,0,0,0,0,0.716344734064329,-0.00811966097333336,0,0,0.0267704618546253,0.09615594319184,0,0,0,0,0,0,0,0,0,0,-0.00128363399191785,0,0.0667981655177935,0,0.0531894099351554,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.228648987236986,0,0,0,0,0,0,0,0,0,0,0.0765943199446449,0,0,0.0201917430280639,0.254717394160838,0,0,0,0,0,0,0,0,0,0,0.219600235063781,0,0,0.0843675006109069,0,0.0573058530697751,0,0.104971655923645,0,0,0,0,0,0,0,0,0,0,0.0329065142630678,0,0,0,0,0
X601628.CH.EQUITY,0,0.215155143557593,0,0,0,0,0.0307854950582832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504335879263591,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.403582981757256,0.232087696738983,0,0,0,0.0294979772999489,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.13705389911605,0,0,0,0.118447945071732,0.00563082074739914,0,0,0,0,0,0.261654360223991,0,0,0,0,0,0,0,0.232398538841537,0,0,0,0,0,0,0.0557857160187637,0,0,0,0,0,0,0,0,0.0149227682406621,-3.46944695195361e-18,0.203544168197486,0,0,0,0,0,0,0,0,0.0103081680331815,0,0
X601166.CH.EQUITY,0.0511821601732385,0,0.156291059398626,0,0,0,0.174309616437086,0,0,0.0957425660132397,0,0,0,0.228439340780241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054890491412258,0,0,0,0,0,0,0,0.0853995143021941,0,0,0,0,0,0,0,0.0406744524438339,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0784584880452707,-0.200601440814962,0,0,0,-0.105847350979801,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242001047723233,0.205143936471662,0,0,0.1455346931169,0.173579243561618,0.260117622611709,0.362033291954866,0,-0.0971843812931562,0,0,0,0,0,0.0590844975452323,0,0,0,0,0.0594050083362739,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.168100664014349,0,0,0,0,0,0,0,0,0.377323647109145,0,0,0,0,0,0,0,0,0.316246433586932,0,0,0,0.360997598980321,0,0,0,0,0,0,0,0,0,0,0,0,0.178487824199311,0.0296126843460512,0.03428726095862,0.0552623052279671,0,0.0257216708382958,0,0.0339616188668918
X600000.CH.EQUITY,0,0,0,0,0,0,0.205665315969549,0.062603078935036,0,0,0.301640885815241,0,0.0974689916844117,0,0,0,0.0599904057281555,0.0377117206282051,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.018182471330799,0,0,0,0,0,0,0,0,0,0.168406069899646,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.316924238817308,0,0,0,0.120669389789341,0,0.13679842899225,0,0,0,0.0188366767454338,0,0,0,0,0,0.343789885614314,0,0,-0.230702122163792,0,0,0.183952953610939,0,0.0195874180037599,0.122832412026001,0,0.504627858741409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297462749185237,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978129025884999,0,0,0.0967663145142294,0,0,0,0,0.0255896955673705,0,0.583229315024797,0.022576204492259,0,0,0,0,0,0.0444795611969106,0,0,0,0,0,0,-4.33680868994202e-19,0,0.081569998108606,0
X2388.HK.EQUITY,0,0.132072335420633,0,0,0.274686242765093,-0.557984690004137,0,0.00789409328317479,0,0,0,0,0.106716619149147,0,0,0,0,0,0,0,0.239518050011152,0,0,0,0,0.15810184454371,0,0.259318868806221,0,0,-0.161015001153146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.196587171741073,0,0,0.0196155230692501
X267.HK.EQUITY,0,0,0,0,0.140938807344467,0,-0.371235575541245,0,0,0,0,0,0,0.108583558811121,0,0,0,0,-0.377950771508518,-0.0731728112153401,0.310102951516005,0,0,0,0,0,0,0,0,0.46057920288647,0.0550968476951097,0,0.0230116926112851,0,0,0,0,0,0,0.133830122338468,0,0,0,0,0,0.530687829054327,-0.0278438206254086,0,0.099114413779493,0.154932108056602,0.229459565699705
X601601.CH.EQUITY,0,0.123358570161113,0.0229744470933439,0,0,0,0.0907369982220979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230582919964167,0,0,0,0.0922831330335919,0,0,0,0,0,0,0.0292438629364136,0,0.0724409806987116,0,-3.46944695195361e-18,0,0,0,0,0.00730779237238445,0,0,0,0,0,0,0.187440797600484,0,0.0281105451841562,0
X688.HK.EQUITY,0,0,0.0852850753924751,0,0.0151462227695867,0,0,0.170401859621168,0,0.0358504120515719,0,0,-0.0460719607637702,0,-0.0266386841328083,0,0,0.0186685599663385,-0.121108639846707,0,0,0,0,0,0,0,0,0.400847615435875,0,-0.00568702225015031,0,0,0,0.136491912003723,0,0,0,0,0,0,0,0,0,0,0,0.0615308699012852,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.340837422408656,0,0,0,0,0.0495838334237037,0.127235966113797,0,0,0.117652565044902,0,0.0852038434780939,0,0,0,0,0,0,0.109442947166212,0,0.110298710950826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111612126632636,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.0761949478579423,0,0.0560334731858072,0,0.00468376047749941,0,0.369136162449511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.188795744722838,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.146554990950947,0.170778832646271,0,0,0.140462458214824,0,0,0,0,0.108380620128466,0,0,0,0,0,0,0,0,0,0.0325375872866538,0,0,0,0,0,0,0,0,0,0.0514918475841722,0.0701275641045459,0,0.0142384553136056,0.255490458280745,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161872392850078,0.03199941629185,0,0.0565247384296593,0,0.0119783617276768,0,0,0,0,0,0,0,0,0,0,0,0,0.0181602555679809,0,0,0,0.627133523238446,0,0,0,0.0275299731986949,0,0,0.164158117767532,0,0,0.0168644432192576,0,0.0458317337857749,0,0
X000001.CH.EQUITY,0,0.0602361083638606,0,0,0,0,0,0,0.106202044798233,0,0,0,0,0,0,0,0,0,0.128848164761184,0,0,0,0.0323965658274162,0,0,0,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0,0,0,0.212781299831558,0,0,0,0.238705961675753,0.0309482361781317,0,0,0,0,0.0207717727038555,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0200164756994669,0,0,0,0,0,0,0,0.0936912524962975,0,0,0,0,0,0.0421557777332272,0.127414851970841,0,0,0,0,0,0,0,0,0.43592838512714,0.0904827333427801,0,0,0,0,0,0,-0.110764312719908,0.191495692910136,0,-1.38777878078145e-17,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0752103290267854,0,-0.426043523124621,0.177252564678246,0.240232953756634,0,0,0,0,0.162123201944742,0,0,0,-0.0347488975395708,0,0,0,0,0,0,0,0.0288728195416798,0,0,0,0,0,0,0,0,0,0.0776387269996118,0,0,0,0.227845283247961,0,0,0,0,0,0,-0.0320737872244047
X1109.HK.EQUITY,0,-0.0708971319314362,0,0,0,0,0,0,0,0,0,0,0.0979224319332073,0,0,0,0,0,0,0.0625060861331756,0,0,0,0,0,0.0363824316483251,0.0195369970489594,0,0,0,0,0.199406809430189,0,0,0,0,0,0,-0.0810674969820615,0,0,0,0,0,0,0.368524390756597,0.0857866592634522,0,0,0,0.105175302750619
X601818.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0.278701808231431,0,0,0.145175714249795,0,0,0,0,0,0.0404197342847867,0,0,0,0,0,0,0.27168954910111,0,0,0.0634236184231995,0,0.117428934196499,0,0,0,0,0,0,0,0,0,0,0,0.0684259068736297,0,0,0,0.0205844366740562,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.04286560637098,0,0,0,0,0,0,-0.0474385153478855,-4.33680868994202e-19,0,0,0.302009026261097,0,-0.21024101581812,0,-0.0775472006437405,0,0,0,0,0.497609918930213,0,0,0,0,0.204588881113679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513087269208677,0,-0.377579376355778
X823.HK.EQUITY,0,0,0,0,-0.00402438213099411,0,0,0,0,0,0,0.198235943574176,0,-0.0509159658969122,0,0,6.93889390390723e-18,0.000629858130237228,0,0,0,0,0,0,0,3.46944695195361e-18,0.0520421851127083,0,0,0,0,0,0.0354775917389983,0,0.23138047955369,0,0,0,0,0,0,0,0.0867744059056108,0,-0.0619877862201963,0,0,0,0,0,0.330440543484167
X001979.CH.EQUITY,0,0,0,0.261536229605679,0,0,0,0,0,0,0,0,0,0,0,0.404082336612764,0,0,0,0,0,0,0,0,0.0178190899673783,0,0,0,0,0.0350063730628393,-0.0274199098903863,0,0,0,0,1.73472347597681e-18,0,0.0266412100737189,0,0,0,0.0811220772709893,0,0,0,0,0.0918890278684524,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.676327368769358,0.0876998235731795,0,-0.0581386607830422,0,0,0,-0.440480510970023,0.300227807066194,0,0,-0.0203469835928362,0,0.0364467842831682,0,0,0,0,0,0,0,0,0,0,0,0,0.0157127968294295,0.26109302786601,0,0,0,0,0,0,0,0,0,0.0453112994772516,0,0,0,0,0,0,0,-0.038928982663597,0,-0.0816890796836267
X600048.CH.EQUITY,0.147141584074668,0,0,0,0,0,0,0.0496820316115042,0,0.277561393178007,0,0,0,0,0,0.465063377416024,0,0,0,0,0,0,0,0,0,0.134090999973135,0,0,0,0.0345044035988634,-0.0294708824448092,0,0.0347713339359623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024098432481826,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0295221507208689,0,0,0,0,0,-0.133177853220269,0.770976291500709,0,0,0.0342313359291052,0,0,0,0,0,0,0,0,0,-0.141789321408565,0,0,0,0,0.127984408381194,0,0,0,0,0,0,0,0,0,0.0906740774342348,0.0761023199972845,-0.0633069927070208,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0786942932498932,0,0,0,0,0,0,0,0.0176099012284816,0,0,0,0,0,0,0,0,0,0,0,0.0199202051933048,0,0,-0.0218652922482099,0,0,0.0171623048851716,0.0200500147553388,0,0.0411513107718364,0,0,0,0,0,0.0603193865165209,0,0.171156321440564,0,0,0.139400391804515,0,0,0.11862391586931,0.438633599547544,0,0,0
X601688.CH.EQUITY,0,0,0,0.121974833761782,0,0,0,0,0,0,0,0,0.00795999037529573,0,0,0,0,0,0,0,0.0371109807218888,0,0,0.506217281669677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429106084820866,0,0,0.253723664679387,0,0,0,0,0,0,-0.022723357734642
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.086485018164239,0.0505595231239715,0,0,0,0,0,0,0.0502742864255635,0,0,0,0,0,0,0,0.119630360866637,0.294026727554587,0,0,0,0,0,0,0.0677608271065734,0,0,0,0,0.241132744993155,0,0,0,0,0,0,0,0,0,0.0373971496354247,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.133290696628539,0,0.114293585874304,0,0,0.0062951087672729,0.144647386765555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288036292985558,0,0.300240119378871,0,0,0.0881218991577477,0,0.124634652072462,0,0,0,0,0,0
X601229.CH.EQUITY,0.112308492691476,0,0,0,0,0,0.0308357427517159,0,0,0,0,0.0421265126706028,0,0.423398512056038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141404513539016,0,0,0,0,0,0,0.359515515310509,0,0,0,0,0,0.0175214581038209,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296560584368995,0,0,0.101155561902618,0,0,0,0,0.27031479585095,0,-0.0513804138821374,0,0,0,0,-7.97740244864349e-05,0,-1.73472347597681e-18,0,0,0.176319106072832,0,0,0,0,0,0,0,0.101677690991916,0,0,0.091434540296351,0.141915951485621,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.097354577714054,0,0,0,0,0,0,0,0,0,0.111148027873347,0,0.336532857715575,0,0,0,0,0,0,0.0513879031924894,0,0,0,0,0,0,0,0.0162041788371782,0.226560118585415,0,0.0899354048582782,0,0,0,0,0.0708300277786671,0,0,0
X600015.CH.EQUITY,0,0,0,0,-0.0213469931295163,0,0.285135050860773,-0.0171272084492304,0,0,0,0,0,-0.0863959669669306,0,0,0.124760476731853,0,0,0,0,0.378882500884863,0,0.183540261997605,0,0,0,0,0,0,0.0830026962870022,0,0,0,0.210938987808562,0,0,0.0197083723021899,0,0,0,0,0,0,0,0,0,0,0,0,-0.152424839732099
X000166.CH.EQUITY,0,-0.0339525960032236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352066480549665,0,0,0,0,0,0,0,0,0,0,-0.00503452588116079,0,0,0,0.122670447666585,0.52682419645158,0.391412075081812,0,0,0,0,0,0,0,0,0,0.0707771339102839,0,0,0,-0.038560385584592
X2882.TT.EQUITY,0,0,0,0,0,0,0.0663059474871887,0,0,0,0,0,0,0,0,0,0,0,0,-0.140182610358057,0,0,0,0,0,-0.0504581472186626,0,0,0,0.102152270278899,-0.327482424258194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03195809814016,0,0.0800364559630311
