,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0613419980417817,0,0,0,0,0,0,0,0,0,0,-0.00564871205224996,0,0.498481709895964,0.708244004959188,-0.115126367542364,0.0333323532612827,0,0,0.202378968635492,0,-0.194013120695787,0,0,0,0,-0.306331266319039,0,0,0,-0.0609111028536862,-0.0200723559555307,0,0,0,0,0,0,0,0,0,0,-0.0240838258794848
X601318.CH.EQUITY,0,0,0,0,0,0.210895997563386,0,0,0,-0.0436106118841188,0,0,0,0,0,0,0,0.047758639774672,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0989723214527075,0,0.0631595933196234,0,0,0,0,0,0.249370488051919,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0.188154698580261,0,0
X601939.CH.EQUITY,0,0,0,0.826021504980598,0,0,0,0,0,0.0184522318469493,-0.0766595215621493,0,0,0,0,0,0.0687902270487232,0.0735607964936402,0,0,0,0.0017036672633657,0,0,0,0,0.0551917742283265,0,0.0301294721047508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217918355440026,0,0,0,0,0.0280936115377884,0.0350503324304553,0,0
X601288.CH.EQUITY,0,0,0.918405007113791,0,-0.0849185987378408,0,0,0,0,0,0,0,0,0,0,0,0,0.141200477671659,0,0,0,0,0,0,0,0,0.0639862361001448,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0579329104822996,0,0,0,0,0,-0.00546151481443729,0,0,0,0,-0.0600148898438425,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.103177750936887,0.0701648474981992,0.412035258277396,0,0,0,0,0,0,0,0,0,0.0376094469196693,-0.0706923955438676,0,0,0,0,0,0,0.0328841992715602,0,0,0,0,0.0700654921898705,-0.162596981152402,0,0.314803675066784,0,0,0,0,0,0.28445102576377,0,0,0.151855747270594,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.409080894910382,0,0,0,0,0,0.0238683921407404,-0.00648917260282104,0,0,0,0,0,0,0.107016864006658,0,0,0.00471797474991451,0.0121494860265275,0,0,0,0,0,0.185891214663749,0,0.124201859487001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0758985597195976,-0.135214479066408,0.0598265630605802,0,0.0553080465646108,0,0,0,0,-0.0491942990486404,0,0,0,0,0,0,0,-0.128637632339014,0,0,0,0,0,0,0,0,-0.0212870154203564,0,0,0,0,0,0,0,0,0,-0.0689955885824881,0,0,0.0119260739673621,0.0640667987985179,0,0,0,-0.0615473682792966,0,1.0580972772625,0,0.0332316541422943
X1299.HK.EQUITY,0,0,0,0,0.206639693912023,0,0,0,0,0.262744346183641,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202019068399697,0,0,0.336635923511131,0,0,0.244323779306919,0.12019272496132,0.138480684626968,0,0,0,0,0,0,0,0,0,0.122398902934841,0,0,-0.0737894608214211,0,0,0,0,0,0.100031945628072,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127823781683371,0,0,0,0,0,0,0.0912408583705928,0,0,0,0.243979739222921,0.367076718446281,0,0,0,0,0,0,-0.251245286430387,0,0,0,0.0106704953032773,0,0,0,0.0603765867438939,-0.0985970726194535,0,0,0,0,0,0,0.148280237561289,0
X388.HK.EQUITY,0,0,0,0,0.332596892505183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243822914699077,0,0,0,0,0,0,0.458624805912341,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0725332051330603,0,-0.140413131314903,0.232636726927639,-0.0374971738443562,0,0.0474776852174231,0,0.0175946975640408,0,-0.126518727565486,0
X601066.CH.EQUITY,0,0.00993266397358734,0,0,0,0,0,0,0,-0.000372186771520369,0,0.544000946589928,0,0,0,0,0,0,0,0,0.0182761742815373,0,0,0,0.180432886371099,0,0,0,0,0,0,0,0,0,0.0670647655356948,0.0478181184113759,0,0,0,0,0,0,0.0412365646244278,0.0440749184552381,0,0.0360664482809106,0,0,0,0,-0.0405054906354182,0
X600030.CH.EQUITY,0,0,0,0,0.0708279754746957,0,0,0,0,0.0659953958957853,0.190134485396291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276536019246972,0,0,0,0,0,0,0,0,0.366733656331273,0.091979814984781,0,0,0,0,0,0,0,0,0.0594359768862747,0,0.129711211532065,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.21344575973914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280267238630887,0,0.0504206081759783,-0.0632829992789444,0,0,0,0,-0.0382980584165264,0,0,0,0,0.0460851891514805,0,0,0,0,0,0,0,0,0,0,0.2705421542123,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.205165745851717,0.183593851644223,0,0,0,0,0,0.0482339499009505,0,0,0,0.0114832273924786,0,0.00213100535878476,0,0,0.0641175517239138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189899463154024,0,0.037194773798188,-8.67361737988404e-19,0,0,0,0,-0.00732932051750588,0,0,0,0,0,0.454653352447082,0,0
X601328.CH.EQUITY,0,0,0,0.0669576042096362,0,0.0460062943662609,0.0211636214432075,0,0,0,0,0,0,0,0,0,0.0446953623939852,0,0,0,0,0.415032243587387,0,0,0,0,0,0,0,0,0.00771067203903063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252339811985628,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182806146721356,0.0142409695619013,0,0,0,0,0.0165921629527414,0,0,0,0,0,0,0,0,0.105699574731033,0,0,0,0,0,0,0.0513614528036742,0,0,-0.0510836371336705,0,0,0.0740615599239703,0.126050436646999,0,0,0,0,0,0,0,0,0,0,0,-0.0285995005522218,0,0.179016867752101,0,0,0,-1.73472347597681e-18,0,0
X600000.CH.EQUITY,0,0,0.175533294556599,0.144953178610375,0,0.168447942474726,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121281325087197,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0.697793971478604,0,0,0.0795805861059758,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.14821220732456,0,0,0,0,0,0,0,0,0,0,0,0.207746362927585,0,0,0,0.162438996576247,0,0,0,0.0451718325589308,0,-0.0230368269581379,0,0,-0.00357582474412037,0,0,0,0,0,0,0,0,0,0,0,0.227533050459513,0,0,0,0,0,0,0.145398834292106,0.013475301128251,0,-0.0287129153688925,-0.116314509050223
