,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.436664917956768,0,0,0,0,0,0,0,0,0,0,0.334701984667081,0,0,0,0,0,-0.0398875683368437,0,0,0,0,0,0,0,0,0.0648607537029955,0,0,0,0,0,0,0.00484713255992583,0,0,0,0,0,0,0,0,0.00985874090682703,0,0.127471278433213,0,0,0,0
X601939.CH.EQUITY,0.280449332215,0,0,0,0,0,0,0,0,0,0,0.136532093978667,0,0.383887831734003,0,0,0,0,0.0691627679666095,0,0,0,0,0,0,0,0,0,0,0.0173192095958591,0,0,0,0,0.0749445404796206,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0
X601288.CH.EQUITY,0.320668263425557,0.1250645691371,0,0,0.381503158953602,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0963447863648094,0.0372778108643456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X601988.CH.EQUITY,0,0,0,0.177205892755496,0,0,0,0,0,0,0.238517000715475,0,0,0.0933666855420951,0,0,0,0,0,0,0,0.023527268228963,0,0,0,0.0979524469168921,0,0,0.0741637928894503,0,0,0,0,0.101504631372791,0,0,0,0,0,0,0,0.0650789199472488,0,0,0,0.0492428867646507,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.324056726047364,0,0,0.185914244463118,0,0,0,0.00247721195958474,0.61266578167013,0,0,0,0,0.515100437563123,0,-0.686777215908209,0,0.118545710773072,0,0.198438321075071,0,0,0,0,-0.150571593568334,0,0,0,0,0,0.0477236673989162,0,0,0,0,0,0,0,0.177592146239969,0
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356959464039433,0,0,0,0,0,0,0,0,0,0.0258149799369531,0,0,0,0,0.168470312017937,0,0,0.0552008713495634,0,0.0967060357540962,0,0.107514666319667,0,0,0,0,0,0,0,0.0541764240869329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369872297317057,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0
X601658.CH.Equity,0,0,0,-0.020388616516628,0,0,0,0,0,0,0,0,0.226167882095834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394908875252555,0.172674043299005,0,0,0,-0.0794521141937489,0,0.43267437415389,-0.31034651456819,0,0,0,0,0.912137495579803,0,0,-0.544117882726434,0,-0.151423449398232
