,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.548113212609444,0,0.0185066255434196,0,0.0615728918263994,0,0,0,0,0,0.101066859376795,0,0,0,0,0,0.0928631851695708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294187632001104,0,0,0.115388372382499,0,0,0,0,-0.0529470270783959,0.00138959334001507,0,0
X601318.CH.EQUITY,0,0,0,0.186239291280183,0,0,0,0,0.0711918005259205,0,0,0,0,0,0,0,0,0,0.199072847209781,0,0,0,0,0,0,0.029419533948458,0,0,0.0967353074565527,0,0,0,0,0.058982550938111,0,0,0,0,0,0.180483937472769,0,3.46944695195361e-18,0,0,0.0224151367989503,0,0.0899223955360887,0,0,0,0
X601939.CH.EQUITY,0.143825723810844,0,0,0.571438801098735,0,0,0,0,0,0,0.0709201131752018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616975808431896,0,0,0,0,0.0404233689672822,0,0,0,0,0,0,0,0,0,0,0,0,0.0493114450047932,0,0.00558129585309013,0.0267989751517538,0
X601288.CH.EQUITY,0.224242541966309,-8.67361737988404e-19,0.163266848545252,0,0,0.0632240325794522,0,0,0,0,0,0,0,0,0,0,0,0,0.141011738293384,0,0,0,0,0,0.00491199352104568,0.0922325029834946,0.104655374266285,0,0,0.0219020298793907,0,0,0,0,0,3.46944695195361e-18,0,0,6.93889390390723e-18,0.0989947175992371,0,0.0510753999961776,0,0,0,0,0,0,0,0,-0.0926111701215776
X5.HK.EQUITY,0,0,0,0,0,0.0986269553097928,0,0.354962186396965,0,0,0,0,0,0,-0.146449521492729,0.391670164446136,0.231922476276596,0.188783853900854,-0.108442201331356,0,-0.0970877326582718,0,0,0,0.184834693012612,0,0,0,0,0.0834063620780807,0,0,0,0,0,0,0,0,0,0,0,0.0547189347851149,0,-0.536523379615055,-0.147005611816441,0,-0.0194185610126259,-0.0939657464897131,0,0.108105971260901,0
X601988.CH.EQUITY,0.169995297888073,0,0,0,0.00618608451680377,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.546120723576214,0.0591459531008255,0,0,0,0,0,0.108111232757097,0,0,0,0,0,0,0,0,0,0.0859026877329123,0,0,0,0,0,0,0,0,0,0.0883388570919756,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0290541625479819,0,0,-0.0210442366590153,0,0,0,0,0,0,0.0743001235991425,0,0,0,0,0,0,0.690137667912371,0,0,0.0266737046233871,0.0944519207328347,0,0,0,0,0,0,0,0,0,0,0,0,0.0708496947143458,0,0.050903075537368,0,0,0,0,0,-0.00663184298304086
X1299.HK.EQUITY,0,0.18649577983798,0,0,0,0,0,0,0,0,0,0,0.0598157572256918,0,0,0.0307303085377253,0.198034198975739,0,0,0.0709990854790595,0,0,0,0,0,0,0.119436458304222,0,0,0,0.0814213193439607,0,0,0,0.0625304757773307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.218427456857175,0,0,0,0,0.0311361104768001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502816126055836,0,0,0,0,0,0,0,0,0,0,0.404810124089298,0,0.232939995515201,0,0,0,0.029560155955425,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144719869719963,0,0,0,0.126421297891434,0,0,0,0,0,0,0.244046142761994,0,0,0,0,0,0,0,0.229244702349996,0,0,0,0,0,0,0.0486607355754887,0,0,0,0,0,0,0,0.00855219789520939,0,0.0246232191987532,0.202226557243155,0,0,0,0,0,0,0,0,0.0143768181887239,0,0
