,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.418618966161229,0,0,0.0385042351021322,0,0,0,0,0,0,0,0,0.0191083256130581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156324725125493,0,0,0,0,0,0.24002139626243,0,0,0,0,0,0,0,0,0,0.218789314985326,0,0,-0.00934273593388209,0
X601318.CH.EQUITY,0,0,0,0,0.184687296533957,0,0.014706903509156,0.0163112284436768,0.0943872573774504,0,0.0872490596963521,0,0,0.041713352041305,0,0,0,0,0.0721358475957709,0,0.389072067828913,0,0,0,0,0,0.144747747327992,0,0,0,0,0.00651022430763125,0,0,0,0,0.00900413127019335,0,0,0,0,0,0,0.069819311582641,0,0,0,0,0.0633140095749184,0,0,-0.131618162821415
X601939.CH.EQUITY,0,0.0130101998588219,0,0.275373884170196,0,0,0,0,0,-0.0261793924610433,0,0,0,0,0,0,0,0,0,0.0227782107976701,0,-0.258606653056265,0.713719634007851,0,0.0934516357167753,0,0.0722142304482267,-0.170105297614957,0,0,0,0.0436195924023939,0,0,-0.0283793576454539,0,0,0,0,0,0,0,-0.0516854594209937,0,0,0,0,0,0,0,0,0.0604510558430969
X601288.CH.EQUITY,0.112233805248893,0,0.0747317800285735,0,0,0.0873905023444402,0.403943868714762,0,0,0,0,0,0,0,0,0.0484631596364212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204983169981055,0,0,0,0,0,0,0.117921153452918,0
X600036.CH.EQUITY,0,0.179862236482344,0,0,0,0.0690714830522545,0.0917987266950107,0,0,0,0,0,0,0.206847379287266,0,0,0,0,0,0,0,0,0,0.0284834995818039,0,0,0,0,0.318999837349987,0,0,0.0890202750916849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.039605656313991,0,0,0,0,0,0,0,0,0.030533602337309,0,0,0,0,0,0,0,0.167434573491659,0,-0.0254380775630777,0,0.233339862899093,0,0,0,0,0,0,-0.0495001479456384,0,0,0,0.0389703475162913,0,0,0,0,0.641264937446342,0,-0.0733213863797277,0,0,0.106067855787538,0,0,0,0,0,0.0396644332664295,0,0,-0.0678820392745925
X601988.CH.EQUITY,0.261579531615197,0.257526720064564,0,1.92840654498827e-05,0.283026522285734,0,0,0,0,0,0,0,0,0,0,0.0982605931806957,0,0,0,0.0682492831758661,0,0,0,0,0,0,0.109287799326521,0,0,0,0,0.0436390921857762,-0.0959541562757453,0,0,0,0.0128419499782912,0,0,0,0,-0.0719000504449994,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,-0.0452091752399165,0,0,-0.00229725796874903,0,0,0.1286824274316,0,0,0,-0.183855538602372,0,0,0,0,0,0,0,0,0,0,0,0.226978484660099,0,0.0279798460446669,0,0,0,0,0,0,0,0,0,0,0,0.140050530423506,0.114842621038982,0.0573683268395951,0,0.0671266762816524,0,0.0247546038052632,0.180627875187912,0,0.136630490287675,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229062216304683,0,0.14757026888319,0,0,0,0,0.190380590063439,0,0.151968946284212,0,0,0,0.0699726012015973,-0.0560390221109574,0.453458269678223,0,0.0967862281197942,0,0,0,0,0,0,0,0,0,-0.113353475657606,0,0.203242783091749,0,0,0,0,0.118092976515395,0,0.276465411348193,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.10479716924416,0,0,0,0,0,0.0065888230232977,0,0,-0.039733397399243,0,0,-0.133599378081096,0,0.475801175067695,0,0.225782305289789,0,0,0,0.197566868915112,2.16840434497101e-19,0,0,0.155975379374312,0.188280367983481,0,0,0,0.136792159844703,0,0,0,0,0,0.060266259371937,0,-0.342286309654507,6.93889390390723e-18,0,0,0,0,0,0
