,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.483344553449512,-1.0842021724855e-19,0,0.436825959650779,0,0,0,0,0.0084073168578981,0,0,0,0,0,-0.0594466643785308,0,-0.0504118929156505,0,0,0,0.0124572696371448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224123436564707,0,0,0,0,0,0,0,0,-0.100538746541121,0,0,-0.203682675843321,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.107376794929525,0,0.0153455817984148,0,0,0,0,0.177237476974293,0,0.0913615732381376,0,0,0,0,0,0,0,0,0,0.0367661623472619,0,0,0,0,0,0,0,0.0450662665910851,0,0,0,0,0,0.433543500522044,0,0.0370311296924485,0,0,0,0,0,0,0,0,-0.0590962883571256
X601939.CH.EQUITY,0.13646545061164,0,0,0,0,0,0,0,0.00888116162439043,0,0.0684640794645101,0,0,0,0,0,0,0,0,0,0.122973025877691,0,0,0,0,0,0.405527751092034,0,0,0,0,0,0,0.0672483549273429,0.0922187972483571,0,0,0,0.016046391801565,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.200643217014237,0,0,0.03012625679053,0,0,0,0,0,0,0,0,0,0,0,0.00557552488779413,0,0.151662123231958,0,0,0,0.00673512043481134,0,0,0,0,0,-0.0168213837452797,0,0,0,0,0,0,0.343144922965928,0,0,0,0,0,0,0,0.0431095429637333,0,0.022846879835591,0.101533373254914
X5.HK.EQUITY,0,-0.134381815809216,0,0,0,0,0,0,0,0,0,0,0,0,0.01803748517788,0,0,0.138736267920174,0,0.360037916721043,0.0134584472324294,0,0,0.407029226499781,0,-0.0144773210567194,0,0,-0.187428356206074,0,0,0,-0.0519331638819255,0,-0.0687701894960386,0,0,0,0,0,0,0,0,0,0,-0.00668823596439926,0,-0.1320965393855,0,0.293487444808041,0
X601988.CH.EQUITY,0.233012020581497,0,0,0.374696307965205,0,0,0,0,0,0.088532690460817,0,-0.043810626208462,0.041453733470664,0,0,0,0,0,0,0,0,-0.0881310866617752,0.262523980518515,0,0,0,-0.030763794634827,0.151716501259248,0,0,0,0,0,0.0495619158537993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351042167487654,0.0058370608433623
X600036.CH.EQUITY,0,0.528213283974058,0,0.036499603202572,0,0,0,0,0,0.0625365276853086,0,0,-0.187066495233176,0,0,0,0,0,0.0837239977186887,0,0,0,0,0,0,0.188438992380254,0,0,0.0217753155705608,0,0,0,0,0,0,0,0,0,0,0,0,0.282125825108992,0,0,0,0,0.137995751128331,0,-0.22633133133048,0,0
X1299.HK.EQUITY,0,0.0136370224773595,0,0,0,0,0,0,0,0,0,0,0,0,0.0565024965855098,0,0.225918889998007,0.202851557165701,0.181582064951954,0,0.188821709767946,0,-0.0375326559967166,0.0734166529288555,0,0.11964819596415,0,0,0,0,0,0,0,0,0,0,0,0,-0.176244235258634,0,0,0,0,0,0,0,0,0,0,0,-0.120255963267846
X601628.CH.EQUITY,0,0.175768918038891,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.237726533805408,0,0,0,0,0.0273459015670037,0.147647542765664,0,0,0,0,0,0,-0.0432257200642512,0,0,0,0,0,0,0,0,0.14013995156565,0,0.10237213999613,0,0,0,0,0,0,0,0,0.0689771177711973,0,0
X601166.CH.EQUITY,0,0,0.219308778733735,0,0,0.260224018204642,0.0375346588128282,0,0,0,0,0,0,0,0,0.262564271474092,0,0,0,0,0,0,0,0,0,0,0,0.0342399367912306,0,0,0,0,-0.0113844270486164,0.306603207221081,0.124065763730663,0,0,0,0,0.110125702650154,0,0,-0.146268264696977,0,0,0,0,0,0,0,0.0561647325708354
X601328.CH.EQUITY,0,0,0.117279336540745,0.0148982252654256,0.0383661074100738,0.326853512013994,0,0,0,0,0,0,0,0,0.0582325667638564,0,0,0,0,0,0,0.016406464948,0.199528769782827,0,0,0.0486544755966734,0,0,0,0,0,-0.000534805158736389,0,0,0,0,0,0,0.00128673195875858,0,0,0,0,0,0.0969957795678587,0,0.131551654627592,0,0,0.00977911130181732,0
X600000.CH.EQUITY,0.0621462681714648,0.145119212430434,0,0,0,0,0.104394964480359,0,0,0,0,0,0,0,0,0,0,0,-0.00558513355295681,0,0,0,0.187016766334226,0,0,0.079363429389074,0,0,0,0,0,0,0,0.0642691588113576,0,0,0,0,0.204128217718892,-0.0303842473858113,0,0,0,0,0,0,0.185646146365743,0,0.00103179305514063,0,0
