,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.282540129200173,0.0432547854565611,0.010859217341452,0,0,0.431399517548852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102313189191058,0,0,0,0.0488214516626963,0,0,0,0.0184623716991482,0,0,0,0,0,0,0.0747122850380698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.151754863231303,0,0,0,0,0,0.198757296119239,0,0,0,0.06475020572258,0,0.130913257804974,0,0,0.0630087154660994,0,0.129420156534488,0,0,0,0,0,0,0,0,0.111787922821956,0,0,0,0,0,0,0.0496273299005608,0,0.0294212148178905,0,0,0,0.0137134217774105,-0.036280173978728,0,0.0476412322084066,0,0,0.0490720166113851,0,0,0.0426477282268832,-0.0636617916254681
X601939.CH.EQUITY,0.447061575950452,0.172024718838113,0,0,0,0,0,0.235657672294171,0,0,0,0,0,0,0,0,0.0123657923594677,0,0,0,0,-0.115521082969861,0,0,0,0,0,0,0.143526746357612,0,-0.0413300639882432,0,0.139394351941572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112492835411383,0.126936956974592,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.529684306660647,0,-0.0776469335048651,0,0.0708249665020833,0,0,0,0,0,0,0,0,0,0,0.147715289067383,0.0633821549229818,0,0,0,0,0.121137278013305,0,0,0,0.0331964723404254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429512721546002,0,0,0,0
X600036.CH.EQUITY,0,0.143191566274485,0,0,0,0.0256517573544533,0,0.00407619294735548,0,0,0,0,0.121058933279213,0,0,0.0292883955209167,0,0,0,0,0,0,0.0944673336256838,0,0,0,0.0767457517941553,0,0,0,0.0252874211292808,0,0,0,0,0,0,0.0585982322667919,0,0,0.0645302201562388,0,0,0,0,0,0,0,0,0.360602997822853,-0.288854559080568,0
X1299.HK.EQUITY,0,0,-0.161861310734837,0,0,0,0,0,0,0.167494420324078,0,0,0,0,0,0,0,0,0,0,0,0,0.0451221932196543,0.169355033976651,0,0,0,0,0,0,0,0,0.173586698016573,0,0,0.0966529546361992,0,0,0.0891901257221324,0,0,0.0553341213611141,0.311762869758642,0,0,0,0,0,0,0,6.93889390390723e-18,0
X601628.CH.EQUITY,0.114505805881818,0,0,0,0,0,0,0,0,0,0,0,-0.0556227881024058,0,0,-0.202329141285148,0,0,0,0,0,0.174172115491109,0,0,0.0149406887912132,0,-0.100585702935388,0,0,0,-0.0156167488056167,0,0,0,0.576803855904401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0792817057700869,0,0.0900683128071903,0.341763839174637,0,0,0,0,0,0,0,0,0.231945501774776,0,0,0,0.112594407756795,0,0,0,0,0,0.0384276436006645,0.0167914477120061,0,0,0,0,0,0.128838043570857,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.318297578539345,0,0,0,0,0,0,0,0,0,0,0,-0.223820126498246,0,0,0,0,0,0,0,0,0,0.276298156927098,0,0.135616490226854,0,0.0457117810842597,0,0,-0.00547138943143452,0,0,0,0,0,0,0,0,0,0.231212606536768,0,0.140242190847044,0,0,0,0,0.128129073118487,0,0,0.0373398706403013,0
X388.HK.EQUITY,0,0,0,0,-0.123646108671942,0.260218709643917,0,0,0,0,0,0,0.0485531926936488,0,-0.0489710743441798,0,0,0,0,0,-0.138278928640838,0.457458948933414,0,0,0,0,0,0.0737687865202714,0,0,0,0,0,0,0,0,0,0,0.0473111263312855,0.136885445468944,0,-0.0656191578804016,0,0.144175653468416,0,-0.347836974049551,0,0.0237398921599917,0,0,0.179139992583674,0
