,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.293169665330015,0,0.00552442164730863,0,0,0.44119971920902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115556298329181,0,0,0,0.0655392421606033,0,0,0,0.0183567171326098,0,0,0,0,0,0,0.0770028620541555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.226279300550006,0,0,0,0,0,0.18377233435229,0,0,0,0.00653779407362262,0,0.0981009671654132,0,0,0.0862026179750157,0,0.137228534780665,0,0,0,0,0,0,0,0,0,0.0206301743444046,0,0,0,0,0,0,0,0.0698994791059242,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00608863342930047,-0.148497878544269
X601939.CH.EQUITY,0.468582112398803,0.136551835956076,0,0,0,0,0,0.206298616720785,0,0,0,0.0109576077442078,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.142145567527846,0,0,0,0,0,0,0.134335334761463,0,-0.0130459317142228,0,0.117874711109637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168264103759808,0.167572291517136,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.562366002332771,0,-0.0829199276803037,0,0.0380371422647848,0,0,0,0,0,0,0,0.000386509415917528,0,0.0611434208389328,0.104396295327551,0.0769665500613032,0,0,0,0,0.113591547285906,0,0,0,0.0560123969187848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537064037184805,0,0,0.00548656091050391,0
X600036.CH.EQUITY,0,0.14182937373724,0,0,0,0,0.0260307712690536,0.00407731346861644,0,0,0,0,0.121681814642108,0,0,0.0298451776649332,0,0,0,0,0,0,0.0953504598510175,0,0,0,0.0779349090106365,0,0,0,0.0262727364500552,0,0,0,0,0,0,0.0591389904332393,0,0,0.0650041651803628,0,0,0,0,0,0,0,0,0.359866178747548,-0.293291520389784,0
X601628.CH.EQUITY,0.0262313244697268,0,0,0,0,0,0.014106558357706,0,0,0,0,0,-0.0609700437914142,0,0,-0.236771564857991,0,0,0,0,-0.00183608323260372,0.209679143173172,0,0,0.0787748999359583,0,-0.0871668440693333,0,0,0,0,0,0,0.598854803696533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324593679923934,0
X1299.HK.EQUITY,0,0,-0.209520460849192,0,0,0,0,0,0,0.108572272190035,0,0,0,0,0,0,0,0,0,0,0.0202482679406103,0,0,0.113509822321965,0,0,0,0,0,0,0,0,0.175973494377449,1.73472347597681e-18,0,3.46944695195361e-18,0,0,0,0.164585903195046,0.0970095113795747,0.0686517639834383,0,0.298145181089634,0,0,0.297693408228047,0,0,0,0,0
X601988.CH.EQUITY,0.167094375116089,0,0.095884560381082,0.376158400221968,0,0,0,0,2.71050543121376e-20,0.04724976574009,0,0,0.181410746229319,0,0,0,0.132993074452952,0,0,0,0,0,0.00270966709676999,0.02093062231687,0,0,0,0,0,0.0960729222204356,0,0,0,0,0,0,0.0187545665855894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.247369716877594,0,0,0,0,0,0,0,0,0,0,0,-0.0858380234869608,0,0,0,0,0,0,0,0,0,0.367079084606736,0,0.0745655648896432,0,0.0631123504707962,0,0,0,0,0.0437068695780263,0,0,0,0,0,-0.016409235026135,0,0.22434842512269,0,0,0.103949061819791,0,0,0,0.123819332157166,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0728514303965731,0,0.243983218792102,0,0,0,0,0,0,0,-0.00964468341269492,0,0,0,0,0,-0.114776312161002,0.467379659274144,0,0,0,0,0,0.0264253214987143,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.129753391645283,0.0794696477901274,0,-0.0819519399224864,0.153895501148189,0,0,-0.350025693891058,0,0.00484448312022461,0,0,0.171335718348398,0
