,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.236257312167349,0,0,0.0871175734783658,0,0.238978044056327,0,0,0,0,0,0.128008176147087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381535097775343,0,0,0,0.0939304368219357,0,0,0,0,0,0.0225379438770487,0,0,0,0,0,0,0,0.106423178632568,0,0,0,0,0
X601318.CH.EQUITY,0.166446872780453,0,0,0,0,0,0,0,0.282458611188976,0,0,0,0,0,0,0,0.233092443382422,0,0.0535051027117191,0,0,0,0.105190514924708,0,0,0,0,0,0.0320200629806614,0,-0.0925552913645381,0,0,0,0.102041510629589,0,0,0,0,0,0,0.0651822641449946,0.0194995786880649,0,0.0537047524139653,0,0,0,0.0430163898112266,0,0,0
X601939.CH.EQUITY,0,0,0,0.28251064846821,0,0.0747281500429845,0,0,0,0,0,0,0,0.416034984511639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055868383135166,0,0,0.0735801641537637,0,0,0.00942355546987137,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354583806387589,0,0.026498877163403,0,0,0.487169957277738,0,0,0,0,0,0,0,0,0.0301765640456502,0,0,0,0,0,0,0.017550263299384,-0.0285911053495896,0,0,0,0,0,-0.000327921837038606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104919196724822,0,0,0,0.00349210137515671,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0668064019452202,0,0,0,0,0,0,0,0,0,0,0,0,0.612874455862775,0,0,0,0,0,0.403623847422672,0.0847831499485303,0,0,0.155492098701908,0,0,-0.0734622296386629,0,0,0,0,0.0038599397170112,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.375558377270188,0,0.000236865802927767,0,0,0,0,0,0,0,0,0.0951295372000681,0,0,0,0,0,0,0.0252082834402109,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.159781749208446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297288999862484,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.280550604289106,0,0,0,0.318902781535941,0.0674562907514212,0,0,0,0.161800342018035,0,0,0,0,0,0,0,0,0,0,0,0,0.000515468048740662,0,0.125184994090754,0,0,0,-0.0576259981927073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165185066797251,0,0.00163839040955563
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378509025747365,0,0,0.0701678314282805,0.171053596334963,0.013331964415364,0,0,0,0,0,0,0,0.273545912120826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.255765530811484,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.0969162406567354,0,0,0,0,0,0,0,0,-0.0901381032722393,0,0,0,0,0.525309099389167,-0.72322160660576,0,0,-0.232730741019045,0,0.869315958795326,0,-0.10606547669597,0,0,-0.339802783258072
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652598885378916,0,0,0,0,0,0,0,0,0,0.0649486455799249,0,0,0,0,0,0,0,0.0268937923687616,0,0,0,0,0,0,0,0,0.221556635446508,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.419053963509922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341204246529048,0,0,0,0,0.348745884389137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527990010119695,0,0.239279601968035,0,0.00990455259342357,0,0,0.0224155150042995
X000002.CH.EQUITY,0.201344288630502,2.16840434497101e-19,0,0.00563938504198731,0,0,0,0,0,0.01291448559608,0.00695307561662764,0,0,0,0,0,0.0388357269510102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524969740931071,0.00950342745197286,0,0,0,0,0,0.192488668313657,0,0,0,0,0,0,0,-0.175645121450354,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.388963779438756,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455809229874483,0,0,0,0.0158438938279303,0.0929091357771129,0.0734178624973154,0,0
X388.HK.EQUITY,0,0,0,0,0.0399742846792614,0,0.0225288644146162,0.0793407277433037,0.0455868138030203,0,0,0,0,0,0,0.143838318413134,0,0,0,0,0,0.339519732834867,0.0309253728448126,0,0,0,0,0,0,0,0.0478554854790007,0,-6.93889390390723e-18,0,0,0,0,0,0,0.150037397683328,0,0,0,0,0,0,0,0,0,0,0,-0.0468422357639588
X16.HK.EQUITY,0,0,0,0,0,0,0,0.069204128122532,0,-0.130993077656459,0,0,0,0,0.066406598325725,0,0,0,0.229095288384995,0,0,0.131326359667684,0,0,0,0,0,0,0,0,0,0.078652473512157,0.147701784213374,0,-0.0331054687746126,0.0864495131554429,0,0,0,0,0,0,0.0902541213621198,0,0,0,0,0,0.23999972690424,0,0,0
X000001.CH.EQUITY,0,0.0332750646025705,0,0,0,0,0.223611697958267,0,0,0,0,0,0,0.0743263671914265,0,0,0,0,0,0,0.0767130000652034,0,0,0,0.135963553483563,0,0,0,0,0.213239711858305,0,0,0,0,0.121430208121105,0,3.46944695195361e-18,0.0569058145242523,0,0,0,0,0,0,0,0,0,0,0,0.101870420588306,0,0
X688.HK.EQUITY,0,0,0,0.0789390741793434,0,0,0,0,0.183103065854454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676252265557695,6.93889390390723e-18,0,0.0389802488065608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
