,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.143963793333304,0,0.0166209630320506,0,0,0,0,0,0,0.283025304608968,0.244501088655093,0,0,0,-0.0962302131295578,0,0,0.0178878735884652,0,0,0,0,0,0,0,0,0,0,0,0,0.265291770654512,0.0253090365398507,0,0,0,0,0,0.0408352796756562,0,0,0.0614899897251353,0,0,0,0.020339062681556,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0,0
X601939.CH.EQUITY,0.473982515913971,0,0,0,0,0.184217186700874,0,0,0,0,0,0,0,0.061233752704178,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370524595214343,-0.115389137705508,0,0,0.0490413452759754,0,0,-0.0446090980597396,0,0,0,0,0
X601288.CH.EQUITY,0.565674311112139,0,0.129988348178488,0,0.125554375588968,0.0697656285775658,0,0,0.0238467281630569,0,0,0,0,-0.0529740675191292,0,-0.0294269190217726,0,0,-0.0387307527064315,0,0,0,0,0,0,0,0.0583504996013233,0,0,0,0,0,0,0,0,0.0513717003275616,0,0.0269333312340216,0.211017711774178,0,0,0,0,0,0,0.0201155475279489,0,0,0,0,0
X5.HK.EQUITY,0,0,0.208588931158388,0.0568219050473368,0,0,0,-0.119944505267288,0,0,0.103059292513463,0.215713574537493,0,0,0,0,0,0.653514395540329,0,0,0,0,-0.116633403174869,0.0297893380867244,0,0,-0.154615868115148,0,0,0,0,0,0,0,0,0.0279062751596812,0,0,0,0,0,0,0,0,0,0.181297226255128,0,0,0,0,0
X601988.CH.EQUITY,0.0883510793426059,0,0.151625832336964,0.142385331222797,0,0,0,0,0.128255218270531,0.0975298911870107,0.168934163194402,0,-0.303678905886271,0,0,0,0,0,0,-0.0581032393242092,0,0.259897013769875,0,0,0,0,0.111184977021464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162242192207619,0,0,0,0.00718271798588305,0.0222872848418358,0.00957858992659095
X600036.CH.EQUITY,0,0.111108278426365,0,0,0,0,0,0,0,0,0,0.157360528296148,0,0.101471747100611,0,0.248142204626826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197646514458765,0,0,0,0,0,0,0.0393343044610355,0.0358155882382661,0,0,0,0,0,0.106287663488223,0,0,0.0457510991352987,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.129116582728074,0,0,0,0,-0.0165902048013658,0,-0.0323929150878829,0,0,0.225675652819526,0.259456959350712,0.197260773298835,0,0,0,0,0,0,0,0.095795679785877,0,0,0.0238126639681273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0964452031482389,0.382202978431317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0739436878062205,0,0,0,0,0,0,0,0,0,0,0,-0.261293803710757,0,0.0684695833404692,0,0,0,0,0,0,0,0.242406681815201,0,0,-0.0685834998979681,0.14614122963838,0,0,0,0.02757188920408,0.148587135947569
X601166.CH.EQUITY,0.168409183410401,0,0,0,0,0.124204215865092,0.155174339606214,0,0,0,0,0,0,0.136999491754668,0,0.492514272058573,0,0,0,0,0,0,0,0,0.10319596510528,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346564031406489
