,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.420442319766689,0,0,0,0.110675319779109,0,0,0.129837469639678,0.0364267669957093,0,0.185416463676889,0,-0.0340588858021012,0,0.0837849360627689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296606851729515,0,0,0,-0.0291479143643428,0,0,0,0,0,0,0,0.0260437640253596,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0400031714719994,0.318047885985751,0,0,0,0,0,0,0,0.288867664599425,0,0.0787994864726766,0,0.0654922530116646,0,0,0,0,0.119113050806561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462898031331089,0,0.00990444468368278,0,0,0,0.0348535796794826,0,0,-2.71050543121376e-20,0,0
X601939.CH.EQUITY,0.166700434211795,0,0,0.492389466649239,0,0.0808444118632223,0,0,0,0,0.0164983777421728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685033853927899,0,-0.0233581066951025,0,0,0.0792852725165589,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0245260722863119,0,0.0156747904203343,0
X601288.CH.EQUITY,0,0,0.253890759739719,0,0,0,0,0,0.000501945533249069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181455034939548,0,0,0.0835461188638376,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0128763740493537,0,0,0,0,0,0.262755436039838,0,0,0,0,0,0,0,-0.00296182208866672
X5.HK.EQUITY,0,0,0.0638334988115122,0,0,0.225715539400089,0,0.238372012877023,0,0,0,0,0,0.157415709579019,0,0,-0.0208067471889729,0,0.204116762641659,0,-0.278455909000522,0,0,0,0,0.0352072681465331,0,0,-0.0548378937722925,0,0,-0.0218195259728796,0,0.180904617021035,0,0,0,0,0,0.168269884663297,0,0,0,0,0,0,0,0.177799636483454,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.213601832155022,0,0,0.211231740217731,0.00691342643711211,0.281171977719883,0,0.118773903125358,0,0,0,0,0,0,0,0,0,0,0,0,0.0656772459885576,0,0,0,0,-0.179042852293561,0,0,0,0,0,0,0,0,0,0,0,0.0842461420745325,0,0,0,0,0,-0.071008098820609,0.0778194412406495,0.0784239360275318,0
X600036.CH.EQUITY,0,0.0858109460321662,0,0,0,0,0,0,0,0,0,0,-0.0315179792933086,0,0,0,0,0.0102026241216519,-0.0359843303033145,0,0,0,0,0,0.732757191783839,0,0,0,0,0,0.162855120810386,0,0,0,0,0,0,0,0,0,0,0,0.117508250973043,-0.0201263077528655,0.0955688927226671,0,-0.0271730174699722,0.0186682263175542,0,0,-0.0352190656825363
X1299.HK.EQUITY,0,0,0,0,0.205651544227832,0,0,0,0,0,0,0,0.0334394953562906,0,0,0,0,0.100737385850849,0,0,0,0,0,0,0,0.0214215226993792,0.0134343381811993,0,0.102769792839757,0,0,0.226540282494891,0,0.192575550001041,0,0,0,0,0,0,0,0,0,0,-0.0275149213300123,0.0731604872479865,0,0,0,0,0.111683815494181
X601628.CH.EQUITY,0,0.0902272788990242,0,0.0946991634789548,0,0,0,0,0,0,0,0,0,0,0,0,0.0803442746988919,0,0,0,0,0,0,0,0.153330465337822,0,0,0,0,0,0,0,0,0,0,0,0.10496449994234,0.33853459370205,0,0,0.0760103763559629,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.163994860079457,0,0.245905915778545,0.0548558058294636,0,0,0,0,0,0,0,0,0,0.390104925978969,0,0,0,0,0,0,0,0.0627337964032417,0.0162923997136567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106495222342404,0,0,0.200355172136085,0,0,0,0,0.0478307827116783,0,0,0
X601166.CH.EQUITY,0,0,0.345015757535885,0,0,0,0.130454705072518,0,0,0,0,0,0,0.227134991992356,0,0.0445249458936992,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0756774035128053,0.0167334968318579,0,0,0,0,0,0,0,0,0.00933087950401487,0,0,0,0,0,0,0,0.0182974955525072,0
X601319.CH.EQUITY,0,-0.115906222420628,0,0,0,0,0.229580389125924,-0.530652547648597,0,0,0,0,0,0.176145327703936,0,0,0,0,0,0,0,0,0,0.314926447110526,0,0.298951407397401,0.0965103126558877,0,0,0,0,0,0,0.0238284880869815,0.285762830267114,0,0.464721486906357,0,0,0,0,0,-0.403305725053101,0,0,0,0,0,-0.057274650090311,0.0147121117009607,-0.154448365318151
X11.HK.EQUITY,0,0,0,0,0.141137022172424,0.164061626994597,0,-0.101719435428482,0,0,0,0,0,0,0,0,0.0939884895073373,0,0.0102595375285315,0.121456995770444,0,0,0,0,0.131311938387519,0.115284883517987,0,-0.196120131014083,0,0.459637063594163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181727570321005,0,0.249891143307499,0,0.112774273027801,0,0,0
X600000.CH.EQUITY,0,0,0.108657959708779,0,0.227603460055394,0,0,0,0,0,0.320366279009755,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0193136711387806,0,0,0,0,0,0,0,0.264378179413412,0,0,0,0,0,-0.103416124006326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342707236460532,0,0,0,0,0,0.0138064741443976,0,0,-0.138976408758058,0,0.0301273882006592,0,0.263754528806524,0.209345910833539,0,0.199392959052871,0.580880168283899,0,0,0.0122271358556514,0,0,0,0,0,0,0,0,0.112823120556643,0,-0.0253628355911582,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.0236211449049903,0,0,0,0,0,-0.0123788165805008,0,0,0,0,0,0,0,0,0,0.06019905952182,0,0,0,0,0.0700291628969014,0,0,0,0.658246265123785,0.0996468613223315,0,0,0.083065483633648,0,0,-0.044710719355922,0,0,0,0,0.0650721307416211,0,0.0130841361905314,0,0,0.0801154038863216,0
X601601.CH.EQUITY,0.0617022248779814,0.10198224264577,0,0,0,0,0.0490543676015124,0,0.145595459959196,0,0.0789473184588071,0,0.0516685304849336,0,0,0,0,0,0,0,0,0,0,0,0.0143546269170689,0,0,0,0,0,0,0,0,0,0,0,0,0.307231754478835,0,0,0,0,0,0,0,0,0,0,0,0.0143488424158539,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.366410086516832,0.240948138950909,0,0,0,0,0.293210632818456,0,0,0,0,0.168735420129227,0,0,0,0,0,0,0,0.0733644015165481,0,0,0.0774937600141542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.348239703828472,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0955677178157171,0,0,0.680482148953288,0,0.0145145759600977,0,0,0,0,0,0.396384934905261,0,0,-0.165493906912679,-0.200242039673124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102773426646525,0.152807628966003,0,0,0.0310644530901856,0,0
X267.HK.EQUITY,0,0,0,0,0,0,-0.0166459888201357,-0.137621436804912,0,0,0,0,0,0,0,0,-0.58427569646238,0,0,0,0,0,0,0,0,0,0,0,0,0.299054223010582,0,0.0438951787071397,0,0.21805568348806,0.188836338367768,0,0,0,0,0.486794276211957,0.187678168489597,0,0,0,-0.152245242620705,0.223027763156145,0,0,0,0,-0.179340698257694
X688.HK.EQUITY,0,0,0,0,0,0,0,0.085977415857329,0,0,0,0,0,0,0,0,0,0,0,0.131784817770358,0,0,0,0,0,0,0.423785597835845,0,0,0,-0.106030922756015,0,0,0,0,0,0,0,0,0,0,0.150340837795894,0,0,0,0.0258830873869783,0,0,0,0,-0.131978585865636
X600016.CH.EQUITY,0,0,0,0.094868506828812,0,0,0,0,0,0.173936298379812,0.124192369145468,0,0,0.0220900325593342,0,0,0.0808472575429924,0,0,0,0,0,0,0,0,0,0,0.121711986584563,0,0,0,0,0,0,0,0,0,0,0,0.198180643389559,0,0.0402470746938083,0.143746655814565,0,0,0,0,0,0,-0.0289514341571141,0
X601998.CH.EQUITY,0.168865278581941,0,0,0,0,0,0,0,0,0.48479557285793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952896236037148,0,0,0,0,0,0.037263769972677,0,0,0.0893048080055985,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.160877864822558,0,0,0,0,0,0,-0.0207279511652325,0
X600030.CH.EQUITY,0.0312827864599091,0,0,0,0,0,0,0,0,0,0,0.079499779859457,0.0518380108803187,0,0,0.137924916848109,0,0,0,0.0583615437147425,0,0,0,0,0,0,0,0,0,0.0136040419350735,0,0,0,0,0,0.639101463650701,0.0339865032923194,0,0.0694222694010175,0,0,-0.0495284005420755,0,0.0534044691706355,0,0,2.16840434497101e-19,0.0263781399166785,0,0,0
X000001.CH.EQUITY,0,0.0232080540321294,0,0.0333343881457135,0,0.0658039342767273,0,0,0.138153180555567,0,0,0,0,0,0,0,0.0989307159030489,0,0,0,0,0.0112739128986192,0,0,0,0,0,0,0,0,0,0.158503099569775,0,0,0,0,0.0710037641881427,1.73472347597681e-18,0,0,0,0.16479368547936,0.0369588930055292,0,0,0,0,0,0,0,0
