,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188567821892807,0,0,0,0.512482564298798,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156790827129377,0.491974186464367,0,0,0,0,0,0,0,0,-0.016242126011793,0.0989588617739985,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0666116423586997,0,0.110233459434054,0,0,0,0,0,-3.46944695195361e-18,0,0.0682970437569886,0,0.0561261819521528,0.00491820605579512,0,0,0,0,0,0.163136066690445,0,0.0482770962570515,0,0,0,0,0,0,0,0.254418546281258,0,0,0,0.131333629113034,0.04929795913358,0,0,0,0.116104455548828,0,0,0,0,0,0
X601939.CH.EQUITY,0.640372700795788,0,0,0,0,0,0,0,0,0.0104835430675321,0,0,0,0,0,0,-0.197439270667121,0,0,0,0,0,0.213506487630023,0,0,0,-0.265268076587572,0,0,0,0,0,0,2.77555756156289e-17,-0.152779577641603,0,0,0,0,0,0.611001506943523,0,0,0,-0.0730140899164002,0,0,0,0,0,-0.088476114675859
X601288.CH.EQUITY,0,0,0,0,-0.0977538576442588,0,0,0,0.126695440824903,0.00681372793664156,0.34118383699418,0,0,0,0.29223014173042,-0.0799608779001114,0,0,0,0,-0.0819759034907564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321881891387769
X5.HK.EQUITY,0,0,0,0,0,0.155554349802432,0.390488482220875,0,0,0,0,0,0,0,0.175586296028637,0,0,-1.38777878078145e-17,-2.16840434497101e-19,0,0,0,0.0966997609470249,0,0,0,0.0462326739741045,-0.131611882114467,0,0,0,0,0,0,0,0,0.0578401579062622,0,0,0.141671056311443,0,0,0,0,0,0,-0.177730464847661,0,0.132567919013103,0,0
X601988.CH.EQUITY,0,0,0,0,0.267781288735146,0,0.00771761208122812,0,0.0794910996685952,0,0.124638779555985,0,0,0,0.165425405913013,0,0,0.109783770549471,0,0,-0.0448506429420475,0,0,0,0.0701150152259114,0,0,0,0,0,-0.231344686174478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191483092738772,0.098563183221273,0
X1299.HK.EQUITY,0,0,0,0,0.113822583310256,0,0,0,0,0,0,0,0,0,0,0.0389231204774276,0,0.136374326201284,0,0,0,0,0,0,0,0.124010498776193,0,0,0,0.0301781981729573,0.0152461631583708,0,0.184139510888199,0,0,0,0.280609501004306,0,0,0,0.0405065777468918,0,0,-0.136568401740235,-0.0228130659162883,0,0,0,0,0,0.170510654684441
X600036.CH.EQUITY,0,0.0595083471443533,0,0,0,0,0,0,0,0.526619904488943,0,0,0,0,0,0,0.0701356281114851,0,0,0,0.241681853942142,0,0,0,0,0,0,0,0.147624980923648,0,0,0,-0.198467776708423,0,0,0,0,-0.166451724361991,-0.00285811122419798,-0.0234472781400452,0,0,0,0.192394975079615,0,0,-0.05128921500304,0,0,0.0305289863830962,0
X601628.CH.EQUITY,0,0.236999616788173,0,0.0587581183128418,-0.0511231261709514,0,0,0,0,0,0,0,0,0,0,0,0.143806323946579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146074110410377,0.136223030343157,0,0,0,0,0,0.151115092136676,0,0.11607095331363,0.107546752984735,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.702961934014376,0,0,0,0,0,0,0,0,0,0,0,0,0.132840541163044,0,0,0,0,0,0.0351147031273057,0,0,0,0,0,0,0,0,0,0,0,-0.0087126153032844,0,0,0.0204058909892573,0,0.00342748816599512,0,0,-0.183230826649995,0,0,0.0476250730480972,0
X601166.CH.EQUITY,0.109972500805646,0.125569370060114,0,0.239839440696383,0,0,0,0.0597085775698384,0.020323898951959,0,0,-0.0347058636851553,0,0.264250606199266,0,0,0,0,0.00745926812649469,0.00479061188450357,0,0,0,0,0.0217792530645172,0,0,-0.0266839845277249,0,0,0.0258896467969315,0,0,0.157206589433864,0,0,0,0,-0.212409939164261,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214725229643451,0,0,0,0.0208412386262683,0,0,0,-0.0291169024749225,0,0,-0.035768744223896,0,0,0,0,0,0.250188972526042,0,0,0,0,0,0,0.436042986624269,0,0,0,0.100312652403255,0,0,-0.0446045130208609,-0.0983902140195212
X16.HK.EQUITY,0,0,-0.128231343228346,0,0,-0.0926465164667549,0,0.0442902329270189,0,0.101418037929812,0,0,0,0,0,0.229344125251433,-0.342116941044518,0,-0.020764246501411,0.0136918108125456,0,0,0,0,0,0,0,0,0,0.379423631890083,0.0802839449034741,0,-0.166941274150985,0.179625402456383,0.0816800871426967,0,0.588975311172141,0,0,0,0,0,0,0,0,0,0,0,0,0.00680647204862903,0
X600000.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.183719080969226,0.475449085562204,0,0,0,0,0,0.140812086569525,0,0,0.0964575403237976,0.0446266464370477,0,0,0,0,0,0.263268991542562,0,0,0,0,0,-0.0452540632162471,0,-0.0383132124032922,0,0,-0.255276226150627,0,0,0,0,0,0,-0.0117703049952141,0,-0.0753109531178252,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705386028097495,0.0142423796817658,0,0,0,0,0,0,0,0,0,0,0.024197573511967,0,0,0,0,0.115961963157055,0.472254878637513,0,0,0.0152578358477002,1.73472347597681e-18,0,0,0.116757997792339,0,0,0.1640885867983,0.0548756130060777,0,0,0,0,0.125048353029912,0
X11.HK.EQUITY,0,0,0,0,0.0687532548760025,0.131132191398875,0,0,0,0,0,0,0,0,0,0,0,0,0.350936387485508,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.561659870316338,0,0,0,0,0,0,0,-0.187286557622543,0.0940683226840587,0.0254619322171078,0,0.34310744218591,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0953299514064685,0,0,0,0,0,0.0718183650612871,0.252043860708509,0,0,0,0,0.0749825392535512,0,0,0,0,0,0,-0.0122000916473053,0,0,0,0,0,0,0,0,0,0,0,0.00487646096242606,0,0,0.294109310129259,0,0,0,0,0.00825881587510005,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160209403076457,0.0568253624146257,0,0.581215331995017,0,0,0,0,0,0,0,0,0.133136786998376,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610753752719307
X2388.HK.EQUITY,0,0.190856760311587,0,-0.0296418006268023,0.331651455060654,-0.45128625266032,0,0,0,0,0,-0.285673107074842,0,0,0,0,0,0.507760379848251,0,0.319568959353941,0,0,0,0,0,0.164248525639955,0,-0.176809313328581,0,0,-0.252185260613341,0,-0.198070445245789,0.111950539785226,0,0,-0.0752052390199319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0.0114905442998358,0,0,0,0.0341335008348649,0,0,0,0,0.0281664824369575,0,-0.0629516361209662,0,0,0,0,0,0,0.134148253224355,0,0.338041802678293,0,0,0,0.200892349427791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308368365921983,0,0,-0.386890496712758,-0.173059612766393,0.0278672345764568,0,0,0,0,0
