,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.295426520116459,0.0273527306756809,-6.93889390390723e-18,0,0,0.447038645283717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105025268196501,0.0519797102056918,0,0,0,0,0,0,0,0,0,0,0.0796432919802584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.189387143272921,0,0,0,0,0,0.17780286479384,0,0,0,0.0808989119026986,0,0.0932023220812696,0,0,0.0195017101507115,0,0,0.19558591519201,0,0,0,0,0,0,0,0,0,0.0675172554628483,0,0,0,0,0,0,0.0593166354809026,0,0,0,0.02551881436169,-0.0385196763756606,0,0,0,0,0.0509732799821022,0,0,0,-0.0880192640462736
X601939.CH.EQUITY,0.455164502595211,0.133278530297631,0,0,0,0,0,0.244159722688765,0,0,0,0,0,0,0,0,0.0117348193998723,0,0,0,0,-0.139387730272175,0,0,0,0,0,0,0.160633871461617,0,0,0,0.118900157334502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117171697733609,0.156792718744289,0
X600036.CH.EQUITY,0,0.128448542125591,0,0,0,0,0.0789851617695458,0.0847571931881691,0,0,0,0,0.106708633618662,0,0,0,0,0,0,0,0,0,0.0133666144977826,0,0,0.0984977710633673,0,0,0.0727717278617416,0,0,0,0,0,0,0,0,0.0419693235162083,0,0.00552500655114782,0,0,0,0,0,0,0,0,0,0.349305921345267,-0.221112742724987,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.553271763630926,0,0,-0.0762608110567796,0.0401089714510279,0,0,0,0,0,0.0180371257628153,0,0,0,0,0.0598352363996534,0,0,0.135834192109338,0,0,0.110599903560247,0,0,0,0.0555608345827541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331977825226923,0,0,0.0190129356191335,0
X601628.CH.EQUITY,0.0836216786607061,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00411861576779407,0,-0.100521047206179,0,0,-0.239223428138149,0,0,0,0,0,0.187360441168109,0,0.0886055648553371,0,0,-0.0797760818662031,0,0,0,0,0,0,0.558782325074983,0.056567334536283,0,0,0,0,0,0,0,-0.0673379258494659,0,0,0.0739531042825926,0,1.73472347597681e-18,0,0,0.0189312973662399,0
X1299.HK.EQUITY,0,0,-0.0532463808816092,0.0366537150832371,0,0,0,0,0,0,0.149339667883332,8.67361737988404e-19,0,0,0,0,0,0,0,0.165931378754075,0,0,0.212640253640354,0,0,0,0,0,0,0,0,0,0,0,0,0.0606014572677021,0,0,0,0.160542040057571,0.0342788390494909,0,0.149703250240908,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.138354715162638,0,0.0943740138804197,0,0.372680580523779,0,0,0,0,0,0,0,0.218374746887724,0,0,0,0.111045517378676,0,-8.67361737988404e-19,0,0,0,0.0171842731628347,0,0,0,0,0,0,0,0.120442657454439,0,0,0,0,0,0.0108930200483854,0,0,0,0,0,0.00590627889062786,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.129827624933549,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0647080930586465,0,0,0,0,0,0,0.226707364333681,0,0.182079834505185,0,0.143971663482767,0,0,0,0,0,8.67361737988404e-19,0,0.0564740956651478,0,0,0,0,0,-0.078482327493515,0.182863371797363,0.0422351053298185,0,0.284424189593022,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707155575453127,0.165757787703271,0,0,0.104114589352046,0,0,0,0,0,0,0,0,0,0,0.138456863797156,0,0.422526639636496,0,0,0,0,0.0486662604657172,0,0,0.00623411388335542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216788062703306
X388.HK.EQUITY,0,0,0,-0.0703999316485476,0,0,0.229510521131799,0,0,0,0,0,0,0,-0.0137816954447815,0,0,0,0,-0.107600764687961,0,0.495907276941349,0.00855215301955527,0,0,0,0,0.0265253022727829,0,0,0,0,0,0,0,0,0,0,0.135153815661535,0,0.0789811457796069,-0.0796075939391514,0,0.1433818166581,0,-0.366360581676235,0,0.00810449484677733,0,0,0.172353952239911,0
X601658.CH.Equity,0,0,0,0,0.243825287586855,0,-0.069721297695757,0.173344580275572,0,0.261687414713714,0,0,0.0761364358413936,0,0,0.0193449983699237,0.481683933320303,0,0,0,0,0.317747260502111,0,0,0,0,0,0,0,0,0,-0.308217707037798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34440067454254,0,-0.0307140259564884
X000001.CH.EQUITY,0,0.127410212210429,0,0.111465184333509,0,0,0,0.218220926385437,0,0.382139990327704,0.0403964789357782,0,0,0,0,-0.0371151784289013,0,0,0,0,0,0,0.155655253790235,0,0,0,0.352658110970322,0,0,0,0,0,-0.304017924420738,0,0,0,0,-0.115312757666077,0,0,0,0,0,0,0,0,0,-0.0172635969543472,0,0,0,-0.0693500773628833
