,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109363388750244,0,0,0,0,0,0,0,0,0,0,0,0.606552079493934,0.462375978349368,-0.0834584475034544,0,0.0976604070634936,0,0,-0.00143635277719934,0,-0.113850656118648,0,0,-0.246663325415383,0,0,0,-0.434921769878606,0,0,0,0,0,0.059056511907115,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0743995987163972,0,0,0.327465481909299,0,0,0,0,0.0663914588860952,0,0,0,0.0398542041532403,0.167574522342584,0,0.105308301851047,0,0,0,0,0,0,0.0155116532364724,0,0,0,-0.0152530426303134,0,0,0,0,0,0,0,0,0,0,-0.0283685271019991,0,0,-0.0156399294961727,0.0133290144561683,0,0,0,0,0,6.93889390390723e-18,0,0.300092675765657,0,-0.105540549119185
X601288.CH.EQUITY,0,0,0.336520725424569,0,0.328358045627936,0.0531848184279643,0,0.0309148485546766,-8.67361737988404e-19,0,-4.33680868994202e-19,-0.00471264503935614,0,0.101041667689172,0,0.0443194493794394,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0574543470049381,0,0,0,-0.00755477139786135,0,0,0,0,0,0.0327032241547126
X601988.CH.EQUITY,0,0,0,0.333351619236465,0,0,0,0,0,0.41099739666614,0,0,0,0,0.147965396117773,0,0,0,0.0567364153332621,0,0,0,0.0924414421229625,0,0.0255942451185742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351297553496493,0,0,0.0670558182839412,0,0,0,0,0,0,0,-0.15155125963685
X600036.CH.EQUITY,0,0,0.282961517385157,0,0,0,0,0.11062309279466,0.108771554508192,0,-0.00238314506206773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067786220529759,0,0,0,0,0,0,-0.0280467614741518,0,0.232054105944139,0,0,0,0,0,0,0,-0.0396861001453507,0,0,0,0,0,0.125620593263263,0,0,0,0.0188613416028406
X601628.CH.EQUITY,0,0,0,0,0,0.341786313809202,0,0,0,0,-0.0736093641411202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186291698299148,0,0,0.0814180032705081,0.0388300257519767,0.0744900817960066,0.0448651398552724,0,-0.0305331745346172,0.0482481436861603,0,0.129068948835305,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0778287036329799,0,0,0,0,0,0,0,0,0,0.033421167473257,0,0,0,0,0.185359088619366,-0.0589920270755912,-6.93889390390723e-18,0,0,0,0,0,0.161083846729646,0,0,0,0,0,0,0.0219203885394691,0.0386143559852415,0,0,0,0.173027883433746,0.117241604945067,0,0,0,0,0.444535798366414,0,0,0.0890949687254355,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113577180106407,0,0,-0.397012195826042,0.889653884288005,0,0.0748762219807387,0,0,0.666331789599616,0,0,0,0,0,0,-0.235812258825046,0,0,0,0,0,0.19653005202484,0.135503920029882,0,0,0,0,0,0.123273797521147,0.106328111223648
X601658.CH.Equity,0,0,0,0,0.00989837331895553,0,0,0,0,0,0,0,0,0,0,0,0,0.212195846687107,0.0385802069174496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250017320890561,0,0,0,0,-0.0132527549722138,0,0,0,0
