,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.123306218062066,0,0,0,-0.187598058427285,0.25189470922355,0,0,0.092332538584452,0,0,0,0.273959340519676,0,0,-0.126313840073064,0,0,0,0,-0.136100407131263,0,-0.194811261173388,0,0,0,-0.223823510552015,0,0,0.823800882198523,0,-0.0511102752668225,-0.080774482030358,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0501972751561188,0,0.157396556644288,-4.33680868994202e-19,0,0,0,0.12065150236583,0,0,0,0,0.0966223361598047,0,0,0.140140491073551,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0597746125715155,0,0.00629008371325914,0.0976039945728225,0,0.241986284690604,0,0,0,0,0,0,0.0204107887700646,0,0,0,0,-0.0310447569988423,0,0
X601939.CH.EQUITY,0.0798287641675873,0,0,0,0,0,0,0,0,0.225635483840231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142155170705388,0,0,0.10979246883664,0,0,0,0.459620835646881,0,0,0,0,0,0,0,0.011299103350008,0,-0.0758855200207774
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.704982408310943,0,0.12502597622398,0.298494969858916,0,0,0,0.392933870977378,0,0.292345066368745,0,0,-0.493825597337251,0,0,0,0,0,0,0,0,0,0,0,0,-0.42107438901899,0,0,0,0,0,0,0,0,0,0,0,0.00708933807695734,0,0.537361540081048,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.1472310415518,0,0.21316295597492,0,0,0.0226994743507128,0,-0.0132993103618819,0,0.103037906504652,0.0569637706400716,0,0.0104316912336023,0.0432999468580523,0,0.0524812145897803,0,0,0,0,0,0,0,0,-0.0278793067643231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117556383409938,0,0,0,0.213003281832836,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.486172466021725,0,0,0,0,0,0,0,0,0,0.1221963291261,0,0,0,0,-0.125093559684542,0,-0.0639274089941048,0,0,0.210864781310809,0,0,0,0,-0.348107529301475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969290033056847,0,0,0.0254862856479206,0,0
X600036.CH.EQUITY,0,0.12226621938543,0,0,0,0,0,-0.0286479031766997,0,0.577275568245687,0,0.0626154099723187,0,0,-0.0910809249610098,0.0611004346759873,0,0,0,0.179660844331554,0,0,0,0,0,0,0,0.0697139945152915,0,0,0,0,0,-0.190397865071525,0,0,0,0,0,0,0,0,0.00539333894255961,0,0,0,0,0,0,0,-0.141377135228938
X1299.HK.EQUITY,0,0,0,0,0.181473247377322,0,0,0,0,0,0,0,0,0,0,0,0,0.0397885918152587,0.0391672705558693,0,0,0,0,0,0,0.266332768326977,0,0,0,0.114266816980435,0.0386881950178087,0,0,0.0760882895431744,0,0,0,0,0,0,0,0,-0.110153467843336,-0.0585970188626931,0,0,0,0,0,0,0.0432835347650965
X601628.CH.EQUITY,0,0.161819764373525,0.0236530125990296,0.0556087230208642,0,0,0,0,0,0,0,0,0,0.164812586494233,0,-0.0873155909238942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056786560653347,0,0,0.25175061850852,0.197905286948693,0,0.034945010499967,0,0,0,0.233213192285471,0.134321495049819,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.293993284401138,0.0255915409656763,0,0,0.649821725746488,0,0,0,0,0,0,0,0,-0.224880869255684,0,0,0,0.294924365717121,0,0,0,0,0,0.371677291685157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.561210864349574,0,0.00034419674198586,-0.135003810492377,0,0.122447128811664
