,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.133828183709616,0,0.171609665844362,0,0,0,0,0,0,0,0.329223039236971,1.38777878078145e-17,0,0,0,0,0,0,-0.16146343277101,0,0,0,0,0,0.0925681989503017,0,0,0,0,0,0,0,0,0.0586697301873113,0,0.179208528995991,0,0,0,0,0,0,0,0,0,0,0.134075305156944,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626775082129055,0,0,0,0.0224882093652198,0,0,-0.0336113717101233,0,0,0.172647930402374,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.000362518144398083,0,0,0,0,0.0324247848606966,0,0,0.277240261769936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321059502309849,0,0.10255316063853,0,0,0.339854703685056,0,0,0,0,0,0,0,0,0,0,0,0.0889809771743031,0,0.0223225088517782,0,-0.0482248622107567,0,0,0,-0.0689725344384078,0,0,0,0,0,0,0,0,-0.0474691301640672,0,0,0,0,0,0.20990399646469,0,0,0,0,0,0,0.0735280749131908,0,0,0,-0.0419135748029952
X5.HK.EQUITY,0,-0.0978378316954768,0,0.227938362298065,0,0,0,-0.0125261773341609,0,0,0,0,0.0937314997350696,0,0,0,0,0,0,0,0.453693603332336,0,0,0,0,0,0,0,0,0,0.401916975234667,0,0,0,0,0,0,0,0,0,0.0310565507459477,0,0,0,0,0,0,0.147336027121216,0,-0.128520790646805,0.0828514033998482,0
X601988.CH.EQUITY,0.225897860945717,0.0686791449582051,0.214587788946262,0,0,0,0,0,0.161598193175497,0,0,0.0871345025730242,0,-0.178838762952096,0,0,0,0,0,0,0.0776829701462281,0,0,0,0,0.056249685598796,0,0,0,0,0,0,0,0.0876996699533443,0,0,0.0143446382543343,0,0,0.0615810483235138,0,0,0,0.0938609017960028,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106378640372753,0,0,0,0.11257495693084,0,0,-0.112150660986286,0,0.0234796126355942,0,0.236123373668781,0,0,0.0263430054031399,0,0,0,0.0471552311574404,0.0658704330121929,0.0910131381174092,0,0,0,0,0,0.012127982776673,0.21286988495902,0,0.0313599281585129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0820237479981501,0.346798112971242,0,0,0,0,0,0,0,0.104896465580677,0,0,0,0,-0.035682322564658,0,0,0.0664212190889544,0,0.0734437929591612,0,0,0,0,0,0,0,0,0,0.0468352850416379,0,0,0,0,0,0,-0.089980647568843,0,0,0,-0.0616438493548695,0,0.0662085463896027,0,0,0,0,0.20342862298959,0,0,0,0.227627326911254
X601658.CH.Equity,0,0,0,0,0,0,-0.116121583123779,0,0,0,0,0,-0.142174956253922,0,0,0,-0.0426368896250422,0,0,0,0,0,0,0,0,0,0.422370644701389,0,0,0,0,0,0,0,0.0145370766877023,0.208034544945327,0,-0.309175231422281,0,-0.542078735408656,0.461068119525963,0,0,0,0,0,0.456218622694067,0,0,0,0,-0.365010288561911
