,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X388.HK.EQUITY,0,0,0,-0.062928297641397,0,0,0.164606943673237,0,0,0,0,-3.46944695195361e-18,0,0,-0.0333734870401688,0,0,0,0,0,-0.109747768166274,0.544735725678111,0,0,0,0,0.0149664379235548,0,0,0,0,0,0,0,0,0,0,0,0.106230562780499,0,0,0.127980849214476,0.0886839624494569,0,0,-0.238321322170841,0,0,0,0,0.164936054643352,0
X601658.CH.Equity,0,0,0,0,0.212342497335328,0,0,0,-0.246166695022612,0.318849875035641,0,0,0.0491970245839075,0,0.0965329244546392,0.0547643576062078,0.455799991009355,0,0,0,0,0.320450218822392,0,-1.73472347597681e-18,-0.0469433178622661,0,0,0,0.0336604013732492,0,-0.527834314186154,0,0,0,0,0,0,0,0,0,-0.0401607200084335,0,0,0.0819072650194464,0,0,0,0,0,0,0,-0.0377889555310813
X000001.CH.EQUITY,0,0.133526282237847,0,0.287232468785374,8.67361737988404e-19,0,0,0,0,0.406357421970723,0.0640863295396685,0,0,0,0,0,0.236483253159582,0,0,0,0,0,0,0,0.18937418827066,0,0.136880871545658,0,0,6.93889390390723e-18,-0.155168024444117,-0.169607836600595,-0.224974030713852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129378990642185,0,0,-0.0193315120435617
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0131726801567145,0,0,0,0,0,0,0,0.411561353487613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154769286217114,0.0193376237371829,0.20868566283118,0.0343227413937802,0.0162463818395127,0,0,0,0.251100692283043,0,0,0.0521832225272862,0,0.0768727000755494,0,0,0,0,0
X601601.CH.EQUITY,0,0.222621586690893,0,0,0,0,0,0,0.00629473836266931,0,-0.0705333997573677,0,0.278564720453659,0,0,0,0,0,0,0.302233317042831,0,0,0,0.16899743321315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527497319395025,0,0,0,0,0.0112736319552596,0,0,0,0,-0.0486832157044251,-0.0640143713267313
X000002.CH.EQUITY,0,-0.115506327326248,0,0.149886052635802,0,0,0,0,0,0,0,0.109862335006083,0,0,0,0,0,0,0,0,0,0,0.186045701048293,-0.00144134638410807,0,0,0,0,0.475320647583208,0,-0.00462297980546448,0.11023709448059,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149571547117413
X601328.CH.EQUITY,0,0,0,0,0,0,0.0759404477898089,0,0,0,0,0.106623841560801,0,0,0.0666556101204069,0,0,0.30103032748439,0,0,0,0,0,0,0,0.236140960789624,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0463257905710553,0,0,0,0,0,0,0,0,0,0,0,0.0117377623626026,0,0,0,0
X600000.CH.EQUITY,0,0.164689809822723,0,0.0447672529037664,0,0,0,0,0,0,0,0,0,0,0,0,0.411924455736396,0,0,0,0,0,0.0442916219801592,0.0416909808408091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579578352666161,0,0,0,0.0337833753981829,0,0,0
X601066.CH.EQUITY,0,0,0.085453055923265,0,0,0,-0.0329254199697279,0,0,0,0,0,0,0.757378891707205,-0.0290264965267802,0,-0.254389313131655,0,0,0,0,0,0.259302425501746,0,0,0,-0.0353250079003986,0,0,0,0,0,0,0,0,0,0,-0.123701674717902,0.0873597334347579,0,0,0,0,0,0,0,0,-0.0372969138629221,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0928568572576628,0,0,0,0,0,0,0,0,0.012616602934835,0,0,0,0,0,0,0,0,0,0,0,0.332945164717599,0,0.0752480112397738,0,0,0,0,0,0.0205894749069498,0,0,0,0.458502218344575,0.108489267075966,0,0,0,0.000657656630565242,0.0342967812844137
X16.HK.EQUITY,0,0,0,0,0,0.147185745206923,0,0.0549860012983678,0,-0.0539933346839806,0,1.73472347597681e-18,0,0,-0.00715252200846194,0,0,0,0,0,0,0,0,0,0,0.0395099316146688,0,0,0,0.259079554395412,0,0,0.0946353874198171,0,0,0,0,0,0,0.085410320419072,0.191500072513188,0,0,0.0923940054049224,-0.5278035061587,0,-0.121574908678336,0.0719217144569802,-0.0240726290446316,0,0.0541994033081169,0
X300059.CH.EQUITY,0,0.128074544028876,0,0,0,0,0,0,0,0,0.0827152249529532,0,0,0.267515243028943,0,0,-0.0447658258801153,0,0,0,0,0,0,0,0,0,-0.100308653832965,0,0,0,0,0.0192190477722109,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.080096010499926,0,0,0.244271889969018,-0.0101934176691434,0.324656680193539,0,0,0,0,-0.0140260792653212
X601998.CH.EQUITY,0,0,0,0,0.226865894436058,0,0.173330720812225,0.0250389225186188,0,0,0,0,0,0,0,0.206683703171061,0,0,0,0,0,0,0,0,0,0.393614833343714,0,0.384082792684345,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357587962512613,0,0,0,0,0,0,-0.0147188802940736,0,0,-0.0517299376316594,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0266492355011954,0.140658306442667,0.0102968141735868,0.102594298285619,0,0,0.122302895413914,-1.73472347597681e-18,0,0,0,0,0.145358000151793,0,0,0,0,0,0.393884946872984,0,0,0,0,0,0.0423809565852342,-0.290989634816818,0,0,0,0,0,0,0,0,0.0664563303097347,0,0,0,-0.268151615092397,0.353550691181804,0,0,0,-0.0588230051350061
X002142.CH.EQUITY,0,0,0,0.428861862046359,0,0,-0.0300047112272591,0,0,0.0410457527230015,0,0,0.0700204115832686,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741856628527148,0,0,0,-0.0141053822755748,0,-0.0158554874179596,0.015051410865475,0.235924039124177,0,0,0,0,0,0,0,0,-0.0216884822082041,0,0,0.0865482535441575,0,0,0,0,0,0.0563040215790321
X600016.CH.EQUITY,0,0,0.139445785007578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081205687793648,0,0,0.0740579771043688,0.0406702937212435,0,0.051692943155695,0,0,0,-0.0801151030821958,0.146006173637233,0.0893516908940727,0.00502217379457931,0,0.137660368198901,0,0,0.58290130939378,0,0,0,0,0,0,-0.456769867273216,0,0,0,0,0,0.191770267137318,0,0,0,0
X11.HK.EQUITY,0,0.0614711481283649,0,0,0.128904290096002,0,0,0,0.528264406693104,0,0.032044918564218,0,0.0698078977969364,0,0,0,0,0,0,0,0,-0.0387974055148786,0,0.333719364588841,-0.0951753734421661,0,0,0,0,0,0,0,0.157436841026913,0,0,0,0,0.0403780958345496,0,0,0,0,0,0,0,0,0,0,0.00502256238862562,0,0,0
X601818.CH.EQUITY,-0.0273130747263648,0.0717049954293219,0,0,0,0,0,0,0,0.33541477197917,-0.0604672120454774,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.237443731218552,-0.00110988237307535,0.227820706500738,0,0,0,0,0,0,0.244557759765154,0,0,0,0,0,0,0,-0.0999771542211116,0,0,0,0,0,0,0,0,0.193098096743257,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0.052835731800912,0,0.104933729802759,0,0,0,0,0.571173246358055,0,0,-0.169222216465147,0.122021982325421,-0.0643632674245643,0,0,0,0,0.0940113818012359,0,0,0,0,-0.0188931735474322,0,0,0.245281271772981,-0.119565132172158,0,0,0.168468640216338,-0.0282815783616812,0,0,0,0,0,0,0,0,0.194479196191811,0,0,0,0.213009540844875
X1109.HK.EQUITY,0,-0.0873250085534968,0,0,0,0.0331271614106115,0,0,0,0.0538342223877834,0,0,0,0,0,0,0,0,0,0,0.30856444481233,0,0,-1.38777878078145e-17,0.21251306134974,0,0,0,0,0,0.0188432128224323,0,0.194074930895667,0,0,0.0531642419021693,0,0,0,0.0816296902334809,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.206139970824174,0,0,0.0597836463126172,0,0,0,0,0,0,0.541479996762074,0,0,0,-0.207585288321637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029682804761275,0,0,0,0,0.0620748155107885,0,0,0,0,0,0,0,0.0760004943348383,0.206069955144591,0,0,0,0,0.0817380134058183
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496888950376052,0,0,0,0,0,0,0,0,0,0,0.0683592775851979,0,0,0.334973582223531,0,0,0,0.296825320907802,0,0,0,0,0,0,0.0981115410469842,0,0,0,-0.152454469569843,0,0,-0.177448189477415,0.128414139474865,0,0,0,-0.022392476185509
X688.HK.EQUITY,0,-0.1347030264585,0,0,0,0,-0.0621396052452979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144501634534061,0,0,0.112846259476788,0,-0.175713767401857,0.401920516177313,0,0.338471554275518,0,0,0,0,0,0,0,0,0,-0.166303036583507,-0.0912407813068889,0,0,0,0,-0.0165528935838548,0,0.274382379085172,0,0.272134019050419
X601336.CH.EQUITY,0,0,0,0,0,0.571909899069781,0,0,0,0,0.000715644713492909,-0.062933141677593,0,0,0.123623741944487,0,0,0,0,0.0972581601247526,0,0,0,0,0,0,0,0,0.028203684347188,0,0,0,0,0,1.73472347597681e-18,0,0,0.0376986983756687,0,0,0,0,0,0,0,0,0,0.164834712750317,0,0,-0.126054669083363,-0.119710781026895
X601688.CH.EQUITY,0,0,0,-0.107411828781186,0,0.0639858575426607,0,0,0,0,0,0,0,0.288719258927295,0,0,0,0,0.0163379205999812,0,-5.42101086242752e-20,0,0,0,0,0.343597195019529,0,0,0,0.0357736814069867,0,0,0,0.0828536200564298,0,0.36795920649394,0,0,0,0,0,0,0,0,0,0,0,0,-0.1543257688099,0,0,0.0264556311650121
X601211.CH.EQUITY,0,0,0,0,0,0,0.128233474871228,0,0,0,0.049536697486006,0,0,0.28805635635279,0,0,0.128526922145919,0,0,0,0,0,0.0344301025717521,0,0,0.0181600171282134,0,0.00785984541996632,0,0,0,0,0,0,0.255187146204047,0,0,0,0,0,0,0.0523895814549872,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.13790293720844,0,0,-0.0308327066713054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102061625216737,-0.00179862036174802,0,0,0,0,0,0,0,0,0,0,0,0,0.00274747690028708,0,0,0.0334308431139915,0.344382360458813,0,0,0.210296209939176,0,0
X267.HK.EQUITY,0.196556132203627,0.189099651558233,0,0,0,0,0,0,0,0,0,-0.0652689830943665,0,0,0,0,0,0,0,-0.335433060927344,0,0,0,0,0,0,0,0,0,0.0180264220354589,0,0,0,0.102771035563492,0,0,0,0,0,0.0532344006373239,0.292480108290312,0,0.0914770467925755,-0.320258563301041,0,0,0,0.329889823636403,0.128505355317783,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.012075783860318,0,0,0.0498368610389682,0,0,0.166203272601696,0,0,0,0,0,0,0,0,0,0,0,0.0173482557607334,0,0,0,0,0,0.0312529136795156,0,0,-0.095103931886836,0,0.246975883571162,0,-0.414816243122466,0,0,0.218401282818107,0,0,1.0842021724855e-19,0,0.10882934931978
X1113.HK.EQUITY,0,0,0,0,0,0,0.217585347221829,0,0.101742645817045,0,0,0,0,-0.159282427801361,-0.0408075810351203,0,0,0,0,0,0,0,0,0.0826721060974414,0,0,0,0,0,0,0,0,0.00529191231930107,0,0,0,0,0.0397489559439155,0,0,0,-0.0376678695727521,0.113017534971394,0.16349225115848,0,0,0,0,0.128239454524176,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,-0.0180591006953147,-0.0478977675123596,0,0,0,0,0,0.165521058936339,-0.0153679858079148,0,0,0,0,0,0,0,0.0971209761664544,0.0657238179768334,-0.00827725086904898,0,0,0,-0.0440694061515966,-0.339623650188947,0,0,0,0,0,0,0,0,0.535136083887737,0,0,0,-0.163319119098784,0,0,0,0,0,0,-1.73472347597681e-18,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126303667139288,0,0,0.0322403491515978,0,0,0,0,0,0,-0.0629116693083013,0,0,0,0.25578784394536,0.198302103188025,0,0.157277340918189,0,0,0,0,0,0.0657848793432808,0,0.220688020053434,0,-0.102126358151375,0.138955079848425,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.139240566680752,0,0,0,0,0,0.0247042908444911,0,0,0,0.0189025563785814,0,0,0,0,0,0,0,0.10709520286298,0,0.195233804132443,0,0,0.0113818813620571,0,0,0,0,0,0,0.00745667847744284,0,0,0,0,0,0,0,0,0,0,0,0.700799303295061,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325943299924357,0,0,0,0,0.456274870686311,0,0,-0.230400123331283,0,0,0,0,0,0,0,-0.0889022769437991,0,0.0850693952147066,-0.340074942524543,0,0.0877097389453788,0,0,0,0.244304053485782,0,0.110345513407063,0,0.0785563247156309,0,0,0.206926862202962,0.150738660386105,0,0.0212582533446307,0.101575622628098
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0199038824619026,0,0,0,0,0,0,0,0.123093269699478,0,0,0.460373784672999,0,0,0,0,0,0,0,0,0,0,-0.0629202425801879,0,0,0.211505956793082,0,0,0.0548127332225929,0,0,0,0,0,0,0,0,-0.0799042374608453,-0.0312439131110271,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.259001953486363,0,0.198851742444557,0,0,0,0,0,0.324541127294776,0.0688906791461399,0,0,0,0,0.102894921354645,0,0,0.167815240350759,0,0,0,0,0,0,0,0,0,0,0,0.0100449859589776,0,0,-0.188209600918297,0,0,0,0,0,0,0.531239584893118,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202366658859046,0,0,0,0,0,0,0,0.034468236537304,0,0,0,0,0,0,0.0672825871871722,0,0.222741859706157,0,0,0,0.037429264747474,0.212670741283661,0,0,0.0391544088305499,0,0,0.0365327950741089,0,0,0,0,0,0.0341757158154999,0,0,0,0.0256754665125928
X001979.CH.EQUITY,0,0,0,0,0,0.0977047722374541,0,0.213823286946562,0,0,0,0,0,0.234170440720116,0,0,0,0,0.018902908333659,0,0,0,0,0.0497121001636771,0,0,0,0,0.162276788917693,0.0556755389899505,0,0,-0.00210400587474857,0,-3.46944695195361e-18,0,0,0,0,0,0.283916652282363,0,0,0,0,0,1.73472347597681e-18,0,-0.15369554024689,0,0,0
X2881.TT.EQUITY,0,0.056430944105879,0,0.158223141947899,0,0,0,0,0,-0.0611980411179081,0,0,0,0,0,0,0,0,0.0366967013426502,0,-0.0695734801060108,0,0,0,-0.0201947523616264,0,0,0,0,0,0,0,0.0254586421417766,0,0,0,0,0.188424511150743,0,0,0,0,0.535142971669845,0,0,0,-0.00265681173526348,-0.153937746686116,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0547343580703275,0,0,0,0,0.0529830862375585,0,0.0679288764312297,0.210185662870103,0,0,0,0,0.0587486251520727,0,0,0,0,0.0685184282246779,-1.73472347597681e-18,0,0,0,0,0,0.0716227514456126,0.00338934719505735,0.00803598862832359,0,0,0,0,0.11869065155707,0,0,0,0.22433399143625,0,0,0,0,0,0
FXI.US.EQUITY,-0.0746147338224159,0,0,0,0,0,0,0,0,0,0,0,0.189964432323015,0,0.203740355289097,0,0,0,0,0,-0.0679940366512586,0.258273797228479,0,0,0,-0.066037381945667,0.461056198393399,0,0,0,-0.330833050935343,0,-0.00947359158980649,0,0,0,0,0,0,0,0.0854660267482007,0,0,0,0,0,0,0,-0.168789619783328,0,0,0
CN210SLOPE,0,0,0,0,0,-0.0262064946555785,0,-0.0160837173007787,0,0,0,0,0,0,0,0.142675975798137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181718839411536,0.324026364599781,0,0,0,0,0,0,0,0.198764006088136,0,0,0,0,0,0,-0.666126023007859,0,0,0,0,0,0
