,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.284038869324958,0.00358556755016673,0.0802990990267385,0,0.0814504455624774,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.220540447683823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12050355291314,0,0.0567692319303354,0,0,0.0182398207322968,0,0.197805693574998,0,-0.0967975343305636,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.069690692668177,0,0.118563028508025,0,0.0191133710146537,0,0,0.030377577087013,0,0,0,0,0.228536669204815,0,0.264862325950254,0,0,0,0,0,0,0.0810009772554583,0,0,0,0,0,0,0.0819589425647165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167542715914284
X601939.CH.EQUITY,0,0,0,0.317916055609115,0,0,0.0308891481719826,0,0,-0.0344793885560104,0,0,0,0,0,0,0,0.10349296727321,0,0.0340463920446872,0,0,0,-0.0412555916115465,0.550667058980968,0.132289427880779,-0.126733505509825,0.0381230701723269,0,0,0,0,0,0,0,-0.154082952265008,0,0,0,-0.050874134991375,0,-0.0512374289257637,0,0,0,0,0,0,0,0,0,0.0319268127048487
X601288.CH.EQUITY,0.210097315762822,0,0.113637333099389,0,0,0.0186469950775071,0.193151947367158,-0.025844755281168,0.101828238319122,0,0.0608443104799829,-0.0648182893203106,0,0,-0.0491185575069562,0.168409960222576,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226867353659177,0,0,0,0,0.0679652440616206,0
X600036.CH.EQUITY,0,0.19495318281171,0,0,0,0.0455361293983198,0.0814762511318739,0.111518527494168,0,0,0,0,0,0.199569929900367,0.0529024502406166,0,0,0,0,0,0,0.0676673699137072,0,0,0,0,0,0,0.323604704240421,0,0.0634218449469594,0,0,0,1.73472347597681e-18,0,0,0,0.014525227729944,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0704325736591771,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.111012783621369,0,0,0,0,0,0,0.190563552905849,0,0,0,0,-0.0721929241517413,0,0,0,0.146426903463707,0,0,0,0.626343636243896,0,0,0,0,0.094775177645667,0,0,0,0,0,0,0,0,0,-0.0476622588639344
X601988.CH.EQUITY,0.0705579231720566,0.10554072410457,0.0586328091625226,0.0967325821145077,0.327350445385918,0,0,0,0,0,0,0,0,0,0,0.163512962488674,0,0,0,0,0,-0.0198956834104646,0,0,0,0,0,0.0716554587244106,0,0,0.0739289644391374,0,-0.127670358720639,0,0.241016874506017,0,0,0,-0.0711721124569396,0,0,0,0,0,0,0,0,0,0,0,-0.0506325373088474,0
X1299.HK.EQUITY,0,0,-0.206569947306599,0,0,0,0,0,0,0.166768044073622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489463682937854,0,0.0705388430216662,0,0.0332556199240064,0,0,0,0.0684194103736407,0,0,0,0.0657443951729359,0,0.204444044201572,0.224713372482219,0.0479802535181627,0.10401976653464,0.103103424834627,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.0189248805316847,0,0,0.0133939205944214,0,0,0.0311356788383598,0,0,0,0.0934770018604775,0.0537521109463308,0,0,0,0,0,0,0,0.0899478952616556,0,0,0,0,-0.0569415063908945,0,0,0,0,0,0,0,0,0,0,0.535192767307881,-0.0114345236824253,0,0.213783201486,0,0.159187923936557,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.197163094637629,0,0,0,0,0.0919470958629251,0,0,0,0,0,0,0.0169613064535814,0,0,0,0,0,0,0,0,0.337897130865836,0,0,0.190919698951421,0,0,0,-0.0110965590771858,0,0.0324664022649888,0,0,0,0,0,0,0.271690366118374,0,0,0,0,0.190115197423254,0,-0.0318745031204691,0,0,0,0.0879475819101069,-0.0219358439277378
