,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.225567572254523,0,0,0.341441830827928,0,0,0,0,0,0.248468383855553,0,0,0,0,0,0,-0.0598503485487933,0,0,0,0,0,0,0,0,0,0,-0.0463299629507256,0,-1.73472347597681e-18,-0.133262890757852,-0.025831916120975,0.0936628933514566,0,0,0,0.041757213505619,0,0.104534263123924,0,0,0,0,-0.124880241900034,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.162535907439388,0,3.46944695195361e-18,0,0.0363764518714838,0,0,0.16266233354521,0,0.0817275534793479,0,0,0,0,0,0,0,0,0,0,0,0,0.0801305218066486,0,0,0,0,0,0,0,0,0,0,0.500221965599659,-0.0449750408943897,0.00293889301204889,0,0,0,0,0,0,0,0,-0.0305769224927545
X601939.CH.EQUITY,0.199234527029335,0,0,0,0,0,0,0,0,0.00654592423896427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425908136210222,0,0,0,0,0,0,0,0.112301637935613,0,-0.0494160828096675,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0382776943887759,0.0222576996058908,0.0415481221147564,0,0.0277775688501804,0,0,0,0,0,0,0,0,0,0,0,0,0.39715896572843,0,0,0,0,0,0,0,0,0,0,-0.034364412153988,0,0,0,0,0.0602959752917548,0,0.112689852868495,0,0,0,0,0,0,0,0.0941224098961846,0,0,0.0889127896964626
X5.HK.EQUITY,0,-0.0361815181824721,0,0,0,0,0,0,0,0,0,0,0,0,0.180705057539377,0,0,0.162366827528112,0,0,0.271543672975908,0,0,0.411136468686868,0,-0.0408044015730686,0,0,-0.305840115836578,0,0,0,0,0,0,0,0,0,0,0,0,0.0217402761814917,0,0,0,0,0,-0.14331167090725,-0.104128949256873,0.155977251753974,0
X601988.CH.EQUITY,0.187409731836117,0,0,0.363835725147061,0,0,0,0,0,0.0874584208664269,0,-0.00589343755700666,0.0295251278066119,0,0,0,0,0,0,0,0,0.277507386755257,-0.148157489295547,0,0.0141953307393488,0,-0.0509707295357035,0.199292578864387,0,0,0,0,0,0,0,0.0515686767572153,0,0,0,0,0,0,0,0,0,0,0,0.0558689485035924,0,0.0203695329764893,0
X600036.CH.EQUITY,0,0.556554602335056,0,0,0,0,0,0,-0.0853187537115181,0,0,0,-0.0887749681573546,0,0,0,0,-0.134523587423877,0.0482089853114249,0,0,0,0,0,0,0.0946577914170046,0,0,0.06764520643457,0,0.133567625641564,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.139720193464249,0,0,0,0,0.0433127335013428,0,0,0.096936203341444,-0.226755597209318
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0359833566648319,0,0,0,-0.0535791393738518,0,0,0.0463725631645841,0.251594277463376,0.0121151639685584,0,0,0,0,0.291750251375816,0,0.273812101283666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151271845307168
X601628.CH.EQUITY,0,0.130039514925975,0,0,0,0,0,0,0,0.0397556558639255,0,0,0,0,0,0.246507657947774,0,0,-0.0247577416804657,0.032780569852723,0,0,0.180534747337189,0,0,0,0,0,-0.0266829863691743,0,0,0,0,0,0,0,0,0.237146751801732,0,0.102261046370691,0,0,0,0,0,0,0,0,0,0,0.0164006914531649
X601166.CH.EQUITY,0,0,0,0,0,0.332103785426632,0.229214920058703,0,0.0450137323850191,0,0,0,0,0,0,0.605185679097246,0,0,0,0,0,0,-0.502297902211578,0,0,0,0,0.223675990628526,0,0,0,0,0,0.32610346488896,0,0.299726491433946,0,0,0,0.00300569170789938,0,-0.128148982779897,0,-0.150181098292623,0,0,0,0,-0.127300295451087,0,0.00914492796197327
