,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.463278070499796,0,0.198478174257425,0,0,0,0,0,0,0,0,0.0537183518666851,0,0,0,0,0.0257825459027533,0,0,0,0,0,0,0,0,0,0,0,-0.0894833545138165,0,0,0,-0.0320132480610949,0,0,0,0,0.0847584678945723,0,0,0,0.130546224869218,0,0,0,0,0,0,0.017681184382443,0
X601939.CH.EQUITY,0.183217318311842,0,0,0.588538181577758,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0984531449138788,0,0,0,-0.00288967225499696,-1.73472347597681e-18,0,0,0.087052291921106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947170630779054,0.0144689574882163,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0
X601288.CH.EQUITY,0.199532699513137,0.196253928341302,0,0,0,0.164364869851406,0,0,0,0,0,0.0363936015554276,0,0,0,0,0,0.122384457774946,0,0,0,0,0,0,-6.93889390390723e-18,0,0.121349452268268,0,0,0.05687418991809,0,0,0,0,0,0,0.00710293435837474,0,0,0.0796057863987887,0,0,0,0,0,0,0,0,0,0,-0.113566687405528
X5.HK.EQUITY,0,0,0,0,0,0.290399336722359,0,0.47238554137644,0,0,0,0,0,0,-0.0770575665816043,0.0573472884089107,0.175567068666952,-0.0069366293156097,-0.289495738136373,0,0,0,0,0,0,0.444974592713347,0,0,-0.0249194549632334,0.11827024408512,0,0,8.67361737988404e-19,0,0.0149744321492598,0,0,0,0,0,0,0,0,0,0,-0.501687060944802,0,-0.167675102444089,0,0.115597028855561,0
X601988.CH.EQUITY,0.115527995928942,0.011393323743644,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.585058563098372,0.035462574981083,0,0,0,0,0.0121839612716816,0.147914025434579,0,0,0,0,0,0,0,0,0.0618907272700816,0,0,0,0,0,0,0,0,0,0,0.0873920081262589,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059775,0.0269778663982778,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.00128802249819527,0,0.0667645383399553,0.0579389139937366,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.227348296255857,0,0,0,0,0,0,0,0.1787364092216,0.124215628002089,0,0,0,0,0.0642814033059678,0,0.126082919793371,0,0,0,0,0,0,0.0409174007474672,0.0859347288777682,0,0,0,0.184004692738772,0,0,0,0,0,0,0,0,0,0,-0.10340467566552,0,-1.73472347597681e-18,0,0,0,0,0.0839557184469984
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171106831324121,0,0,0,0,0.1152539652458,0,0,0,0,0,0,0.258945616999739,0,0,0,0,0,0,0,0.226978739480946,0,0,0,0,0.0662385079347025,0,0,0,0,0.00607924413890375,-0.00589619908948744,0,0,0,0,0,0.201641226188608,0,0,0,0,0.00225602909855523,0,0,0,0,0.0285775362119515,0,0
