,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184783909727585,0,0,0,0,0.493778427408842,0,0,0,0,0,0,0,0,0,0,0,-0.14743636522971,0,0,0.495946556612183,0,0,0,0,0,0,0,0,0,0.0961503494133174,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0
X601939.CH.EQUITY,0,0,0,0.686932045602218,0,0.105915327901616,0,0,0,0.115570715549197,0,0,0,0,0,0,0,0,0,0,0.138919169999817,0,0,0,0,0,0,0,0.120775236508702,0,0,0,0,0,0,0,-0.0594302944749579,-0.0174688162610256,0,0,0,0,0,0,0,0,0,0,0.0847078049379159,0.0556218200804514,0
X601288.CH.EQUITY,0,0,0,0,-0.138588682602776,0,0,0,0.132217598187699,0.016399106911117,0.547372740796279,0,0,0,-0.0729315051569679,0,0,0,0,-0.0549366252612289,0,0,0,0,0,0,0,0,0,0,0,0,0.101578782129347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114786201257214
X5.HK.EQUITY,0,0.0730579613334543,0,0,0,0.151481722569881,0.339273183314353,0,0,0,0.0300750528003233,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.181728828669308,0,0,0,0,0,0,0,0,0,0.128906895987006,0,0.288223264962369,0,0,0,0,0,0,-0.0939675000519694,0,0.0598648928057554,0,0
X601988.CH.EQUITY,0,0,0.085281103205348,0,0.24103505666499,0,0,0,0.201666283064452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122473685921229,0,0.0719962413622502,0,0,0,0,0,0,0,0.130490456875386,0,0,0,0,0,0,0,0,0.131093143590829,0
X1299.HK.EQUITY,0,0,0,0,0.214651918224569,0,0,0,0,0,0,0,0,0,0,0,0.192843257787488,0,0,0,0,0,0,0,0,0.03615786584669,0,0.0351206435813653,-0.11680921474925,0.0882669315783336,0.0537048988783596,0,0,0,0,0,0,0.53623496427335,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.514338792697714,0,0,0,0,0,0,0,0,0,0.125740001114329,0,0,0,0,0,0,0,0,0.0526614783922823,0,0,0,0,0,0,0,0,0,0,-0.0632402262111372,0.205873349169619,0,0.270821025993482,0,0,0,0,0,0,0,0.0183944655558036
X601628.CH.EQUITY,0,0.032015558132358,0,0.0244509296433449,0,0,0,0,0,0,0,0,0,0,-0.0836276916220355,0,0,0.238188338600909,0,0,0,0,0,0,0,0,0,0.0459505794071194,0,0,0,0,0,0,0.101437890005107,0.337952734081831,0.00126998411661482,0,0,0,0,0.220884869707763,0.099670826790039,0.0725458114708738,0,0,-0.0386995723331249,0,0,0,0
X601328.CH.EQUITY,0,0,0.0126637349787903,0,0,0,0,0.713146397181257,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.125554081534735,0,0,0,4.33680868994202e-19,0,0,0.0382292775924405,0,0,0,0,0,0,0,0,0,-0.0163142756113202,0,0,0,0,0,0,0,0,0,-0.169341433384927,0,0,0.0439810772267186,0
