,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,-2.77555756156289e-17,0,0.347802296287631,0.0821835716656466,0,0,0,0.128457247083892,0,0,0,0,0,0,0.263232759126295,0,0,0,-0.0310714938728447,0,0,0,0,0.0367133689153161,0,0,0,0.0763865072921342,0,0,0,0,0,0,0,0.013214736879409,0,0,0,0,0,0,0,0,0,0,0.0199928540711775,0.0358283114860238,0,0,0
X601939.CH.EQUITY,0.041510774144298,0,0,0.0546023252161284,0,0,0,0,0,0,0,0.047380156808744,0,0.193017194956389,0,0.405978308357185,0,0,0,0,0,0,0,0,0,0,0,0,0.000819203736849468,0,0,0,0,0.106890978973438,0,0,0,0,0,0,0,0,0,0,0,0,0.136904929791354,0,0,0,0,0
X601318.CH.EQUITY,0.0486136538135002,0,0,0,0,0,0.164205039749672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120749396216597,0,0,0,0,0,0,0,0,0.131921166047403,0,0.076147991578191,0.0272632991382138,0,0,0,0,0.119788971942488,0.033948696188245,0.259302155934028,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.371245243473238,0,0,0,0.372339530311999,0,0,0,0,0,0.0910748547286672,0.0113335077006563,0,0,0,0.052889314464323,0.0554307882349604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123768482251041,0,-0.0207471795504958
X601988.CH.EQUITY,0,0,0,0.226760671535532,0,0,0,0,0,0,0.0919444304988004,0,0,0.187724858959231,0,0,0,0,0,0,0.104196877399547,0,0,0,0,0.0232220111288426,0,0,0,0.0954651567042578,0,0,0,0,0.108255823815654,0,0,0.0937113196893238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.180392069172707,0,0,0,0,0,0,0.368258946553437,0,0,0,0,0.161567133034112,0.683627169846009,-0.415088781292163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397545812621803,0,0,0,0,0,0,-0.14549797321168,0.17558524025009,-0.00921904809707853
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.145648103035327,0.174129546151308,0,0.00299394495838982,0,0,0,0,0,0,0,0.279493861702783,0,0,0.266623082891025,0,0,0.21715603235218,0,0,0,0,0,0,0.1435071346517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.161714390629966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386503420236441,0,-0.309851091276427,0,0,-0.201963462967022,0,0.206079870591784,-0.0524325421895307,-0.279273164438097,0,0,0,1.42682118502434,0,0,0,0,-0.096774991521583
