,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.368637108320161,0,0.297480310698063,0.0031483437654855,0,0.172797579621266,0,0.12838041410039,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.107703088965454,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.104502797902803,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0212740861947982,0,0,0
X601939.CH.EQUITY,0.369711529184427,0,0,0,0,0,0,0,0,0,0,0.0757402400038248,0.307438315741339,0,0,0,0,0.102137668676577,0.0709109216833822,0,0,0,0,0,0,0,-0.106722822321219,-0.0122625393729847,0,0,0,0,0,0,0,0,0.0130919002794767,0,0,0,0,0,0,0,0,0,0.0298848416417313,0,0,0.0326424090953181,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0589403624058073,0,0,0,0,0.279113464753969,0,0,0,0,0,0,0,0,0,0,0,0,0.0398139369779153,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386990846574327,0.0535878215190177,0,0,0.35455387771892,0,0,0,0,0,0.113282144943857,0,0,0,0,0,0.0602081063386376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318242971848188
X601988.CH.EQUITY,0,0,0,0.264738179489632,0,0,0,0,0,0,0,0,0,0.0198464794187059,0,0,0,0,0.165385586232954,0.170918881764738,0,0,0,0,0,0,0,0,0,0,0.0668747085136424,0,0,0.0240512441780849,0,0,0,0,0,0,0,0,0,0.180959157132433,0,0,0.0979483215877943,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0559379679727056,0,0,0,0,0,0.0266038267008043,0,0,0,0,0,0,0,0,0,0,0,0.547777038156125,0.178986543968109,0,0,0,0,0,0,0,0,0,0.0736438615959068,0,0,0,0,0,0,0,0,0,0,0,0,0.458451925999219,0.0569848164089823,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.176155543549318,0,0,0,0.561555002839587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121148480605174,0.0981357516488866,0,0,0,0,0,0,0,0,0.093359339965612,0.0985022872426025,0,0.0500445817549436,0,0.0426231787604537,0,0,0,0,0,0,0,0,0,0,0.0385473286806049
X1299.HK.EQUITY,0.0280419701594752,0,0,0,0,0.0399468090915187,0.0707642798988125,0,0.0709355734218685,0,0,0,0,0,0,0,0.347545083130541,0,0,0,0.222826538500554,0,0.193670276745505,0,0,0,0,0.0911865125904071,0,0,0.140275377448632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.132362513044049,0.0404334054540753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39807920357083,0,0.0522686852503551,0,0,0,0,0,0,0.136813870587358,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0,0,0,0,0,0,0,0,0.0361240317564068,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108123053046337,0,0,0,0,0,0,0,0,0,0,0,0,0.311018175065792,0,0,0.244560255248674,0,0,0,0,-0.0191658831597265,-0.361303940838308,0.454510050256886,0,-0.118238937044033,0,0,0,-0.177644812013838,0.534617770085899,0,0,0,0,0
