,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.469189734701062,0.0814489703802506,0.102951332296101,0,0,0,0,0,0,0,0,0,0,0,0.0538333527502623,0,0,0,-0.0594763976688223,0.0449256750065668,0,0.130058932269889,0,0,0,0,-0.00457811409308251,0,0,0,0,0,0,0,0,0,0,0.0807872061421492,0,0.00145921503319742,0,0,0,0.0329645876867761,0.23711160908774,0.0186749523940979,-0.112057305635536,0
X601318.CH.EQUITY,0,0,0,0.14216672301554,0,0,0,0,0.157371910922755,0,0,0.0980443697693879,0,0,0,0,0.0317898294380847,0,0.140398745080178,0,0.261378661899788,0,0,0,0,0,0,0,0.00862555498053643,0,0.0956016663760897,0,0,0,0,0.0135634300865878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150657502447832
X601939.CH.EQUITY,0.233195845969547,0,0,0,0.176583072992149,0,0,0,0,0,-0.0186180774449738,0.119878490212377,0,0.0621833020759143,0,0,0,0.0662169930043971,0,0.0763877469275153,0,0,0,0,0.25255195573924,0,0.21445814405854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519730087513411,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0.111536255071707,0,0,0,0,0.17398347094084,0.117214226487143,0,0,0,0,0,0,0,0,0,0,0,0.290600916503387,0,0,0,0.00870095036559775,0,0,0,0,0,0,0,0,0,0,0.130523654365408,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.104128412410518,0,0.111723167382601,0,0,0.0799294992421511,0,0.389142784845539,0,0,0,0,0,-0.0107119322952707,0,0.0438425744612424,0,0,0,0,0,0.00250176165228102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18605565290862,0,0,0,0,0,0.122241217390116,0
X601628.CH.EQUITY,0.0904726790321128,0,0,0,0,0,0,0,0,0,0.0243058882478088,0,0,0,0,0,0.205409155946624,0,0,0,0,0.143564126911275,0,0,0,-0.103260532813472,0,-0.072067755136481,0,0,0,0.0762183405704138,0,0,0.679266395317331,0,0,0,0,0,-0.0426412180832702,0.189914695706379,0,0,0,0,0,0,0,-0.023108795562913,0,-0.0549212926262326
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0600124328907778,0,0,0.0934886101053718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311378120918268,0,0,0,0,0,0,0,0.0688860747367134,0,0,0.0874404125499888,0,0.249692558309051,0.22002578063709,0.136675338287177,0,0,0,0,0,0,0.303045279846512,0,0
X601988.CH.EQUITY,0,0.118043035647289,0.0494966430493596,0.289646616507138,0.182407481500705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286512615285207,0,0,0,0,0,0,0,0,0.138492818461307,0,0,0.128412765134694,-0.0442048264799372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0208153702098798,0,0,0,-8.92673941544774e-06,0,0,0,0,0,0,0,0,0,0,0.0979880203219193,0.0108191628257113,0.101172811903418,0,0,0,0.0557326539582752,0.23262970626888,-1.73472347597681e-18,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.331323867948305,0,0,-1.73472347597681e-18,0,0.174193281410105,0,0,0,0.00241572094152464,0,0,0,0
X601166.CH.EQUITY,0,0,0.0052736566881253,0.0784960811139988,0,0,0,0,0,0,0,0.0862198491455131,0.103996176542474,0.0509639577287782,0,0,0,0,0,0,0,0,0,0,0,0.179702396222052,0,0,0.421641337492518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190065379684837,0,0,0,0.0873305106067624
