,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.147596885741216,0,0.087606886900754,0,0,0,-0.085345758643668,0,0,0,0.459345033743319,0,0,0,-0.0951261603309405,0,0,0,0,0,0,0,0,0,0,0,0,0.0776555325531685,0,0,0,0,0,0,0,0,0,0.106262739930605,0,0,0,0.204467363281572,0,0,0,0.00279526493581639,0,0,0,0,-0.0318148717645827
X601318.CH.EQUITY,0,0,0,-0.102186838093737,0,0,0,0,0.174002423669399,0,0.20538571572395,0,0.0853414579491064,-0.0827500249044444,0.0586145043548572,0,0,0,0,-0.0656730353439273,0,-0.0869786879296006,0,0,0,0,0,0,0,0,0,0,0,0,0.173598497339799,0,0,0,0,-0.195281202684557,0.356175294904246,0,0.18483960564424,0.185321842658976,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218834173489827,-0.00416996135264808,0,0.279204806590535,0,0.0955320912426797,0,-0.0699608206363699,0,0,0,0,0,0,0.0960559451329703,0,0,-0.0226360538843999,0,0,0,0.0608882873426559,0,0,0,-0.0481219923762178,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.470593396531038,0,-0.0226539902532285,0,0.0236228450407174,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.411995952449131,0,0.20861235325052,0,0.126939325937399,0.122314966271431,0,0,0,0,0,0,0,0,-0.0507586596477094,0,0.0109495299776644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170764165102831,0,0,0,0,0,0,0,0,0.0557095603839583,0.0351894653636568,0,0.123437778300356
X5.HK.EQUITY,0,-0.0899908030073481,0.0138189693316694,0.286642980275843,0,0,0,-0.239490807843305,0,0,0,0,0.115894337109039,0,0,0,0,0,0,0,0.597821070035772,0,0,0,0,0.236566418924142,0,-0.0199719429726816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215952052565931,0,-0.0837480911586539,0,0,0
X601988.CH.EQUITY,0.182141306896533,-4.33680868994202e-19,0.24118146848601,0.032912204096589,0,0,0,0,0.0728430421016805,0,0.125246759555389,0,0,-0.263062087467153,0,0,0,0,0,0,0,0,0,0.0558438227218715,0.21792625017384,0,0,0.0709702114062429,0,-0.0513101970972638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985146650576319,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0211045207733753,-0.0286809420234727,0,0.202385536054854,0,-0.0186005007638903,0.0184483256101456,0,0.392428770089069,0,0.221495477955648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127122190707367,0,0,0,0,0.0797146760611934,0,0,0,0,0.156695435984303,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0438993508357738,0.102013599772048,0,0,0,0.142059710188002,0,0,0,-0.132453752240323,6.93889390390723e-18,0,0,0.296900157099935,0,0.232121218597513,0,0,0.0821932012934923,0,0,0,0.149559567501089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545102142080901,0.0664075372255635,0,0,-0.00794294886917398,0,0
X601628.CH.EQUITY,0.0527336648491258,0.351204910146001,0,0,0,0,0,0,0,0.0376011830448806,0,0,0,0,0,0,0,0,0,0.0820215978204599,-0.0540556826491392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179896499827044,0,0,0,0.227198239174561,0,-0.0313256291448245,0,0.156870369382363,0,0,0,0,0.126759309855881
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043987973099598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
