,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0959800866840804,0,0.42179403534635,0,0.0461133623648249,0,0,0.236535825465452,0,-5.55111512312578e-17,0.151850483070388,0,0,0,0,0,0.0143929012740973,0,0.0112441234698321,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0580965940157615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.312799310950758,0,0,0.0594347767700394,0,0,-0.0514908890910675,0,0,0.020954004528665,-1.38777878078145e-17,0,0.541159983159283,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482504165051413,-0.0146184697311019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599608270363757,0,0,-0.0644026554301351
X601318.CH.EQUITY,0,0,0,0,0.0147350655436668,0,0,0,0,0,0,0.377698113114843,0,0,0,0,0,0,0,0,0.0511522771723613,0.0497901174913422,0,0,0.0276141655557445,0,0,0,0,0,0,0,0,0,0.0264797842929361,0,0,0,0.077438326590139,0.18149302183794,0,0,0,0.00817291796473271,0,0,0.121461914096077,0,0,0,0,0
X601288.CH.EQUITY,0.391047537135493,0,0,0,0.346324223467305,0,0,0,0,0,0.0998583682434626,-8.67361737988404e-19,0,0,0,0.0563466603872361,0,0.064904187713501,0,0,0,0,0,0,0,0,0,0,0,0,0.0137236257327697,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.036827818407952
X601988.CH.EQUITY,0,0.0529807012859327,0,0.319526834394828,0,0,0,0,0,0,0.183378846006398,0,0,0.0833350775543026,0,0,0,0.202473211322789,0,0,0,0,0,0,0,0,-0.00830014801786955,0.0411531467087617,0,0,0.0791209066693014,0,0,0,0,0,0,0,0,0,0,0.0644424210000527,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.131251952139697,0,0,0,0,0.662864205589221,0,0,0,0,0,0,0,0,0,0,0,0.0957054878783174,0,0,0,0.00333345093682837,0,0.0250519746013018,0,0.0625440899723787,0,0,0,0,0.0744185885777805,0,0.00467813375945372,0,0,0.0367791753828567,0,0,0,0,0,0,0.0421115065704035,0,0,0.056817283564918
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0349667366911848,0.0943805866966407,0,0,0,0,0.163948339606415,0,0,0.071639429735202,0,0.118657492406738,0,0,0,0,0,0,0.0528877099004404,0,0.139727333605473,0,0,0,0,0,0,0.0563056861106638,0,0,0,0,0,0,0.196928716011427,0,0,0
X5.HK.EQUITY,0,0,0,-0.145946812060049,0,0,0,0,0,0,0,0,0,0,0,0.46261222995635,0,-0.543651601504548,0,0,0,0,0,0.847678488335227,-0.847321118192456,0,0.491181073503024,0.0345303260169856,0,0,0,0,0,0,0,0,0,0,0,0,0.226479664475593,0,0,0,0,0,0,0,0,0.291287371065325,0.0853611432555423,-0.0540315296830149
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.146829447866491,0,0,0,0,0,0.173835846907858,0,0,0,0.104830185019319,0.175127614452383,0,0,0,0,0,0.0513119980500154,0,0,0,0,0,0,0.0478026803740264,0,0,0,0,0,0,0.124832560589982,0,0,0,0,0,0,0,0.0608027828681576,0
X601658.CH.Equity,0,0,0,0.343477521742512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394328855820394,0,0,0,0.327635833776061,0.625697357085508,0,0,0,0,0,0.0293921165481587,0,0,0,0,0,-0.10738660969831,0,0,0,0,0,0.124965245313181,0,0,-0.531754404113485,0,0
