,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.147022670659355,0,0,0,0,0,-0.107357027872732,0,0,0,0,0,0,0,0,0,0,-0.0834271372416795,0,0,0.426265461032449,-0.125305744582731,0,0,0,0,0.472172063629867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296332070779249,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0180605179217071,0,0.1488338918398,0,0,0.0141458787251339,0.444027393125003,0,0,0,0,0,0,0,0,0,0,0.0739590460953227,0,0,0,0.266016889497698,0,0.0615962171201333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130818556860627
X601939.CH.EQUITY,0,0,0,0.771458767300517,0,0,0,0,0,0,0.101224560011395,0,0,0,0,0.110979743736845,0,0,0,0,0,0,0,0,0.0100972629514079,0,0,0.0664937926323841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583036785557466
X601288.CH.EQUITY,0,0,0.962070374162053,0,0,0.0308061451479635,0,-0.0511546248869841,0,0,0,0,0,-0.00827840870561644,0,0,0.0081402470737427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371683801879017,0,0,0,0,0,0,-0.0331861995896692,0,0.0140119715242152,-0.0665070467920737,0,0,0,0.0758119999859033,0,0,0,0,-0.110272280536355,0
X601628.CH.EQUITY,0,0.0373961212753379,0,0,0,0,0,0,-0.0746927139103041,0.248076997837808,0,0.227595719769685,0,0,0,0,0,0,0.29547342728513,0,0,0,0,0,0,0,0,-0.119217590139584,0,0,0.0263063534587758,0,0,0,0.19709252722421,0.0904022902660052,0,0,0,0,0,0,0,0,0,0.100962093508612,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.343013782545298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17810221874929,0,0,0,0,0,0,0,0.198004376937457,0,0.044535117735891,0,0,0,0,0,0,0,0,0.0699758699913262,0,0,0,0,0,0,0,0.0805026490731323,0,0,0,0,0.00206125942935646,0,0
X601988.CH.EQUITY,0,0,0,0.0691132075234456,0,0,0,0,-0.0269839753629026,-0.0730474797244301,0,0,0,0,0,0,0,0,0,0,0.00120310156382488,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131642553474979,-0.0627100125881603,0,0.989874685819608,0,0,0
X1299.HK.EQUITY,0,0.0640559835287418,0,0,0.0801437183365804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337352922581376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559746742293845,0.08494577894429,0,0,0,0,0.193778394960556,0,0,0,0,0.0939138113128336,0,0,0,-0.062762080247732
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.05259281933514,0,0,-0.335309910392861,0,0,0,0,0,-0.042991523580184,0,0,0,0,0,0,0,0,0.0558052664559123,0.492558152550637,0,-0.128715680632275,0,0,0,0,0,0.232529348916273,0,0,0,0.153379751143776,0,0,0.189981023196013,0.276116767536551,0.120294930298907,0,0,0,0.327183805731238,0,0.0531231313006389
X388.HK.EQUITY,0,0,0,0,0.312048124307959,0,0,0,0,0,0,0,0,0,0,-0.284863402372948,0.138807460179857,0,0,0,0.247686212145188,0,0.311651668012566,0,0.259227591300484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542420453370574,0,0,0.175842665510749,-0.152759449187059,-0.0676520369483308,0,0,0,0,-0.0800430616231051,0,0.0735806258035587
X601658.CH.Equity,0,0,0.2274558753725,0.143279617793949,0,0,0,0.0434964410026472,0,-0.0274691711700536,0,0,0,0,0,0,0,0.07084550961993,0,0,0,0,0,0,0,0,0.146696839942248,0.00717336294228875,0,0,0,0,0,0,0,0,0,0,0,0.155478432055081,-0.0724201379167703,0,0,0,0,0,0.0621121072105642,0,0,0.0346462031498553,0,0
X600030.CH.EQUITY,0,0,0,0,0.00989216093854184,0,0,0,0,0.110276712319479,0,0,0,0.330291914734937,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501980955214245,0,0,0.0755937399368149,0,0,0.182133576464582,0,0,0,-0.0574073342736126,0.144102104023653,0,0,0,0.22001278996598,0,0,0,0.0426248139982987
X601166.CH.EQUITY,0,0,0.0375190474595618,6.93889390390723e-18,0,0.0543467230175713,0.210822254436473,0,0,0,0,0,0,0,0,0.0474851023573464,0,0.0239328563131311,0,0,0,0.0657477892605255,0.0686699598395141,0.216070580426541,0,0,0.00635693390385507,0,0,0,0,0.0202102170825126,0,0,0,0,0,0.115393259079897,0,0,0,0,0,0,0,0,0,0,0.246377884435897,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.758537413606241,0,0,0.0605277839970167,0,0,0,0,-0.0783039110530156,0,0,0.0652995621763208,0,0,0,-0.0252263028821738,0,0,0,0,0,0,0.0637423042106948,0,0,0,-0.0237211068546515,0.0656877010391266,0,0,0,0,0.025601408645417,0,0,0,0,0,0,-0.0570614139365881,0
X000002.CH.EQUITY,0,0,0.0436372279345054,0.116391964340762,-0.216085580626771,0,0,0,0.293877531492484,0,0,0,0.137760838017042,0.301978312845845,0,0.0426318642043026,0,0,0,0,0,0,0.082445040846271,0,0,0,0,0,-0.00803076622987807,-0.248782751382094,0,0,0,0,0,0.14167810001417,0,0,0,0,0,0,0,0,0,0.0433657929823188,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.463082463126039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125772176536375,0,0,0,0,0,0.165510984003553,0,0,0,0.0634142451560872,-0.228983332352309,0,0,0,0,0,0,0,0.296693245240053,0,0,0.0294051408818613,0,0,0.0557153520599925,0,-0.0085745066932771,-0.0183407669759991,0,0,0,0
X601328.CH.EQUITY,0.0326483765723117,0,0,0.227241419636829,0,0,0.000853579685470313,0,0,0,0,0.0386976226729973,0,0,0,0,0,0.0612052308332068,0,0,0,0.374605817023649,0,0,0,0,0,0,0,0,0,0.0376350518006476,0,0,0,0,0,0,0.0487552503007497,0,0,0,0,0,0.0811165992829716,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0580843953717457,0,0.389096267832576,0,0,0,0,0.0795168743803545,0,0,0,0,0,0,0,0,0,0,0,-0.0201237538280751,0,0,0,0,0.141535899690973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581665148325707,0,0,0,0,0,0,0,0.189326111470773,0,0
X601601.CH.EQUITY,0,0.378611042965161,0,0,0.138876529335968,0,0,-0.0949780929837512,0,0,0,0,0.0704354596302681,0,0.030377969911738,0.134695221007101,0,0,0,0.169677615508892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189868485413679,0.00889383310340362,0.0304803262317053,0,0,0,0,0.0698465835586285,0,0,0,0,0,0,0,0,-0.0209278105691463,-0.0482767728153354
X601319.CH.EQUITY,0,0,0,0.109422184831,0,0,0,0,0,0,0,0,0,0,0.243872963321986,0.243896325553564,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588267105777135,0,0,0,0.302395096951999,0,0,0,-0.052374039353767,0
