,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.281983242315018,0.0354752279976395,0,0,0,0.311567229205994,0,0,0,0.0794985267565492,0,0,0.0355579920432664,0,0,0,0,0,0,0,0,0.15762434246736,0,0,0.00927023872390447,0,0,0,0,0,0,0,0,0,0,0.120713992168921,0,0,0,0,0,0,0,0,0,0,0,-0.027477857082503,0,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.400476241969428,0.266290288749314,0,0,0,0,0,0.408960932780301,0,0,0,0,0,0,0,0,0.0278859483690201,0,0,-0.0772472270002925,0,0,0,0,0,0,0,0,-0.00536647099153778,0.0857700841340583,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160385044211458,0
X600036.CH.EQUITY,0,0,0,0,0,0.191053833138419,0,0,0,0,0,-0.0388488640713651,0.1649708361763,0,0.186196884551745,0,0,0.24572538703343,0,0,0,0,0,0,0.262938433420264,0.0996999186021894,0.000196661570792132,0,0,0,0,0,0,0,0,0,0.0539101289366577,0,0,0,0,0,0,0,0,-0.0520065336101844,0,0,0,0,-0.13801406622631,-0.0560628777943816
X601288.CH.EQUITY,0,0,0.0114240496530448,0,0,0,0.00764961838476652,0.493628939739108,0,-0.0836415941104146,0,0.0910034525798208,0,0,0,0,0,0,0,0,0,0,0.0752142006320743,0.119775906381957,0,0,0,0,0,0.0930893299952641,0,0,0.0393693991425944,0,0,0,0,0,0,0,0,0,0,0,0,0.0475908385938118,0,0,0,0.00885046249716248,0,0
X1299.HK.EQUITY,0,0,-0.0476037760896514,0,0,0,0,0,0,0.110951343703509,0,0,0,0,0,0,0,0,0,0,0,0.0370306257525662,0.133434461787385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136979331099701,0,0.230538970126314,0.155707852343745,0.0795684161039668,0,0,0,0,0,0,0.239849571561706,0,0
X601628.CH.EQUITY,0.0987092603851172,0,0,0,0,0.0351184200379566,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.244170548423742,0,0,0,-8.67361737988404e-19,0.223395874436112,-0.0663359476161061,0,0,0,0.0244526506335585,0,-0.14328315776591,0,0,0,0,-1.73472347597681e-18,0,0,0.620826374930055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254589497740521,0
X601988.CH.EQUITY,0,0,0.0581972283000084,0.0217978360420648,0.478000109447989,0,0,0,0,0.0168133934876266,0,0,0.0803066545051664,0,0,0,0.209713850739633,0,0,0,0,0,0,0,0,0,0.035971610023169,0.013736453784451,0.061517719772613,0,0,0,0,0,0,0,0.00133427628187344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.151595132973672,0.129688637920277,0,0,0,0,0,0,-0.0395015535056014,0,0,-0.0148740129378764,0,0,0,0,0,0,-0.246091210727411,0,0,0.187436123774463,0,0,0.169744231007551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208751493539962,0,0,0.143782642556288,0,0,0,0,0.169033615179905,0
X388.HK.EQUITY,0,0,0,-0.0814674464079336,0,0.229212554185374,0,0,0,0,0,-0.0435947961941548,0,0,0,-0.0562437715179043,0,0,0,0.502293625723394,0,-0.123042161322618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14479754010674,0,0,0,0,0.079587526843788,0.0409770608940329,-0.176835539628195,0,0,0,0.16587216973707,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0502137061136399,0.181574602384198,0,0.147367766000052,0,0,0,0,0,0,0,0,0,0,0.0204356212580422,0.19854723949397,0,0,0.364714341468585,5.42101086242752e-20,0,0,0,0.0161310289873234,0,0.0103823382739736,0,0,0,0,0,0,0,0,0.00800531612534384,0,-0.0193554574630393,0,0,0,0
X601658.CH.Equity,0,0,0,-0.271710838455524,0.208960523017928,0,0.0466261082039119,0.331574364945653,0,0,0.351505121495016,0,0,0,0,0,0.282420548166298,0,0,0.258029398170457,0,0,0,0,0,0,0,0,0,0,0,-0.349747623905884,0,0,0,0,0,0.0803316861153719,0,0,0.0137220699757115,0,0,0,0,0,0,0,-0.0421860806353296,0,0.0766083757514766,0
X000001.CH.EQUITY,0,0.116740865462465,0,0.109489920611952,0,0,0,0.25437640676759,0,0,0.291764845662493,0,0,0,-0.0657293701751501,0.0777370128593624,0,0,0,0,0,0,0.221223988385366,0,0,0,0.163838784028235,-0.0374630767744607,-0.0254201924629513,0,0,0,-0.288848422335292,0,0,0,0,-0.0886109887424767,0,0,0,0,0,0,0,-0.0364032896778348,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0322758602595581,0,0,0,-0.0169133277577435,0,0,0,0.183242871542129,0.191907456509234,0,0,0,0,0,0,0,0,0,0,0,0.0792495223280766,0,0.286562517218975,0.0609813946887996,0,0,0.060330565060235,-0.0196473617707084,0,0,0,0,0,0.2983052364664,0,0,0,0.00998644990638984,0,0,0
X000002.CH.EQUITY,0,-0.00846119008599488,0,0,0,0,-0.0572140929124811,0,0,-0.138939223052653,0,0.079952568635002,0,0,0,0,0,0,0,0,0,0,0,0.219582106843892,-0.00931644566595243,-0.0490665873787415,0,0.0885762726794934,0,0,0.417900268832486,-0.189025351939327,0.067177817242642,0,0,0,0,0.0204814910290261,0,0,0,0,0,0,0.288530513307727,0.0641952716738411,0,0,0,0,-0.0447610290652875,0
X601601.CH.EQUITY,0,0.547254983361249,0.0340351676670375,0,0,0,0,0.15288843961979,0,0,0,0,0.207989856746622,0,0,0,0,0,0,0,0.152203205511515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507030038701458,0,0,-0.0739141002089322,0,0,0,0,0,0,0,0,0,0,-0.0128071778830935,0
X601328.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0.000898355591284053,0.0480460596597212,0,0,0,0.166926265748125,0,0,0,0,0,0.31723575079931,0,0,0,0,0,0.0339335672646855,0.0996688674474413,0,0,0,0,0,0,0,0,0,0,0.113184777914355,0,0.143495327418755,0,0,0,0,0,0,0,0,0,0,0,0,0.0494695154355916,-0.00434938856500475
X600000.CH.EQUITY,0,0,0,0.10919452306782,0,0,0,0,0,0,0,0,0,0,0,0,0.434893376200723,0,0,0,0,0,0,0.0844760186102406,0,0,0,0,0.0240826310263037,0,0.0453614795709936,0,0,0,0,0,0,0,0,0.0619731547307467,0,0,0,0,0,0,0.0329062097124584,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0743562632155823,-0.150843847428473,0,0,0.0656696213785686,0,0,0,0,0,0,0.669689974675863,0,-0.0638528402141584,-0.15888608237265,0,0,0,0,0,-0.0705725028338237,0.276882916335327,0,0,0,0,0,0,-0.0148043571912631,0,0,0.00848131999713245,0,0,0,0,0,0.216317597712764,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,-0.0209615374192268,0,0,0,0,0,0.0773481860491804,0,0.0568194600641508,0,0.151237663375004,0,0.0756980734223069,0,0,0.108192708582535,0,0,0,-0.108101248415004,0,0,0,0,-0.0489949807299671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261285550504821,0.193830350364808,0,0,0.201444421523639,0,0.100389259801522,0,0.0309921104064205
