,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.268444842187392,0.164750873480869,0,0,0,0,0,0,0,0,0,0,0.194227083721347,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.301689913247351,0,0,0.891152199809548,0,0,-0.177321230059991,-0.0394021406000396,0,0.0550880933607492,-0.0306732290135027,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.123855335048687,0,0.192144438675433,0.0157979259543849,0,0,0,0.0345599233329764,0.0652762695832585,0,0,0,0,0.133700270399027,0,0,0.0892760701571359,0.0200127385809449,0,0,0,0,0,0,0,0,0,0,0,0,0.149648855378772,0,0.209663769920478,0,0,0,0.0397368083143944,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.302437837836525,0,0,0,0.156450877066966,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.052045886059591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144443253709762,-0.113668514331115,0,0.114861843672009,0,0.432035247874463,0,0,0.0770384863207131,0,0,0,0,0,0,0,0,-0.0188810701353377
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.500583590450513,0.177381130163229,0,0.465891054660301,0,0,0,0.498097341105963,-0.268079776934458,0.108317861812189,0,0,0,0,0,0,-0.186861050275646,0,0,0,0,0,0,0,-0.604200300577005,0,0,0,0,0,0,0,0,0,0,0,0,0.229972683276421,0,0.144664236116138,0,0,0,0
X5.HK.EQUITY,-0.0310720245574714,-0.0895881414122535,0,0,0,0.0654817792662124,0,0.0293770444933279,0,0,0,0,0,0,0.0845641671082946,0.112357906922335,0,0,0,0.832073318529741,0,0,0,-0.218153422824627,0,0,0.0589385793569999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119550221136683,0,0,0,0,0.123104534352982,0,0,0.0150557535153112
X601988.CH.EQUITY,-0.293309877824955,0,0,0,0.416306733588503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649987737100984,0,0,0,-0.0990335867181384,-0.0461925157310141,0,0,0,0,0,-0.446057014380531,0,0,0,0,0,0,0,0,0,0.147205404554771,0,0,0,0,0,0.09785306013617,0,0,0,0,0
X600036.CH.EQUITY,0,0,-0.0855696409192104,0,0,0,0,0,0,0.32773596809393,0,0.447728911073848,0,0,0,0.0168779258033986,0,0,0,0,0,0,-0.0375935728009261,0.104356208167577,0,0.038553101670445,0,0,0,0,0,0.0279412945735019,0,-0.11658612330828,0,0,0,0,0,0,0,0,0.149985346391525,0,0,0,0,0,0,0,-0.304453530392614
X1299.HK.EQUITY,0,0,0,0,0.233745017656375,0,0,0,0,0,0,-0.0898158235828538,0,0,0,0,0.0250812278247769,0,0,0,0,0,0,0,0,0,0.142211077529981,0,0.12455317746321,0,0,0,0.0979431606617876,0,0,0,1.73472347597681e-18,0,0,0.0212140688253634,0,0,-0.0861262328154368,0,0,0,0,0,0,0,0.0105753883700176
X601628.CH.EQUITY,0,0.184744069140047,0,0.0399727708540128,0,0,0,0,0,0,0.173472467686663,0,0,0.384965005299516,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.082396118051298,0,0,0,0,0.0179403104939635,0,0.157438486283815,0.021715850532737,0,0,0,0,-0.0800594193249157,0,0.0883228328472069,0,0,0,0,-0.0173700739286577
X601328.CH.EQUITY,0,-1.38777878078145e-17,0.138291244432324,0.0674915423878361,0,0,0.620977602113866,0,0,0,-0.0585297740791305,0,0,0,0,0,0,0.0226305677345277,0,0,0,0,0,0.276520410051605,0,0,0.274748455516177,0,0,-0.0312334974456786,0,0,0,0,-0.00355979240530765,0,0,0,0,0,0,0,0,0,0,-0.62227442561539,0,0,0,0,0
