,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.128700521135433,0,0,0,0,0,0,-0.154197574326108,0,0,0,0,0,0,0,0,0,0,-0.115210095417632,0,0.0771929806110547,0.443949498694982,0,0.558678109287866,0,0,-0.14066669346581,-0.0189140831028313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.195981945905479,0,0,0,-0.068357262682038,0,0,0.139685238292946,0,0,0,0,0.0286947750081334,0,0,0.0174083875090765,0,0,0,0,0,0,0,8.67361737988404e-19,0.0147679072194443,0.157815034002838,0,0,0,0,0.246910000500185,0,0.126908680547337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0809503020466522,0,0.802718518303125,0,0,0,0,0,0.0444195643692085,0,0,0.0169169486467046,-0.00807926694418015,0,0,0,0.0802589126333266,2.71050543121376e-20,0,0,0,0,0,0.0252520011015174,0,0,0,0,0,0,0,0,0,0,0,0,0.0678332262545135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.02535754336239,0,0.922229801206977,0,-0.0580606446080574,0,-0.0964035447128174,0,0,0.025496846146128,0.0042367508148284,0,0,0,0,0.015174531248707,0,0,0.133270725348749,0,0,0,0,0,0.0537076360910454,0,0,0,0,0,0,8.67361737988404e-19,0.0445556956688792,0,0,0,0,0,0,-0.0706725488881569,-0.0590310852114616,0,0,0,0,0.030042768673553,0,0,0,0,-0.0665582228856494,0
X601628.CH.EQUITY,0.0122182234261946,0,0,0,0,0,0,0,0,0.282309030461068,0,0.165732617865853,0,0,0,0,0,0,0,0.441584006264878,0,0,0,0,-0.0250859775409394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227146714271166,0,0.247138299618935,0,0,0,0
X600036.CH.EQUITY,0,0,0.07192742974827,0.257133459150424,0,0,0,0,0.0479894223952412,-0.00689222746313215,0,0,0,0,0,0,0.176057648358912,0,0,0.0201336233578427,0,0,0,0,0.0238490423452218,0,0,0.18755694873173,0,0.0312187094895846,0.128864675563445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04237851245281,0,0,0,0,0.0317384628903197,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282527641437858,0,0,0,0,0,0,0,0,0,0.168853872141218,0,0,0,0.137310501939372,0,0.223070231449812,0,0,0,0.0471498266760086,0,0,0,0,0.0719200808512452,0,0,0,-0.0649556112998116
X601988.CH.EQUITY,0,0,0,0.0868552517088522,-0.0451340132592776,0,0,0,-0.0203514959529846,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0178314170683248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.124250487625416,0,1.00250542538987,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0277261535565761,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901837035096376,0,0.0490900143298329,0,0,0,0.0319893229394861,0.110327223922395,0.262479583708718,0,0,0,0,0,0,0,0,-0.298415673226522,0,0,0,0,0,0,0,0.0881361427633763,0.023987385528964,0,0,-0.0645839658537076,0,0.159838201716487,0.114191169726846,0
X388.HK.EQUITY,0,0,0,0,0.274214028435009,0,0.0591989971159602,0,0.0990211100706295,0,-0.00427873346634643,0,0,0,0,0.0748648972332427,0,-0.270945062161066,0,0,0.21256870243853,0,0.257017849315216,0,0,0,-3.46944695195361e-18,0.0945700541497274,0.214600923044125,0,0,0,0.0712109656450428,0,0,0,0,0,0,0,-0.0582913138314165,0,0,0,0,0,0,0,0,-0.276989717640616,0,0.0598697240808192
