,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.302231271008295,0,0,0.166285844977931,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.119537498479381,0,0,0,0,0,0,0,0,0,0.170783745407056,0,0,0,0,0.00180486079201701,0,0,0.212875093648965,0,-0.146324194390519,0,0,-0.203925873404514,0,0.0118360648402284
X601318.CH.EQUITY,-0.0214657281083467,0,0,0,0,0,0,0,0,0,0,0.0849970168347209,0,0.0683926473415934,0,0,0.352842168433846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682859130758215,0.321281492185301,-0.0512972487454072,0.237757518637855,0.0457030576220578,0,0,0,0,0,-0.10702436616087,0,0
X601939.CH.EQUITY,0.0803716035728146,0,0,0,0,0,0,0,0,0,0.114061293809635,0,0,0,0,0,0,0,0,0.225807896606199,0.0139631306358453,0,0,0,0,0.323616228670076,0,0,0,0,0,-0.00367947875941223,0,0,0.100253750963156,0,0,0,0.0107804375174866,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0286247542108814,0,0.0822883962087772,0.33470306799151,0,0,0.130122734244661,0,0,0,0,0,0,0,0,0,0,0,0.0110443215350535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115392244257661,0,0,0,0.227761465809132,0,0,0,0,0,0,0,0.103425950079324,0,0,0,0.131837178642724
X5.HK.EQUITY,0,-0.139946462896715,0,0.389067904154404,0,0,0,-0.0238347526835905,-0.343120735533285,0,0.24307127394561,0.00137908297354822,0,0,0,0.154849437913985,0,0.250410255381585,0,0.236022306046614,0,0,0.383342587900938,-0.185583000478826,0,0,0,0,0,0,0,0,-0.0958668830835642,-0.149681434140418,0,0,0,0,0,0,0,0,0.134237668756537,0,0,0.0252118724729644,0,0,0,0.0545227355374996,0
X601988.CH.EQUITY,0.00927313488455399,0,0,0.0881147983300319,0,0,0,0,0,0.217520430589014,0.140135870576187,0,0.026011163466254,0,0,-0.115506959676536,0,0,0,0,0,0.387094568161916,0,0,0,0,0.0580535114777827,0,0,-0.0142135469055367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889882481969,0,0,0.00483504891035957,0.0302870721287685
X600036.CH.EQUITY,-0.000920723072798396,0.348052443109077,0,0,0,0,0,0,-0.118904384376273,0,0,0,0,0.237476109410946,0,0,0,0,0.134553446589508,0,-1.73472347597681e-18,0,0.136937636375872,0,0,0,-0.0530867147532255,0,0,-0.0990900199406411,0,0,0.168102111373598,0,0,0,0,0,0,0.21429610473751,0.0458642447693946,0,0,0,0,0,0.0666107679602487,0.0319594647141577,0,0.040662641639293,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144951356713691,0,0,0.203746469370214,0.0966561307538201,0,0.246846710325314,0,0,0.118778553617853,0,0,0,0.125090897387778,0,0,0,0,0,0,0,0,0,0,-0.191380683488359,0,0,0,0,0,0,0,0,0,0,0,-0.0588422745565538
X601628.CH.EQUITY,0,0,0,0.07857700151544,0,0,0,-3.46944695195361e-18,0,0.0215607067949816,0,0,0,0,0,0,0.171622720681125,0,0,0,0,0,0.038092061499214,0.00621123691631046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246070307931761,0,0,0,0,0,0,0,0,0,0.117689639347619,0.00341666587093676
X601166.CH.EQUITY,0.113952106118405,0,0,0,0,0.160611650574694,0,0,0,0,0,0,0,0,0,0,0.171860333152029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286864907786125,0,0.169063300572072,0,0,0,0,0.144687744563817,0,0,0,0,0,0,0,0,0,0,0.171743483647367
