,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.189602628093453,0,0,0,0,0,0,0,0,0,-0.18270346108512,0.620804930725329,0,0.715326623823142,0,0,0.0684227512772885,0,-0.109362672990352,0,-0.0668813522183542,0,0.00843404080047751,0,-0.333122166889092,0,0,-0.124606989437439,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320187129359008
X601318.CH.EQUITY,0,0,0,0,0,0.155643918004713,0,0,0,0,0.0858417525463626,0,0,0,0,0,0,0,0,0.260970131258389,0,0,0,0,0,0,0,0.0992420974895973,0,0.0440386360295186,0,0,0,0,0,0,-8.67361737988404e-19,0,0.244481244055337,0,0,0,0,0,0,0.0157677537741345,0.0143498378086543,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.812576690660015,0,0.0607913301498399,0,-1.73472347597681e-18,0,0,0,0,0.0321299302915636,0,0,0,0.0213876284639661,0,0,0,0,0,0.0100985294654151,0.00682680947517702,0,0,0,0,0,0,0,0.0413790689452852,0,0,0,0,0,0,0.00988114796520474,0,0,0,-0.0155149892741017,0.0249162188569553,0,0,0,0,0.0558337318254326,0,0,0
X601288.CH.EQUITY,0.0315012032480072,0,0.894848941998071,0,0,0,-0.0631920143808989,0,0,0,0,0,0,0.00310161692119884,0,0,0.0375093316040992,0,0.095444574373283,0,0,0,0,0,0,0.0497349004429969,-0.0694000749093966,0,0,0,0,0,0,0,0,0,0,-0.0990002313980924,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334609520193916,0
X601988.CH.EQUITY,0.0584583019504361,0,0,0,0,0,0,0,0,0.0356831610785078,0,0,1.23682412351482,0,0,0.0169964260263157,0,0,0,-0.227263337096001,0,0,0,0,0,0.0844912085355015,0,0,0,-0.160487173070195,0,0,-0.124764286417062,0,0,0,-0.193447310661985,0,0,0,0,0,0.0128952130947822,0,0.0330690185093752,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.374376579460528,0.0398712940882882,0,0,0,0,0.100726203530927,0,0,0,0,0,0,0,0,0,0,0.0045062254962207,0,0,0,0,0,0,0,0,0,0,0,0,0.396214418167105,0,0,0,0,0,0,0,0,0,0,-0.00261483761192351,0.0433421876776203,0.108620160296,0,0,0,0,0,0.0468998447164863
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.103606763485414,0.00640007439666707,0.714694597646576,0,0,0,0,0,0,0,0,0,-0.0247968046785885,0.0871359016276804,0,0,0,0,0,0,0.118667276568154,-0.0750767861555144,0,0,0,-0.0289628774985934,0,0,0,0.302115196943267,0,0,0,0,0.264880960194076,-0.160741032160107,0,0,0,0.0758840394355007,0,0.0602244127376334,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.294274995009626,0,0,0.0574409736332587,0,0,0,0,0,0,0,0,0,0.0190868094773559,0,-0.210005908947849,-1.73472347597681e-18,-6.93889390390723e-18,0,0.033022273078684,0,0.0420918193287333,0.213873671034974,0,0,0.0900054264897663,0,0,0,0,0,0,0,0.0558271780043314,0,0,0,0.452476226057255,0,0,0,0,0.102454002173031,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.108303789458626,0,0,0,0,-0.0522279203017665,0,0,0,0,0.306839679449491,0,0,0,0,0.15276312862421,0,0,0.232027714976598,0.203494314451069,0,0,0,0,0,0.0877184487804916,0,0,0,0,0,0,0,0,0,0,0.165985601721052,0,0,0,0,0,0,0.0223568698078875,0.15730528762276,0.201328945066614
X601658.CH.Equity,0,0,0,0.170745872657518,0,0,0,0,0,0,0,0,0,0,0.251796395939119,0,0,0.104169017600893,0.149117873837452,0,-0.363815693722776,0,0,0,0,0,-0.12708531273592,0,0,0,0,0,0,0,0,0,-0.0185778814881696,0,6.93889390390723e-18,0,0,0.616147965141281,0,0,0,-0.0358114367201641,0,0,0,0,0,0
