,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.232860393808729,0,0.129566257125139,0,0,0,0,0.25201281809412,0.0618484332315689,0,0.132387513830411,0,0,0,0,0,0,0.0959789648428162,0,0,0,-0.0775818681739649,0,0,0,0,0,0,0,0.00235368537650409,0,0,0,0,0.0731107673106059,0,0,0,0,0,0,0,0,0,0.0180415796494743,0.0265759865648874,0,0,0,0,0
X601939.CH.EQUITY,0.457666439542465,0,0,0.018219513305856,0,0,-0.0318886425010482,0,0,0,0.192628763866937,0,0.226716423521853,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852496292529147,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0,0
X601288.CH.EQUITY,0.472547332669812,0.0317209062967393,0,0,0.17128457927616,0,0,0,0,0,0,0,0.0722006599629804,0,0,0,0,0,0,0,0.0672898535626133,0.0535785522589697,0,0,0,0,0,0,0,0,0.0365669272644562,0,0,0,0,0,0,0,0,0,0,0.0465847384377755,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.342464098270485,0,0,0,0,0,0,0,0,0,0,0,0,0.165337073979908,0,0.0104179686629156,-1.38777878078145e-17,0,0,0,0,0,0.387903051329967,0,0,0.0988625197013429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105037740900596,0
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0,0
X5.HK.EQUITY,0,-0.229333902218482,0,-0.0290437762321191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281057220038287,0,0,0,1.2225143250325,0.196725876032951,-0.813405905236659,0,-0.00661165093500976,0.38771834649907,0,0,0,0,0,0,0,0,0,0,0,0,0.428058375912774,0,0,0,0,0,0,0,0,0,0.135925613040249,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118907033623948,-6.93889390390723e-18,0,0,0,0,0,0.0904443934287624,0,0.148683835773218,0.158787135434685,0,0,0,0.196262374553129,0,0,0,0.0500833493801204,0,0,0,0,0,0.0222982639613478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516608835051528,0
X601658.CH.Equity,0,0,0,0.505342742257054,0,0,0,0,0,0,0,0,0,0,-0.395585970140195,0,0,0,0,0,0,0,0.103155849841617,0.00377205950537395,0,0,0,0,0,0.907024482965724,0,0,0,0,0,0,0,0,0,0,-0.134932636611924,0,0,0,0,0.243903157695403,0,0,0,-0.126152324546043,0,0.0665078248683858
