,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601166.CH.EQUITY,0.252665982568493,0,0,0,0,0,0.0890159821624681,0,0,-8.67361737988404e-19,0,0,0.283647495119956,0,0,0.0163383031685131,-0.0281242549127465,0.0156404250414778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881222732300795,0,0,0,0,0,0,0,0.0707532204436196,0,0,0,0,0,0,0,0.0317757594109801,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.418715989721536,0,0,0,0,0.338555731238618,0,0,0,0,0,0,0,0,0,0,0.30680896232432,0,0,0.200114210360864,0,-0.0473342960273187,0,0.0405059757867023,0,0.411200170623973,0,0,0,0,0.126527380715263,0,0,0,0,-0.141201550332447,-0.0763679953277583,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00947911492447826,0,0.263931967362858,0,0,0,0.304540517452457,0,0,0.096053137786527,0,0,0,0.114819607127861,0.073466936776035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167699318381956,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.256326312103588,0,0,0,-0.0358487627860329,0,0,0,0,0,0,0.121444711108611,0,0.425902770238856,0,0,0,0,0,0,0.0227874023225536,0,0,0.265971748551825,0.290182686231844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205451053382335,0,0.0254607408352749,0.0625338998489524,0,0,0
X16.HK.EQUITY,0,-0.220195560889608,0,0,0,0,0,0,0,0,0,-0.136051980377404,0,0.0479318162714155,0,0,-0.168902636151622,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.234193498355139,0.363515901171833,0,0,0.202897819041044,0.335225102783796,0,0,0,0,0,0,0,0,0,0,0.337364415265004,-0.0509946733174867,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0213301612901027,0,0,0,0,0,0,-0.0473634362558222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246474939482281,0,0,0,0.0633378130211004,0.753856861329213,0,0,0,0.0189668685758628,-0.00723544137474172,0.0512363556243049,0,0,0,0.0307978159122534,0,0,0.0700733492522871,0.0031961923297784,0,0.0420335795132043,0
X601601.CH.EQUITY,0.0152928161279249,0.162366412755578,0,0,0,0,0.0263405033437549,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00580616963218651,0,0,0,0,0.109609596445122,0,0,0,0,0,0.0178531506881613,0.0627823968336707,0,0.0526202339092806,0,0,0,0,0,0,0,0,0,0,0,0.0301810245640494,0,0,0.113135822127736,0.0388158473625317,0
X2388.HK.EQUITY,0,0,0,0,0.324355834074096,-0.423398107575585,0,3.46944695195361e-18,0,0,0,-0.182924235844436,0,0,0,0,0,0,0,0.323698698280528,0,0,0,0,0,0.27615738225859,0.220097854272555,0,0,-0.158998814518021,0,-0.0462441855202862,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.135341523257656,0,0
X267.HK.EQUITY,0,0,0,0,0.154639031379923,0,-0.391399685427405,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.116495855956613,0,0,0.214616001912936,0,0,0,0,0,0,0,0,0.108358450756303,0.191396991894508,0.0174508208278147,0,0,0,0.157285265503299,0,0,0,0.239720108783067,0,0.152424422025321,0,0,0,0,0.388383285325965,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0203220995948464,0,0,0.292415901913547,0,0,0,0,0.304444023368305,0,0,0,0.129271539095379,0.0507252231795462,0,0,0,0,0,0,0,0.189910532369184,0.103289364690954,0,0,0.071471442644864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117191541759402,0,0,0,0,0
X688.HK.EQUITY,0,0,0.0408112455062746,0.0716768246886614,0,0,0,0,0,0.0571230352926572,0,0,0,-0.0335811722501262,0,0,0,0,0,0,0,0,0.0928577965748309,-0.0444861840212732,0,0,0.447611950743803,0,0.0858409895116339,0,0,0,0,0,-0.0410292264193971,0,-0.117236907146565,0,0,0,0,0,0,0,0,0.146959939962422,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0624495434153002,0,0,0,0,0,0.135361657191864,0.134501105386582,0,0.234298734864795,0,0,0,0.116718587686245,0,0,0,0,0,0,0,0,0,0,0.0125064853658734,0,0,0,0,0,0,0,0,0,0,0.0777851580950284,0,0.0944294891080257,0.026780463510392,0.197322626806613,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.101757190655467,0,0,0,0,0,0,0.40389495512677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639132922364042,0,0,0,0,-0.00525846906979787,0,0,0,0,0,0,0,0.293419538343029,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0422404109789126,0,0,0,0.0984240402958533,0,0,0.0662072192133836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680257315212267,0,0,0,0.0612772337763658,0,-0.0363824587608452,0,0,0.0777929388914927,0,0.0436523299644077,0.0163300190059015,0,0,0
X000001.CH.EQUITY,0,0.0249967890849829,0,0,0,0.0789952098030337,0,0,0.194627682625495,0,0,0,0,0,0,0,0,0,0,0.0108160226714053,0,0.0977001569100254,0,0,0,0,0,0,0,0,0,0.128003162467639,0,0,0,0,0.0739899571457401,-8.67361737988404e-19,0,0,0,0.17122155793744,0.0556463112349162,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0453024482877409,0.00371768707499117,0,6.93889390390723e-18,0,0,0,0,0,0.0981496502939283,0,0,0,0,0,0,0,0,0,0,0,0,0.296517787864898,0,0.037691703269961,0.0234228578674561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102968289469315,0,0.13614088140894,0,-0.105905081373378,0.366841004682266,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0392996877766385,0,0,0,-0.0808377770402329,0.0388828922610153,0,0,0,0,0,0,0,0.147088834963296,0.193368535882914,0,0,0,0,0,0,0.254923850514216,0.0427888250192242,0,-0.0713952049743307,0.0527092507360643,0,0,0,0,0,0,0,0,-0.0984722514350993,0,0,0,0,0.188886103209051,0,0.17613409793856,0,0,0.0725048314668157
X601818.CH.EQUITY,0,0,0,0,0,0,0.203568209978957,0,0,0.243795986710946,0,0,0,-0.00396498739942078,0,0,0,0,0,0,0,0.29900910187192,0,0,0,0,0.0688836951172712,0,0,0,0,0.0568643394723371,0,0,0,0,0,0,0,0,0,0.0837611003333514,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.343510103601404,0,0,0.302634278683297,0.183899679476017,0,0,0,0.163313799043451,-0.0838809941478435,0,0,0,0,0,0.10008093746344,0,0,0,0,0.0631254868630852,0,0,0,0.0838164701846609,0,0,0,0.0394361068357734,0,0,0,0,0,0,0,0,0,0.0117678740839097,0,0
X823.HK.EQUITY,0,0,-0.0912965375605383,0,0,-0.0768411233215996,0,0,0,0,0,0,-0.0397649756729044,3.46944695195361e-18,0.122829730550463,0,0,0,0.101464579712784,0,0,0,0,0,0,0,0.23219842934129,0,0.0479316564593685,0,0.0437152117041925,0,0.153984512239156,0,0,0,0,0,0,0,0,0,0.158032313551925,-0.0497354393773866,0,0,0,0,0,0,0.172901462615358
X12.HK.EQUITY,0,0,0,0,0,-0.180178358818243,0.135358611424692,0.446925884711531,0,0,0,0.133582875245744,0,0,0,0,0,-0.310857318135354,-0.10758426752566,0,0,0,0,0,0,0,0,0,0.371629345917326,0.195146097650268,0,0.164162283683577,0,0,0,0.0494520871477877,0.306560760257594,0,0,0,0,0,0,0,0,0.183347740345867,-0.222220617169568,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.182966999462138,0,0,0,0,0.0886741999552932,0,0,0,0,0,0,0.346059772587159,0,0,0,0,0,0,0,0.0362256980560194,0.0465365886057099,0.0770192703960332,0,0,0.0254380741600165,0,0,0,0,0,0,0,0,0.0612472913145719,0,0.096025109077127,0,0,0,0,0,0,-0.0506231104200512,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.553622434053058,-0.101649538850006,0,0,0,0,0,0.104198914554077,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611861278642704,0,-0.231246649157401,0,0,0,0,0,0,0,0,0.109307891585317,0,0.18437717011466,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0.0931722598828793,0,0,0,-0.0643154436778542,0,0,0.12753734729116,0,0,0,0.0509234398700535,0.169178297071869,0,0,0,0,0.0366039474970114,0,0.177658279032304,0,0,0,0,0,0,0,0,0.0351114812054479,0,0,0,0,0,0,0,0,0,0,0,0.155572886692501,0,0,0,0,0,0.157036829904193,0
X1997.HK.EQUITY,0,0,0,0.256416369440136,0.0738333552205783,0.155720113950951,-0.119159192427084,0,0,0,-0.239769414344001,-0.0819707387744762,0.00599957709239035,0.103232542815014,0.286832019063322,0,0,0,0,0,0,0,0,0,0,0.0227815394036872,0.147619706400274,0,2.16840434497101e-19,0.175211308564633,0.100582624894593,0,0,0,0,0,0,0,0,0,0,0,0,-0.12929234556704,0,0,0,0,0,0,-0.030493357744995
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0.0214373376630316,0,0,0,0,0,0,0,0,0,0,0.0376042116115958,0,0,0,0.376371680452873,0,-0.0420406320748615,0,0,0,0,0.0264454529700362,0,0,0,0,0,0.0675683839607378,0,0,0,0,0.0372895081518222,0.0591708414267313,0,0.33247983611808,0,0,0.0194169581187731,0.073178028868095,0,-0.00222516306643912
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.131009522275981,0,0.0687955824789344,0,0,0,0,0,0.0793378517608422,0,0,0,0.00974079056050997,0,0,0,0,0.32617848952122,0,0,0,0,0,0,0,0,0.0101636758615357,0,0.346757980669026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.101651289059452,0,0,0,-0.03902018391799,0,0,0,0.0234402958883484,0,-0.0525966768810413,0.0341964862765985,0,0.0985778471828758,0,0,0,0,0,0,0,0,0,0,0,-0.0229505686462373,0.0373402477668692,0,0,0,0,0,0,0,0,0,0.124097028055371,0.0293912101859934,0,0,0,0.264399643482165,0,0,0.153522816845727,0.319413042133817,0,0
X601229.CH.EQUITY,0.177338666434134,0,0,0,0,0,0,0,0,0.0676016975059281,0,0,0.321990901753368,0,0,0,0,0,0,0,0,0,0,0,0,0.0502216601068831,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.048802186268787,0,0.188084607037057,0,0.123008286977118,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705845372796242,0.0328147320113083,0,0,0,0,0,0,0.276982158000661,0,-0.105289188500304,0,0,0,-0.00736504253999521,0,0,0,0,0,0,0,0.283411678582608,0,0,0,0.0305038832162814,0,0,0.0950617760502485,0,0,0.0388164237025205,0.0552976666028054,0,0
X601169.CH.EQUITY,0,0,0,0.251759923730284,0,0,0.220911903060163,0.0162544457243451,0.0474933822186995,0.0200689286234071,0,0.0230170738793023,0,0,0,-0.0510280107206503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387358714865174,0,0,-0.109112198755634,0.166035370994246,0.0331077884183026,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.009578937645031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236642639763824,0,0,0,0,0,0,0,0,0,0,0.122849261138496,0,0,0,0,0,0,0.0774605914697772,0,0,0,0,0,0.238100635177097,0,-0.0847867578576719
X600015.CH.EQUITY,0,0,0.510957089872625,0,0,0,0.23531524952165,0,0,0,0,0,-0.374354018048505,0,0,-0.124174186827909,0,0,0,0,0,0.261078245525153,0.262838500872191,0.0310903093865563,0,0.0456893061678931,0,0,0,0.0791003326567396,0,0,0.130241729880265,0,0,-6.93889390390723e-18,0,0,0.0145509131464602,0,0,0,0,0,0,0,0,0,0,0,-0.115540700010614
X2882.TT.EQUITY,0.25655416836068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186597830459709,0,0,0,-0.0269906604164624,0,0,0,0,-0.0505089454206931,0,0,0,-0.157480271462841,0,-0.278905669350247,0,0,0,0,0,0,0,0,0.163976660860562,0,0,0,0,0,0.868165150030284,0.0817767375479439,0,0.126348413092974,0.0880229348655701
X000166.CH.EQUITY,0,-0.0415629787195162,0,0,0,0,-0.0326360131562697,0,0,0,0,0,0,0.044337247229055,0,0,0,0,0,0,-0.0899470631016407,0,0,0,0,0,0,0,0,-0.0454056370598477,0,0,0.0959531016377275,0,-0.0208222651743461,0.408560094293353,0,0.610974813225204,0,0,0,0,0,0,0,0,0,0.0515313939433916,0,0,-0.0252306381068793
X17.HK.EQUITY,0,0,0,0,0.298226649186337,0,0,0,0,0,0,-0.0860891952964958,0,0,0,0,0.0896751624003697,0,0,0,0.210741435691063,0,0,0,0,0.00942719002361168,0,0,0,0.0200105098342936,0,0,0,0,0.148389699844453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228915417070327,0,0
X2881.TT.EQUITY,0,0,0,0,0.0730100365679278,-0.0749855269286535,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297029865925884,-0.0735919034454866,0,0,0,-0.12795382230943,0,0,0,0,0,0,0,0,0.866115863301321,0,-0.110523179677616,0,0,0,0,0.0276000011946056
X002736.CH.EQUITY,0,-0.0477258038959034,0,0,0.0212288376442264,0,0,0,0,0,0,0.208971931060322,0.0663758281389708,0,0,0,0,0,0,0,0,0,0,0.149643447900794,0,0,0,0.0043886074127568,0,0,0,0,0,0,0,0,0,0.196428336437432,0,0.333832939105174,0,0,0,0,0,0,-0.0562749592144228,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659999181362869,0,0,0,0.0115649293830811,0,0,0,0,0,0.366923885737334,0,0.0484882962276686,-0.0119094505488301,0,-0.0344911333603293,0,0,-0.00223332420502743,0,0,0,0,0,0.322629337019249,0,0.0449022093080058,0,-4.33680868994202e-19,0,0,0.207101622324733,0,0,0,0,0,0
FXI.US.EQUITY,0.44805879374914,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0899412974882983,0,0.403266496192085,0,0,0,-0.390391841779705,0,0,0,0,0,0,0,0,0,0,-0.0366176016119084,0.00544213290143476,-0.242542119729089,0.364753085779777,0,0,0,0,-0.384247196003226,0,0,0.0706211383315403,0,0,-8.67361737988404e-19,0,0,0,0,0,0
CN210SLOPE,6.93889390390723e-18,0,-0.523423122228051,0,0,0,0,0.0417474279178313,0,0,0,0,0,0.0677205270679543,0,0,0,0,0,0.00757919009201634,0,0,0,0,-0.130076502259061,0,0,0,-0.326344587147853,0.115840698019851,0,0.437112145160236,0.22367254081625,0,0,0,0,0,0,0,0,0,-0.0592334963126666,0.0808157088285934,0,0,0,0,0,0,0
