,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.360920736943713,0,0.310469754173888,0,0,0,0,0,0.0477119669117548,0,0,0,0,0.0513290792843422,0,0,0,0,-0.0444509612120054,0,0,0,0,0,0,0,0.044162506498535,0,0,0,0,0,0,0,0,0,0,0,0,0.0902000414985336,0,0,0,0.0582216106397263,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0,0
X601939.CH.EQUITY,0,0,0,0.34043280316045,0,0.071163308156042,0,0,0,0,0,0,0.434306682527979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544571968843972,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386951252412938,0,0,0,0,0.257948502813844,0,0,0,0,0,0,0,0,0.0351027667250534,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208706083565175,0,0,0.0112036890851934,-6.93889390390723e-18,0,0,0.0255454097465275,0.087072072596444,0,-0.0118201723957851
X5.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0.193422230231279,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.528740306166413,0.0228365894218207,0,0,0.038032237975552,0,0,0,0,0.176132665617279,0.0488763220025293,0,0,0,0,0,0,0,0,0,-0.0463354580890267,0,0,0,0,0,0,0,0,0,0.0872103546881584,0,0,0
X601988.CH.EQUITY,0.386374761193173,0,0,0.00304009378805035,0,0,0,0,0,0,0.0657514172818553,0,0,0,0,0,0,0,0.014860395029297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162110648982622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330829407047564,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.143141796940727,0,0,0.015819153124228,0,0,0,0,0,0.573493486198622,0,0,0,0,0,0,0,0,0,0,0.0717267906520787,0,0,0,0.0621451446424459,0,0,0,0.065942492646703,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0125586415357679,0,0,0.0516729239775007
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750556956173064,0,0,0,0.428396264647052,0,0,0,0.12044491899587,0.0536328053984419,0,0,0,0,0,0,0,-0.0349404304580033,0.406739383063565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214718262193129,0,0,0,0,0,0,0,0,0,0.347861162249405,0,0,0,0,0.0275261914597311,0,0,0,0,0,0,0,0,0,0,0,-0.86986147996846,0.227346818932358,0,0,-0.367567581796391,0.612789075509826,0.394143454284733,0,-0.102207181649083,-0.113418340123705,0,-0.394686393787994
X601166.CH.EQUITY,0,0,0,0,0,0,0.262974789298256,0,0,0,0,0,0,0,0,0,0.202570115464722,0,0,0,0,0,0,0.0966508110422476,0.015472163875608,0.111101393769867,0,0,0,0.269643603861068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236168204495691,0,0,0,0,0,0
