,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.398731518326537,-0.00680911416521137,0.153288308174064,0.0235982409272632,0,0,-0.0296424694136455,0,0,0,0,0,0,0,0.0453983506440651,0,0,-0.0586960927201664,0,0,0,0,0,0,0,0.0463889682326536,0,0,0,0,0,0,0,0.0287146673303794,0,0,0,0,0,0,0.0143039930121851,0.319120022636118,-0.0267771956191047,0,0,0,0,-0.0115018871958233,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0629347621118818,0,0,0.0800215618932955,0,0.021558578230302,0.25216651218913,0,0,0,0,0,0,0,0,0,0,0.0246453328401197,0,0,0,0,0.31258306367072,0,0.0335113117142982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135849302921871
X601939.CH.EQUITY,0,0,0,0.776141790843967,0,0,0,0,0,0,0.101645041840696,0,0,0,0,0,0.112290097554579,0,0,0,0,0,0,0,0.0097205295669182,0,0,0,0.0674952518998391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579452102243753
X601288.CH.EQUITY,0.105609467904655,0,0.894540985749866,0,0,0.0415264091135791,0,-0.0468599414900754,0,0.0436203715843395,0,0,0,-0.00104193040691156,0,0.0263832470889202,0,0,0,0,0.0302152006681828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260022850563978,-0.0432351820895764,0,0,-0.126747731751295,0,0,0,0.00476516979231658,0,0,0,0,-0.111927640430781,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.223831050286642,0,0.225148713317473,0,0,0,0,0,0,0.162195922517268,0,0,0.0461110668164376,0,0,-1.38777878078145e-17,0,0,0,-0.031309825225492,-0.154648571981464,0,0,0,0,0.164053181784631,0.354098937594314,0,0,0,0,0,0,0,0,0,0,0,0.101282783216775,0,0,0,0
X600036.CH.EQUITY,0.0734815723307661,0,0.0325518537879683,0.309078639144365,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,6.93889390390723e-18,0.164406037194165,3.08487255565385e-05,0,0,0,0,0,0,0.200438994598531,0,0,0,0,0,0,0,0,0,0,0,0.0710833571342228,0,0,0,0,0,0,0.0618680966800325,0,0,0,0,0.00489799672620555,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.0744079903577367,0,0,0,-0.112438496664181,0,0,0.0343257575976431,0,0,0,0,0,0,0,0,0,0,0,0,0.0181259492213151,0,0,-1.73472347597681e-18,0,0,0,0,-0.0331774311813801,0,0,0,0,0,0,0,-0.0403723319822561,0,0,0,0,-0.0537203456551366,0,0.97021039844841,0,0,-1.73472347597681e-18
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.183704047512736,0,0,0,0.170117522949784,0,0,0,0,0,0,0,0,0.309523024116194,0,0,0,0,0,0,-0.049813194987547,0.0451902433052163,0,0,0,0,0,0.0913857782650194,0.0863462574756077,0,0,0,0,0.160549754503531,0,0,0,0,0.00554327412540414,0,0,0,-0.0105792393903635
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.132372666599187,0,0,0,0,0,-0.157100326351602,0,0,0,0,0,0,0,0.328070246388651,0,0.0614688276750126,0.0703844529783038,0,0,0,0,-0.0559932888433721,0,0,0.18902765988254,0,0,0.0569871882992308,0,0,0.129016254105946,0.187882116809704,0.08603735072386,0,0,0,0.31929254280295,0,0
X388.HK.EQUITY,0,0,0,0,0.39642674344101,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0078641278574139,0,0,0,0.156891609582562,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.341047162850047,0,-0.231693532865811,0,-0.114525825027221,0,0,0,0.284062874505567,0,0,0,-0.0243178639576026,0,0
