,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.239058223475231,0,0,0,0,0,-0.206469584235346,0,0,0,0,0,0,0,0,0,0,0,0.459732833443373,0.455524654553824,0,0,0.111306167308649,0,0,0,0,0,-0.0830411894725687,0,-0.180455238105282,0,0,0,-0.617195227553378,0,0,-0.0895696697457948,0,0.0320214819795324,0,0,0.0317391110097978,0,0,0,0.00784739584570045,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0,0
X601939.CH.EQUITY,0.0682658906952837,0,0,0.166310350270338,0,0,0,0,0.060054346692138,0,0,0.382806638949614,0.136447459789717,0,0,0,0,0,0,0,0,0,0,0.0125404622978536,0,0,-0.00449341120034428,0,0,0,-0.054360511991681,0,0,0,0,0,-0.0377841609862243,0,0,-0.0246841266662504,0,0,0,0,0,0,0.0506453604355353,0.298127627361,0,0,-0.0281561521029054,-0.0751128483776922
X601288.CH.EQUITY,0,0,0.219341535285895,0,0.400993804373641,0,0,0.0619906543165671,0,0,0.0169915989871182,0,0.140328879175248,0,0.0540045037692944,-0.0150795561342626,0,0,0.0592974491939802,0,0,0.0183603877124528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735557741085611,0,0,0,0,0.0263624847892328
X601988.CH.EQUITY,0,6.93889390390723e-18,0.352947982066325,0,0,0,0,0,0,0.221657511732773,0,0,0,0,0,0,0.205903986522533,0,0.0616288217308975,0,0,0.0439833231689885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407407801336263,0,0,0.0374195921768473,0,0,0,0,0,0,0,0,-0.139557524286745
X600036.CH.EQUITY,0,0.00734685104615536,0.0910733545715436,0,0,0,0.031251649982536,0.0622785765814662,0,0,0,0.105303908331782,0,0,0,0,0,0,0,0.127918997045857,0,0,0,0,0.00975058788632253,0,0,0,0,0,0,0,0,0.39029226079471,0,0,0,0,0,0,0,0,0,0,0,0.0782499480865883,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.293151498115181,0,0,0,0,-0.0677914587230955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377698852678785,0,0,0,0,0,0,0,0,0,0,0.0820835418789768,0.189207089174859,0,0,0.140728198191716,0.0510234826338215,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038068127699552,0,0,-0.0528173043969291,0.0409440181425367,0.0407738554901244,0,0,0,0,0.18639783235795,0,0,0,0,0,0.155862849343685,0.139915865044153,0,0,0,0.18637222279987,0,0,0,0.317112216569423,0,0,0,0,0.135417817258173,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405354175620179,0,0,0,0,-0.452885303789364,0.652307747632394,0,0,0.121506253525944,0.614407152555261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497970104176133,0,0,0,0,0,0.181868140541538,0,0
X601658.CH.Equity,0,0,0,0.0168259892928973,0.0445516629492517,0,0,0,0,0,0,0,0,0,0,0,0,0.221111878129881,0.150955977816999,0,-0.129465584806286,0,-0.00638105098407164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264055946313998,0,0.290867041070143,0,0,0,-0.0258730314276934,0,0,0,0,0,0
X388.HK.EQUITY,0,0.336390638966429,0,0,0,0,0,0,0,0,0,0,0,-0.127447754518246,0.0950102395210035,0,0,0,-0.167491325443602,0,0,0,0.272940995849785,0,0,0,0,0,0,0,0,-0.00413912111529992,0,0.00769946460897107,0,0,0.395050403907832,0,0,0,0,-0.143814564313621,0,-0.0700094356442003,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.144621743060078,0.0332911666413362,0,0.134825823358278,0,0,0,0.0271900858824549,0.00340593757970362,0,0,0,0.403388363066194,0.114741768071684,0,0,0,0,0,0,0,0.0243011502571738,0,0,0,0,0,0,0,0,0.0134865920949466,0,0,0,0,0,0,0,0.0971994678282579,0,0,0,0,0,-0.00717354861949417,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.215307874577592,0.104301158846254,0,0,0,0.00579361508626464,0,0,0,0,0,0,0.125789010857635,0.0674435427778961,0,0,0,0,0,0,0,0.0842762779041406,0,0,0,0,0,0,0.123130612457521,0,0,0,0,0,0,0,0,0,0,0,0,0.0366658179791935,0,0,0,0,0,0.0258413190824115,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00561332936953507,0,0,0,0,0,0.234807544454705,0,0.00137338635798732,0,0,0,0,0,0.0295632286005488,0,0,0,0,0,0,0.372096125591005,0.0389075356094261,0,0,0.0743121669487002,-3.46944695195361e-18,0.013238212376204,0,0,0.0532028371997128,0,0,0,0,0,0,0,0,0,0.0447161971240761,0
X600000.CH.EQUITY,0,0,0,0.0452044383468003,0,0.0208170125311868,0,0.0256836138160222,0.0553165307223909,0,0,0.603941915420539,0,0,0,0,0,0,0,0,0,0.0639499600707756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.0194596223999722,0,0,0,0,0,0,0,0,0,0.0822854276174593,0,0,0,0,0.0455811970056133,0,1.73472347597681e-18,0,0,0,0,0,0.0888643799607069,0,0.132213150426954,0,0,0,0.0287748025068812,0,0,0,0,0,0.224739575523239,0,0,0,0,0,0.0267869852306709,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.207424335201865,0,0,0,0,0,0,0.446211738805852,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.119723874465894,0,0,0,0,0,0,0.211398859888651,-0.0220775744826154,0,0.203715574066595,0.00787975651177345,0.0587314097132674,0,-0.0190918807962422,0,0,0,0,0,0,0,0,0.00317955665857435,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0562882412423355,0,0,0,0,0,-0.0500181968096591,0,0,0,0,0.0350796913386687,0,0,0,0.0335645436811953,0,0,0,0,0,0,0,0,0,0,0,0.171381846849191,0,0,0,8.67361737988404e-19,0,0,0.355563602254692,0.179642521135495,0.00616193161129818,0,0.140199870646295,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0121761247504676,0,0,0.0976475013602175,0,0,0.00632404929845432,0,0,0,0,0,0,0,0,0,0,0,0.207941592561204,0.0579132289648821,0,0,0.138062977536254,0,0,0.013181893032741,0,0,0,0,0,0,0.250042382984007,0,0,0,0,0,0,0.0789282527419076,0,0,0,0,0,0,0,0,0,0.162371425472624,0
