,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.178991994769804,0.076868448304213,0,0,0.384173444137916,0,0,0,0.0317660267729401,0,0,0.0304127548482487,0,0,0,0,0,0,0,0,0,0.207865156543164,0,0,0,0.0603832219897887,0,0,0,0.103753971065347,0.0404334604920315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843952917418258,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.127131317740514,0,0.0232446358256931,0,0,0.148900882271736,0,0,0,0.287419965964858,0,0.0354398442913369,0,0.0123874262187699,0,0,0.0951308418687107,0,0.0985034740141523,0,0,0,0,0,0.0210611040713533,0.160994842261018,0,0,0.0362913607584172,0,0,0,0,1.73472347597681e-18,0,0,0,0.095059619255589,0,0,-0.129035719569158,0,0.146780236461553,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0551940427629874,0,0,0,0.138982636259946,0,0,0,0,0,0,0.0469730381106304,0,0,0.0618516354668298,0,0,0,0,0,0,0,0,0.0218623076955398,0.442807892734056,0,0.128200207809834,0,0,0,0,0,0,0,0,0,0,-0.131432208975016,0,0,0,-0.0228263911474056,0,0,0,0,0,0,0,-0.058057905659494,-0.061508618495867
X601939.CH.EQUITY,0.497275761824435,0.122014999919865,-8.67361737988404e-19,0,0,0,0,0,0.0883666565600791,0,0.214318997594502,0,0,0,0,0,0,0.192909495658022,0,0,0,0,0,0,0,0,0,0.0863977602874708,0,0,0,0,0,0,0,0,0,0,0.118435773477458,0,-0.101602100728372,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0729625301471254,0,0,0,0.461982334084416,0,0,0.0297964706332257,0,0,0,0,0.0516939341611205,0,0,0.0925586640131469,0,0,0,0.000386290693002393,0,0.112691698262557,0,0,0.0696915571030917,0,0,0,0,0.100657232135578,0,0,-0.0247973950379154,0,0,0,0,0,0,0,0,0,0,0.00606693777629267,0,0,0,0,0.0477589485135007
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0834601413910106,0.0167896800000635,0.293093682779409,0,0,0,0,0.0549429345611724,0,0,0,0,-0.0558424383668268,0.0238229972686462,0,0,0,0,0,0,0,0,0.156924221984961,0,0,0.000716173929017114,-1.0842021724855e-19,0,0,0,0,0,0.24244713570342,0.205106747825892,0,0,0,0,0,0,0.150156371547622,0,0,0,0.180271644320295
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0550027078126188,0,0,0,0.526201280104536,0,0,0,0,0,0,0,-0.114020199897267,0,0,0,0,0.222095150960915,0,0.0379514668675993,0,0,0,0,0.0149085606573613,0,0,0,0,0,0,0,-0.149505873626014,0,0,0,0,0,0,0,0.0657723012262103,0,0,0,0,0.055453568427054,0,0,0,0.0343546693245322,0,0.00246476476855915
X5.HK.EQUITY,0,0.210998962809386,0,0.109584430391438,0,0,0,0,0,-0.129890328518399,0.0564573853885197,0.0021862678943632,0,0,0,0,0,0,0,0,0,0,0,0.308332670908979,0,0,0.113478214413631,0,0,0,0,0,0,0.0390654097835625,0,0,0,0,0.202453243035208,0,0,0,0.0462308904833219,0,0,0,0.123625793117865,0,0,0,0.0307681055380526,0
X388.HK.EQUITY,0,0,0,-0.13817737546746,0,0,0,0,0,0,0,0,0,0,0,0,0.15431602329384,0,0,-0.156860848447877,0,0,0,-0.0606942997419088,0,0,0,0,0.147332363271842,0,0,0,0,-0.40758128572827,0,-0.135321430022322,0,0.269767955355565,0,-0.00715035499430717,0.250736614731069,0,0,0,0.305188726860918,0,0,0,0,0,0,-0.0269298458442199
X601166.CH.EQUITY,0,0,0,0.128948721350582,0,0,0,0,0,-0.168349652569123,0,0,0.561917153227992,0,0,0,0,0,0,0,-0.0594839782246156,0,0,0,0,0,0,0.0666440576131717,-0.0178476346136977,0,0.101340306261118,0.0957011258065138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074160921646655,0,0,0,-0.0295587690333167,0
