,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,-3.46944695195361e-18,0,0.235776177869659,0,0,0.0873009124855294,0,0.241268232769688,0,0,0,0,0,0.128012891727622,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0383339846722719,0,0,0,0,0.0942249432883636,0,0,0,0,0,0.0226198355795606,0,0,0,0,0,0,0.107200437929614,0,0,0,0,0,0
X601318.CH.EQUITY,0.13176921947467,0,0,0,0,0,0,0,0.184579513764486,0,0,0,0,0,0,0,0.241286563728763,0.0451868166611919,0,0,0,0,0,0,0.0316428580697162,0,0,0,0,0,-0.0596682287944291,0.148664724594469,0,0,0,0.122615450889343,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0557397824783551,0,0.048694567287873,0,0.0893002267379703,0,0,0
X601939.CH.EQUITY,0.0607905296739791,0,0,0.26865480390389,0,0.0503261302820899,0,0,0,0,0,0,0,0.422957060307687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437591424886516,0,0.0660226274448055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.299798278935978,0,0.102319171430946,0,0,0.352290706866625,0,0,0,0,0,3.46944695195361e-18,0,0,0.0250502361479287,0,0,0,0,0,0,0.00569323052024709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046209870572463,0,0,0,0.0596850645215811,0,0,0,0.106426438934269,0.00772473407071709,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0749974877423474,0,0,0,0.0683163263777658,0,0,0,0,0,0.0971309997618917,0.144937282334789,0,0,0.554002474560183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352153133635559,0,0
X601988.CH.EQUITY,0.223799221239408,3.46944695195361e-18,0.0103352779399171,0,0,0,0,0,0,0,0,0.195665350263316,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.16823386744304,0,0,0,0,0,0.0548382983594311,0,0,0,0,0,0,0,0,0.286695492312858,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.409744093959335,0,0,0,0,0.195852022605911,0,0,0,0,0,0,0,0,0,0,0,0.00232238899481239,0.0153258113010975,0,0.106723170762228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113980253401182,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378699657666403,0,0,0.170818574769462,0.0133310415865334,0.0714933192864558,0,0,0,0,0,0,0,0,0.272652939511926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0624074554711118,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0260098364694651,0,0,0,0.133755362692448,0,0,0,0,0.22964246922419,0.0886051403245477,0,0,0,0,0,0,0,0.112432857092074,0,0,0,0,0,0,0,0,0,0,0.17868611072162,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.166196450948097,0,0,0,0,0,0.321728914038402,0,0,-0.376944425600589,0,0,0,0,0,0,0,0,0,0,0,-0.165390076901956,0,0,0.166808253427,0,0,0,0,0,0,0,0,0,0.295126045215502,-0.681343144871943,0,0,-0.211684966389736,1.0706970223346,0.271554056416549,0,-0.208585411989458,-0.0519817932146012,0,-0.405907641196925
