,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.133821882542694,0,0.110767708265339,0,0.0698870023738738,0,0,0.333916436208004,0.050518398151009,0,0,6.93889390390723e-18,0,0,0,0,0,0.123660939601519,0,0,-0.0722481367784747,0,0,0,0,0,0,0,0,0.196128982211303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.396529519430374,0,0,0.00767340565953453,0,0,0,0,0,0,0,0,0.562581543683701,0,0,0,0,0,0,0,0,0,0,0,0,-0.03572932993626,-0.0101663962342802,-0.0504466038486303,0,0,3.46944695195361e-18,0.0216780148879136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131084287423549,-0.0702114484975949,-0.0925537943392918
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0421753457074601,0,0.0228730781609813,0.303971564326777,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978477074194681,0,0,0.112967162482402,0,0,0.0819791146277936,0.207968159977971,0,0,0,0,0
X601288.CH.EQUITY,0.385344223135419,0.00421963899191772,0,0,0.345537106970917,0,0,0,0,0,0.10006510765445,0,0,0,0,0.061390684985468,0,0,0.0616261529193297,0,0,0,0,0,0,0,0,0,0,0,0.0135360165289248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375705394538519
X601988.CH.EQUITY,0,0,0,0.360184079547517,0,0,0,0.0175066964485926,0,0,0.213345489975845,0.0967094396386265,0,0.103546361866183,0,0,0,0,0.169580736936985,0,0,0,0,0,0,0,-0.0330350969245187,0.0337540577145633,0,0,0,0,0,0,1.38777878078145e-17,-0.0199117413653864,0,0,0,0,0.0549445524574061,0,0,0,0,0,0,0,0.0295871652338078,0,-0.00272372486146674,0
X600036.CH.EQUITY,0,0,0.0208627643024733,0,0,0,0,0,0,0,0,0.41351204566421,0,0,0,0,0,0,0,0,0,0.0528916386922198,0,0,0,0,0,0.131903969517757,0,0,0,0,0,0,0,0,0.0824452417401594,0,0,0,0.0590567091599964,0,0,0,0,0,0,0,0,0.259886581107176,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0130274911893108,0,0,0,0,0,0,0,0,0.00869981162025788,0.324586504549064,0,0.070162080815363,0,0,0,0.0641065631664689,0,0,0,0.196674404507124,0,0,0,0,0,0,0,0,0.16809222231552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321025889008783,0,0
X5.HK.EQUITY,0,0,0,-0.216290940526767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412258320383089,0,0,1.12916434646,0,-0.75424485359378,0,0,0.470365490549511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252360414177543,0,0,0,0,0.463118616261173,-2.77555756156289e-17,0.118107030683857,-0.0297889979340157
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0726549355964222,0,0,0,0,0,0,0.0921417700006649,6.93889390390723e-18,0,0,0.19650266044,0,0.373525038100086,0,0,0,0.0699100429817325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0411275406387244,0
X601658.CH.Equity,0,0.0901613788153796,0,0.21926632494963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528424979604762,0,0.367346265955039,0.506019939556726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.26683698352932,0,-0.638274298253057,0,0,0
