,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.343166964747263,0.0576677803309119,0.123913433303466,0,0,0,0,0,0,0.201735832582805,0,0,0,0.0210973282583443,0,0,0,0,0,0,0,0,-0.0207846940258571,0,0,0,0,0,0.06067629225168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405042973619639,0,0,0,0.170493751556097,0
X601939.CH.EQUITY,0.437067897239794,0,0,0.134194035087895,0,0,-0.167896256597546,0,-0.0135340281196632,0,0,0,0,0.231678709573731,-0.0509654008410065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257696368859636,0,-0.0800626959727691,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0
X601288.CH.EQUITY,0.335023636780174,0,0,0,0.260483431961859,0,0,0,0,0,0.0231554007800676,0,0,0.112495277530657,0,0,0,0,0,0.100658497256515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120895386330778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.500281034870483,0,0,0,0,0,0.216500720807799,0,0,0,0,0,0.327085913810094,0,0.0762340441909492,0,0,0.0173948876534782,0,0,0,0,0,0.0214910506491148,0,0,0,0,0,0,0,0,0,0,-0.551281261382615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314144897767244,0,0,0,0,0,0.0789596038623143,0,0,0,0,0,0.00868123068557518,0,0,0,0,0,0.174834503741006,0.0471673178729792,0,0.0759370147223367,0,0,0,0,0,0,0,0,0.172068141137178,0,0,0,0,0.0988142320013821,0.0263198379546231,0,0,-0.00230794729667438,0
X1299.HK.EQUITY,0.0777748081589353,0,0,0,0,0,0,0,0.136037178509497,0,0,3.46944695195361e-18,0,0.0977233223767879,0,0,0,0,0,0,0,0,0.00816900936989069,0,0,0,0,0,0.22691100422388,0,0,0,0,0,0,0.175057549548734,0,0,0,0,0,0,0.0667927841896301,0.00223363028809602,0,0,0.10723158317592,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258387772908955,0,0,0,0,0,0,0,0,0.168655698788612,0,0,0,0.468736530077999,0,0,0,0,0,0,0,0,0,0,0.254317847606299,0,0,0,0,0,0,0,0,0,0,0,0,0.0261312557686062
X601628.CH.EQUITY,0.0244686588236791,0,0.0595331720064463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201566538540736,0,0,0,0.229877444329598,0,0,0,0,0,0,0.0951667315244373,0,0,0,0,0,0,0,0,0,0,0,0,0.0770671435883104,0.0294660484816088,0,0,0,0,0.0280249747931792,0,0,0.089929989611942,-0.00824023027192312
X601658.CH.Equity,0,0,0,0,0.213811909849333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288745207334453,0,0,0,0,0,0.0361857031900946,0,0.3760072628686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270368806690967,0,0,0
