,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.222844444233689,0,0,0,0,0.372392342146629,0,0,0,0,0,0.028565268102735,0,0,0,0,0,0,0,0,0,0,0,0.254581955363884,0,0,0,0.0173453881535621,0.0257033682790956,0,0,0.0729565423812603,0,0.0608148115781163,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898751017325465,0,0,0
X601318.CH.EQUITY,0,0,0.22462736487698,0,0,0,0,0,0.143542331767812,0,0,0,0,0.127925059555806,0.0946276715216638,0,0,0,0,0.158233866582903,0,0.0833955342444723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05005775817662,0,0.0510342960354225,0,0,0,-0.0493854571770694,0,0,0,0,0,0.00456369563155405,-0.19994169950412
X601939.CH.EQUITY,0.285368662993901,0.191995548888362,0,0,0,0,0,0.499601468453303,0.0863429979441519,0,0,0,0,0,0,0,0.0145790974225081,0,0,0,0,0,0,0,0,0,0,0.0635568593162304,0,-0.018401543776438,0,0,0,0.0457491573165383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182827992408402,0
X600036.CH.EQUITY,0,0,0,0,0,0.159633445865451,0,0,0.0704822022937633,-0.112050587395547,0.0360216423093762,-0.097604147382361,0.145377261108088,0,0,0.188113852081798,0,0,0,0.153313777587814,0,0,0,0,0,0,0.383829249121844,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594148621023555,0,0,0,0,0,0,0,0,0,-0.0274526872598634,-0.0239575104256348
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.476689831036254,0,-0.0798133351898456,0,0.0436422461008788,0,0,0,0,0,0,0,0.0402944002779108,-0.00339471350736369,0,0.058454042582903,0,0,0.173823650962509,0,0.0947425545170599,0,0,0,0,0,0.0996679572839652,0,0,0,0,0,0,0,0,0,0,0,0,0.02611419756834,0,0,0,0.0773548589714502,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.100171870485991,0,0.223754357845167,0,-0.0297769917011838,-0.0259994996418918,0,0,0,0,0,0,0,0,0,0.190083382290826,0,0,0,0,-0.00123208601194106,0,0,0,0,0,0.145873023998725,0,0.0640652343795235,0,0,0.169551178657367,0,0,0,0.186220091238982,0,0,0,0,0,0.217718798117271,0,-0.0896124888049287,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899257706119037,0,0,0,0,-0.164201870050744,0,0,0,0,0,0,0,-0.0263311980349909,0,0,0,0,0,0.459961636250665,0.0266026779697128,0,0,0,0,-1.73472347597681e-18,0,0,0.0108067498498926,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525072051119908,0,0,0,-0.00801437619749026,0,0,5.42101086242752e-20,0,0,0,0,0.28693551113153,0.135139966384613,0,0.0435096660015113,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418223088379417,0,0,0,0,0,0,0,0,0,0,-0.0982327010530883,0.00136590794624426,0,0,0,0,0,0
X5.HK.EQUITY,0,0.00665640978633636,0.0636115014014682,0,0,0,0,0,0,-0.088839126045478,0.150854628528315,0,0,0,0,0,0,0,0,0,0,0,0.188855285800712,0,0.0818114919842851,0,0,0,0,0,0,0,0,0.176041831146626,0,0.0456229234057984,0,0,0,0,0.306477274866909,0,0.216636275247168,0,0,0,0.071036226561275,0,0,0,0,0
X388.HK.EQUITY,0,0,1.0842021724855e-19,-0.212598982383791,0,0.334840604540731,0,0,-0.117984849892618,0,0,0,0,0,0.00273367175106199,0,0,0,0.231435118560667,0,-0.0900689722220444,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0483251653794968,0,0,0,0.204934877155893,0,0,0,0.0468383536368783,0,0,0.130487392655157,0
X601166.CH.EQUITY,0,0,0,0.00591347216776812,0,0,0,0,0,-0.102410581936744,0,0,0.430991054532374,0,0,0,0,0,-0.0638831237272862,0,-0.0736486186335042,0,-0.0521066885366585,0,0,0,0,0.290981061060554,0,0,-0.0242074766758829,0.107967240631157,0,0.0835765344589329,0,0,0,0.0737617804604392,0,0,-0.0632108536147837,0,0,0,0,0,0.0537471256548138,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.20938435766187,0.0135042346068748,-0.0885935130366785,0.0859460563540298,0.421440806625798,0,0,0.365326568996436,0,0,0,0,0,0.256504368193696,0,0.188105424346713,0,0,0,0,0,0,0,0,0.0410204319364958,0,0,-0.365859733356987,0,0,0,0,0.19947329121401,0,-0.0875924322353976,0,0,0,0,0,0,0,0,0,0,0,0,0.0165520850597008,0
X000001.CH.EQUITY,0,0,0,0.309320707370654,0,0,0.0696602254052209,0,0,0.0222917806680302,0.369977040198801,0.0682199773160578,0,0.185806547449134,0,0,0,0,0.00197618454367937,0,0,0,0,0.13053560114259,0,0,0,0,-0.0411841448899476,0,0,0,0,-0.235421852276554,0,-0.142227058673602,0,0,0,-0.0882051529373817,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.05023041627101
X601601.CH.EQUITY,0,0.672028246899935,0,0,0,0,0.0101546791403742,0,0,0,0,0,0.0250294686569287,0,0,0,0,0,0.120824885916828,0,0,0,0,0.0720044004442576,0,0,0,0,-0.0780982294451895,0.124038340847578,0,0,0,0,0,0,0,0,0,-0.0643832861365549,0.047900502702051,0.0586224199740018,0,0,0.0372119480876799,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.00785193644298129,0,0,0,0,0,0,0,0,0,0,0,0.0305063628374752,0,-0.00678020536311973,0,0.142998955456442,0,0,0,0,0,0,0,0,0,0,0,0,0.119954959900748,0,0.269476382307458,0,0,0,0,0.0497051025505397,0,0,0,0,0,0.386036116714786,0.0188142661563695,-4.33680868994202e-19,0,0.0496093203732274,0,0.0897998975942376,0,0
X000002.CH.EQUITY,0,0,0,0.30123096929471,0,0,-0.0210847236471921,0,0,0,0,0.0217170951759868,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762750205140237,0.0713487724225416,-0.171769054048247,0,0.141079726183237,0,-0.129667416416129,0.626901132039233,0,0.172740746418812,0,0,0,0,0,0,0,-0.0428280215568618,0,0.131295824420408,0,0,0.0181383924122706,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.00240330250456445,0.0543022697846773,0,0,0,0.173722422104733,0,0,0,0,0,0,0,0.33191318668214,0,0,0,0,0,0.031747161637915,0.0989854634506885,0,0,0,0,0,0,0,0.113171686769822,0.143804956673318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508691595030303,0
X601066.CH.EQUITY,0,0,0.0013195701514307,0,0,0,0,0,0,0,0,0,0,0,0.511721607855495,0,0,0,0,0,0,0,-0.167610034275115,0,-0.0740393950365322,0.101521011183102,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0685064112604718,0,0,0,0,0.0957156822000964,0.00383680151028434,0,0,0,-0.0865748430268799,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0788574811310737,0,0,0.0637116353497035,0,0,0,0,0.339838723607954,0,0,0,0.0855242916587258,-0.0482970072015946,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.112625787865728,0,0,0,0,0,0,-0.053439340553143,0,0.173235766052451,0,0.210080044305456,4.33680868994202e-19,4.33680868994202e-19,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.016459497379229,0,0,0,0.404120822047126,0,0.00517507447966655,0,0,0,0.0735536838360673,0,0,0,0.156969568872252,0,0,0,0,0.0491160621776092,0,0,0,0,0,0,0,0.11149671991768,0,0.075908765287582,0,0,0,0.0329724901374125,0,0,0,0,0,-0.0202663482280692
X16.HK.EQUITY,0,0,0,0,0,0.0767046984065502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599333261048048,0,0.0421857417498902,-0.0576160184686384,0,0.0438540620684393,0,0,0.0678783691284864,0,0,0,0,0,0,0,0.25018912274691,0.532996384464109,0,0,0,0,-0.081249873958639,-0.503662064643562,0.0444057906563343,0.00386189055707852,0,0
