,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.237815815301748,0,0,0.0875618824987012,0,0.239724983210358,0,0,0,0,1.38777878078145e-17,0.128696563872189,0,0,0,0,0,0,0,0,0,0,0,0,0.0383118844655357,0,0,0,0,0,0.0939657086493528,0,0,0.0234577066421662,0,0,0,0,0,0,0,0,0,0.10745519079057,0,0,0,0,0
X601318.CH.EQUITY,0.168342997908793,0,0,0,0,0,0,0,0.275302529928051,0,0,0,0,0,0,0,0.250980955737593,0,0.057620669936589,0,0,0.0969851643502519,0,0,0,0,0,0.0377724857655856,0,0,-0.0870697417695352,0,0,0,0,0.0942086100419515,0,0,0,-0.0182610909664152,0,0.0535546666249268,0,0.0189545256171508,0,0,0,0.0566898156423325,0,0.0600377327496286,0,0
X601939.CH.EQUITY,0.0609512810406793,0,0,0.271798907306264,0,0.0510932228513342,0,0,0,0,0,0,0,0.429007980781248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445721035460546,0,0,0.0667727130081523,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.352283392726557,0,0.0262583469547578,0,0,0.488092789686894,0,0,0,0,0,0,0,0,0.0301159168945773,0,0,0,0,0,0,-0.0290245707959747,0.0174438397602652,0,0,0,0,-0.000297041641170803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101469271434477,0,0.00345723081042445,0,0
X5.HK.EQUITY,0,0,-0.0936123339951378,0,0,0,0,0.0344319459866914,0,0,0,0,0.00268798309522675,0,0,0,0,0,0,0,0,0,0.426394029099402,0,0,0,0,0.0767852005142881,0.415034789328533,0,0.00605454840111721,0.253609364732377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441403522691367,0.188617480302786,0
X601988.CH.EQUITY,0.372410632209472,0,0.000228517912777544,0,0,0,0,0,0,0,0.0954382020118173,0,0,0,0,0,0,0,0.0246051226593916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158493282595847,0,0,0,0,0,0,0,0,0,0,0,0.302638251773726,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220672339225371,0,0,0.26383575530326,-1.38777878078145e-17,0.0680181833226665,0,0,0,0.174481029156324,0,0,0,0,0,0,0,0,0,0,0.00913959972157238,0,0.114280521342236,0,0.07445536686821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601605823109061,0,0,0,0.470462865266176,0,0,1.73472347597681e-18,0.122786094267872,0,0.106550375179146,0,0,0,0,0,0,0,0.269413618849218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.227187595685631,0,0,0,0,0,0,0.079841376766972,0,0,0,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0.0549516858783497,0,0,0.068406142658387,0,0,-1.38777878078145e-17,0,0.126455623815268,0,0,0,0,0,0,0.264700077894305,0,0,0.115744827775163,0,-0.14653536851208,0,0,0,0,0,0,0,0,0,0,0,0.135069978793312,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205799128401159,0,0,0,0,0,-6.93889390390723e-18,0,0,0.498255734958132,-0.619572633390635,0.305781149766254,0,0,0,0.718453287903934,-0.329155812560116,0,-0.157033889461532,0,-0.423869002377503
X601166.CH.EQUITY,0,0,0.0175790011487761,0,0,0,0.328425988511728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057153278649236,0,0,0.0643528165081119,0.0236329313043977,0,0,0,0.440509386967861,0,0,0,0,0,-0.0196100002943254,0,0.0647049070187378,0,0,0.0848476123801963,0,0,0,0.102931796893412,0,0.048020294337103,-0.130654169507934,0,0,-0.0088434040157752,0.161499396925989
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665835773391714,0,0,0,0,0,0,0,0,0,0.154715210221989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941446320518042,0,0,0.0411771999183929,0,0,0,0,0.00840242646931612,0,0,0
X000002.CH.EQUITY,0,0.031461729306094,0,0.128642591801525,0,0,0,0,0,0.0106348454337072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547425101759855,0,0,0,0,0.0211075958949749,0,0,0.156730563802053,0,0,0,-0.135184382478891,0,0,0,0,0,0,0,0.0522415237450704,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0559325669640505,0.375001484283496,0,0,0,0,0.151013052408805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110904237944998,0.17832258563911,0,0,0.048111719310903,0,0
X388.HK.EQUITY,0,0,0,0,0.0689441441546575,0,0,0.0952112609784893,0,0,0,0,0,0,0,0.127950469096436,0,0,0,0,0,0.0585254175254329,0.298806257752738,0,0,0,0.0204826717758199,0.0150230937741209,0,0,0.0232910793285138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069953930974463,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0694485753831865,0,-0.132594839630277,0,0,0,0,0.0668575515797201,0,0,0,0.22599131615123,0,0,0,0.131408356360037,0,0,0,0,0,0,0,0,0.0788776048196179,0,0.14796652829739,0,-0.0334453991824331,0,0.0866417571113614,0,0,0,0,0,0.0905637066735152,0,0,0,0,0,0.238389837141512,0,0
