,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192125334460487,0,0,0,0.516347201554461,0,0,0,0,0,-0.00265387030521419,0,0,0,0,0,0,0,-0.157629566997668,0.495449506701486,0,0,0,0,0,0,0,0,-0.0193444757563718,0.0994888754288311,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.146229120434329,0,0,0,0,0,0,0,0.102961091414598,0,0.0606412107997808,0.0540922884755917,0,0,0,0,0,0.113025257846553,0,0.00486094000528206,0,0,0,0,0,0,0,0.157131258588217,0,0,0,0.291126705022876,0,0.0011327880703632,0,0,0.00824200832996133,0,0,0,0,0,0
X601939.CH.EQUITY,0.6768317481488,0,0,0,0,0,0,0,0,0.0217905059400293,0,0,0,0,0,-0.0032967642925612,-0.140391513424227,0,0,0,0,0.222744046152745,0,0,0,0,-0.342265719866006,0,0,0,0,0,-0.0364866314484835,0,-0.266810779973188,0,0,0,0,0,0.690342845052189,0,0,0,-0.13179666782496,0,0.0823733561791278,0,0,0,-0.100611937772879
X601288.CH.EQUITY,0,0,0,0,-0.0751630924341561,0,0,0,0.126262137664402,0,0.303546400299513,0,0,0,0.328248995666222,-0.0798439959965459,0,0,0,0,-0.065263917936017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0207484475634863
X5.HK.EQUITY,0,0,0,0,0,0.144497568600982,0.391854607686583,0,0,0,0,-0.0295227994983435,0,0,0.255177619117271,0.035597772963294,0,0.03065497485413,0,0,0,0.231850566732695,0,0,0,0,0.0395313724185428,-0.167599753730248,0,0,0,0,0,0,0,0,0.0103418536337862,0,0,0,0,0,0,0,0,0,-0.207561523645596,0,0.137392562540541,0,0
X601988.CH.EQUITY,0,0,0,0,0.194005262105897,0,0,0,0.14990595824444,0,0,0,0,0,0.147607186732912,0,0,0,0,0,0,0,0,0,0.0174075697804518,0,0,0,0,0,-0.152343380573235,0,0,0.153291605818541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516064803223985,0
X1299.HK.EQUITY,0,0,0,0,0.10865489791771,0,0,0,0,0,0,0,0,0,0,0.0473822002381549,0,0.134854876962216,0,0,0,0,0,0,0,0.1258175827855,0,0,-0.0018879307892917,0.0306304511714655,0,0,0.191004046559905,0,0,0,0.273418246034382,0,0,0,0.0483014267748313,0,0,-0.140598592286795,-0.0233436757215149,0,0,0,0,0,0.182512179400958
X600036.CH.EQUITY,0,0.0609800650669396,0,0,0,0,0,0,0,0.537158901485245,0,0,0,0,0,0,0.0256333616038662,0,0,0,0.225598344073407,0,0,0,0,0,0,0,0.127715865492793,0,0,0,-0.150666545455958,0,0,0,-0.012242947658239,-0.138891310785698,0,-0.0197386760504719,0,0,0,0.213525969614057,0,0,-0.0560067551339831,0,0,0,0
X601628.CH.EQUITY,0,0.235046090627299,0,0.058822939206876,-0.0496279374671522,0,0,0,0,0,0,0,0,0,0,0,0.142035485497324,0,0,0,0,0,0,0,0.000703027474538409,0,0,0,0,0,0,0,0,0,0.147247080517026,0.132823830950278,0,0,0,0,0,0.150849537368738,0,0.116480275045302,0.108325648789828,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.616761669143883,0,0,0,0,0.132977226665861,0,0,0,0,0,0,0,0.143558838042611,0,0,0,0,0,0.120823383871638,0,0,0,0,0,0,0,-0.0858475125308283,0,-0.0346232484467906,0,0,0,0,0.0307132288451957,0,0.0369072637132373,0,0,-0.154166504851834,0,0,0.0749058057828735,0
X601166.CH.EQUITY,0.120499764684083,0,0,0.233470438738059,0,0,0,0.0995532757724735,0.041697002277468,0.0187440674570797,0,0,0,0.252674799639359,0,0,0,0,0.0255273395729045,0,0,0,0,0,0.055549438674987,0,0,-0.0118882647120081,0,0,0,0,0,0.136949310629188,0,0,0,0,-0.16907872181845,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105089038653422,0,0,0,0,0,0,0,-0.0295316889113265,0,0,0,0,0,0,0,0,0.219164943962823,0,0,0,0,0,0,0.504675548202534,0,0,0,0,0,0,0,-0.11859930697643
X16.HK.EQUITY,0,0,-0.12352633006517,0,0,-0.104290357208297,0,0,0,0.105305687891283,0,-6.93889390390723e-18,0,0,0,0.238268726203488,-0.327751431586435,0,0,0.00949132683241618,0,0,0,0,0,0,0,0,0,0.425112056734813,0.113528083047778,0,-0.106569876394913,0.162002422496308,0.069607784017357,0,0.517436747923879,0,0,0,0,0,0,0,0,0,0,0,-0.031178360355656,0,0
X600000.CH.EQUITY,0,0,0.123570934132221,0,0,0,0,0,0,0.168146251748061,0.413794420136568,0,0,0,0,0,0.117765406703637,0,0,0.0462067742361867,0.0850795600470826,0,0,0,0,0,0.297272052284647,0,0,0,0,0,-0.0789294653295179,0,-0.115669326779191,0,0,-0.214739684642828,0,0.00472201745610256,0,0,1.38777878078145e-17,0,-0.0262826721257587,0,-0.0288319084106056,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770036380298915,0.0228545739344841,0,0,0,0,0,0,0,0,0,0,0.0121044337309269,0,0,0,0,0.147328126537701,0.488887100053294,0,0,0.0415875324601561,0,0,0,0.0998222438264603,0,0,0.148821411742392,0.0556933734296867,0,0,0,0,0.123030261318527,0.0298540225862442
X11.HK.EQUITY,0.0403212382602878,0,0,0,0.0472550395672047,0.150736384049552,0,0,0,0,0,0,0,0,0,0,0,0,0.242953858499232,0,0,0,0,0,0,0,-0.0066676816284205,0,0,0,0.586206577925217,0,0,0,0,0,0,0,-0.26653356480303,0.0140223775881314,0.0787187833213564,0,0.430106536609184,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0960319814970209,0,0,0,0,0,0.0726057189769741,0.254330138572985,0,6.93889390390723e-18,0,0,0.0758996812063875,0,0,0,0,0,0,-0.0123525660738903,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00495120407542407,0,0,0.290998930974744,0,0,0,0,0.00837874578450548,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183438447187872,0.0370683281690969,0,0.57017943713543,0,0,0,0,0,0,0,0,0.173086795288802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196765550389021
X2388.HK.EQUITY,0,0.380226506649178,0,-0.162077510311258,0.291227952951339,-0.460867087995771,0,0,0,0,0,-0.175762480518443,0,0,0,0,0,0.61590613907758,0,0.313955430481621,0,0,0,0,0,0.0143751429390394,0,-0.145134883696422,0,0,-0.212349779374454,0,-0.193265094127363,0.0909104876678216,0,0,-0.108921212692239,0,-0.0846549668763787,0,0,0,0,0,0,0,0,0,-0.108665111735316,0,0
X688.HK.EQUITY,0,0,0.0188208704376971,0,0,0,0.0158238460776443,0,0,0,0,0.136429927891249,0,0,0,0,0,0,0,0,0.149908920516153,0.25934714364528,0,0,0,0,0.214909223718952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213854000498645,0,0,-0.332236925137263,-0.145966357652094,0.0261821733434168,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,-0.118368384332108,0.0623115443657583,0,0.0238056868245924,0,0,0,0.00648164004345925,0,0,0,0.164541377616405,0,0,0,0,0.30244750119216,0,-0.359850826032682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11994651723591,0.168622834194982,-0.105253349906098,0,0,0,-0.00501838548549628,0.250286086307597,-0.295698731697567,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.211206303061679,0,0,0,0,0.0995038221124916,0,0.144720237664025,0,0,0,0,0,0,0,0,0,0.148966033246815,0,0,0,0.079744369460438,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0178432267545157,0,0,0,0,0,0,0,0.049637664147537,0,0,0,0,0,0,-0.0111403578934651,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0674108420398854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317693819271528,0,0,0.278875612083263,0,0,0.291661508385356,0,0.0317651921439259,0,0,0.033393969372966,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0637800241315665,0,0.0579533653155457,0.0832622472211974,0,0,0,0,0,0,0,0,0,0.165517883554113,0,0,0,0.231216987879218,0,0,0,0,0,0,0,0,0,0,0,0.0749823230200139,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0487245061954889,0,0,0,0.107338056624521,0,0,0.131482061831167,0,0,0,0,0,0,0,0.0735535817402705,0.0147238811739866,0,0,0,0,0,0,0,0,0,0,0.0929945432842279,0,0,0,0.0815872604896406,0,0,0,0,0,0,0,0.132037501107961,0,0,0.0694727633473933,0,0,0.0193616834409644,0.0617915675272934,0,0,0
X2007.HK.EQUITY,0,0.307265073083057,0,-0.00670093908281665,0.0561427539391077,0,0,0,0,0,0,0,0,0,0,0.0289532900404388,0,3.46944695195361e-18,0.0943902086735427,0,0,0,0,0,0,0,0.121499577760748,0.428306973049175,0,0,0,0,0,0.188855562763273,0,0,0,0,0,0,0,0,0,0,0,-0.0656760716100209,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.207811086209532,0,0,0.0578806720674216,0,0,0,0,-0.0163186852500073,0,0,0,0,1.38777878078145e-17,0,0.382497556480922,0,0.0167692520490381,0,0,0,0,0,0,0,0,0,0,0.246682735274659,0,0,0,0,0,0.145026339323129,0,0,0,0,0,0,0,0,0,0,-0.326510245525441,0
X1113.HK.EQUITY,0,0.0563994769341785,0,0,0,0,0.0932363606430313,0,0,0,-0.255643006872764,0,0,0,0,0,0,0,0.0713545158157268,0,0,0,0,0,0,0.189360258409887,0,0,0,0.0372910236788242,0,-0.0884257276840514,0.0924884515533035,0,0,0,0.121527229154282,0,0,0,0,0,0,0,-0.0203134007038867,0.321167185254482,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.433900754994556,0,0,0,0,0.21140279843919,0,0,-0.0931947819043217,0,0,0,0,0,0,0,0,0,0,0,0.0724947147023352,0,0.0484439480451757,0,0,0.0341547028498592,0,0,0,0,0,0.25405227038462,0,0,0,0,0,0,0,0,-0.0242594973111294,0,0,-0.243954455583159
