,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.525088104042737,0,0,0,0.143664566675609,0,0,0.0657084862936419,0.0214064943554434,0,0,0,0.171058907224606,0,0.0317686407659569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233765565633159,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00905160988187323,0.140067710129766,0.241475757264381,0,0,0.0371553035976566,0,0,0,0,0.316117060826135,0,0.0909857388430261,0,0.0631047101158695,0,0,0,0,0.0364685732914938,0,0,0,0,0,-0.0575695943260177,0,0,0,0,0,0,0,0.0709987269499475,0,0,0,0,0.0139928004471846,0,0,0,0,0,-0.0119165634845482
X601939.CH.EQUITY,0.315564707334038,0,0,0.17746271669208,0.140848192896461,0.0457306155775512,0,0,0,0,0,0,0,0,-0.0703869440579099,0,0,0,0,0,0,0,0.133127006166374,0,0,0,0,0.276712846308361,0.0622740891316051,0,0,-0.0958905710132535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11638652967203
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.197001351155313,0.0327514088797652,0,0.674137505617153,0,0,0,-0.0171720782528424,0,0,0,0,-0.109423389400602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137893255448301,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0253759342032821,0,0,0,-0.172568201237506
X5.HK.EQUITY,0,0.031651710128763,0,0,0,0.183249569579912,0,0.288025096252186,0,0.0979866442906757,0,0,0,0,0,0,0,0,0.0327418541480377,-0.0655299395343647,0,0,0,0,0,0.0153230797690759,0,0,-0.146312559752274,0,0,0,0,0,0,0,0,0.149515885055696,0,0.276464292422696,0,0,0,0,0,0,0,-0.124769129365605,0.0867890881322856,0,0
X601988.CH.EQUITY,0,0,0,0,0.329521548770287,0,0,0,0.0272484755786225,0,0.010569311809492,0,0,0,0,0,0,0.0716262972526139,0,-0.0664949320039078,-0.0469418925507232,0,0,0,0.240830685429644,0,0,0,0,0,0,-0.216250181284612,0,0,0,0,0,0,0,0,0.159608249681885,0,0,0,0,0,0,0,-0.0225719096344929,0.13673325271629,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0568602746398064,0,0,-0.0501455991346931,-0.0265476108632753,0,0.0845693423586614,-0.111411588280709,0,0,0,0,0,0.473763030383129,-0.00155957436240766,0,0.112181452285142,0,0,0.125429632232093,0,0,0,0,0,0.0562392949441209,0,0,0,0,0,0,0.251517588223343,0,0,0,0,0.10922296365378,0,-0.0366896304460928
X1299.HK.EQUITY,0,0,0,0,0.0822385811474048,0,0,0,0,0,0,0,0,0,0,0,0,0.178227848430643,0,0,0,0,0,0,0,0.013352406520656,0,0,0.00684728151471204,0,0.0237730045159872,0,0.0785409982593415,0,0,0,0,0.419284754583323,0,0,0,0,0,0,0,0.0607273401127723,0,0,0,0,0.169409659351121
X601628.CH.EQUITY,0,0,0,0.000668799680767336,-0.0304683816478783,0,0.00790308868919983,0,0,0,0,0.136158600470198,0,0,-0.0349752683178178,0,0.319402919265212,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0620250924902917,0,0.197386339204147,0,0,0,0,0.239918339932289,0,0.0885644349958478,0.0762980436972876,0,0,0,0,0,-0.00318575950019879
X601328.CH.EQUITY,0.0734336246787133,0,0.410955238757821,0,0,0,0,0,0,0,0,0,0.428751593012927,0,0,0,0,0,0,0,0,0.182998868935139,0,0,0,0,0,0,0,0,-0.00877786169492228,0,0,0,0,0,0,0,0,0,-0.0712709277381625,0,0,0.204608104851414,0,0,0,0,0.0215298763900087,0,-0.00794401597214577
