,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,1.73472347597681e-18,0.227922113285095,0,0,0,0.356604216958679,0,0.00489463558032405,0,0.0153859386198893,0,0,0,0,0,0,0,0,0,0,0,0,0.260273754269229,0.0270636589263916,0,0,0,0,0,0,0.0885985006545406,0,0.0710551437625407,0,0,0,0,0,0,0,0,0,0,0,0,-0.100459674336015,0,0.0231266405066157,0,0
X601318.CH.EQUITY,0,0,0,0.129159526693192,0,0,0,0,0.12467046754295,0,0,0,0.0602464002115495,0.0747156307049016,0,0,0,0,0,0.2989892172538,0,0.0802043101251408,0,0,0,0.148538830269026,0,0,0,0,0,0.0645941083347933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102122056381864,0,0,0,0,0.0381808147856564,0,-0.0358488327740693
X600036.CH.EQUITY,0,0,0,0,0,0.202670588040614,0,0,0,0,0.0498152923204737,0,0.14634874147125,0,0,0,0.208946554174843,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.416811667281361,0,0.0262055126307611,0,0,0,0,0,0,0,0,0,-0.132073575949025,0,0,0,-0.0154164385882317,0,0,0,0,0,0,0,-0.0376341058021896,-0.13501468524253
X601939.CH.EQUITY,0.514043106851569,0.0974051918007593,0,0,0,0,0,0,0.134954444569635,0,0.165162761754343,0,0,0,0,0,0.0100727686571045,0.117345762052404,0.0601399681440826,0,0,0,0,0,0,0,0,0,0.186336016782989,0,0,0,0.0471299279158078,0,0,0,0,0,0.064476742947948,-0.0901477691591129,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0518620640013848,0,0.147057877415619,0,0,0,0.519826967209014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401829580185058,0,0.113728419551143,0,0,0,0.0262852674971701,0,0,0,0,0,0,-0.0318383661281011,0,0,0,0,0,0,0,0,0,0,0,0.0614957927840813,0,0,0.0305890291904472,0.0819911177975267
X1299.HK.EQUITY,0,0,0,0,-0.0825513945758363,0,0,-0.0512923971214158,0,0.184428937009924,0,0,0,0,0.0706803423034795,0,0,0,0,0,0,0,0.125125360236389,0,0,0,0,0,0,0,0,0,0.0953877667577608,0,0.0179847910998637,0,0,-8.67361737988404e-19,5.91401326945677e-05,0.162160853022613,0.15607622790135,0,0.0924085960596552,0,0,0,0,0.293421605541798,0,0,-0.117061700496206,0
X601628.CH.EQUITY,0,0,-0.0213834612673357,0,0,0,0,0,0,0.200881867192148,0,0,0,0,0.0795370773996836,0,-0.0530503741250525,0,0,0,-0.0609890179776785,0,0.173526071088544,-0.068446241426497,0,0,0,0,0,-0.0196790053005957,0,0,0,0.0440756482980053,0,0,0,0.355652144871499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.182946309743894,0,0,0,0.409297796052812,0,0,0,-0.0419454361000058,0,0,0.0773962436916414,-0.0772523033402121,0,0,0,0,0.0778185773550352,0,0,0,0,0,0,0.0368577487187043,0,0,0,0,0,0,0,-0.135611591629137,0,0,0,0.00387184350455903,0,0,0.129173571817572,0,0,0,0,0,0.178473004510397,0,0,0,0,0,0
X5.HK.EQUITY,0,0.235240073189137,0,0.0321665779113064,0,0,0,0,0,-0.107514766987462,0.0371128410084849,0.0815948857001645,0,0,0,0,0,0,0,0,0,0,0.290459769754772,0,0,0,0,0.14468494838986,0,0,0,0,0.048054876350821,0,0.0597144356927338,0,0,0,0.224750351391131,0,0,0,0,0,0,0,0.0423609304607023,0,0,0,0.0569525188149396,0
X388.HK.EQUITY,0,0,-0.0616484028807522,0,0,0,-0.100039023571298,0,-0.182960076386511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544863940367414,0,0,0,0,0,0,0,-0.156058882845308,0,0,0,0,0.213443372234796,0,0,0,0,0,0.25732553876377,0,0.133379687734556,6.7762635780344e-21,0.0735553379002222,0,0,0.0916335632033428,-0.0434535578615085
