,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.421972115931586,0.108832597416628,0.08634740308928,0,0,0,0,0,0,0,0,0,0,0,0.0860800963227526,0,0,-0.0438568971777435,0,0,0,0.0371371460201674,0,0.0969509471749188,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0953180416135279,0.0259442869760789,0,0,0,0,0,0.226734207151569,0.00604380166475579,-0.102800967892209,0
X601318.CH.EQUITY,0,0,0,0.137989319984059,0,0,0,0,0.152954415852339,0,0.100745603688927,0,0.0142809383922463,0,0,0,0.0258042619407459,0,0.133278529649135,0,0.275384179399452,0,0,0,0,0,0,0,0.10024237420726,0,0,0,0,0,0.0147181620233253,0,0,0,0,0,0,0,0,0,0.0130996103177599,0,0,0,0,0,0,-0.148680103193635
X601939.CH.EQUITY,0.264869946318442,0,0,0,0.138081037576396,0,0,0,0,-0.0363688282051531,0.105519154389192,0,0,0,0.0653252180445133,0,0,0,0,0.0977098372602187,0,0,0,0.269517688118253,0.220904750305382,0,0,0,0.00377070294672172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.199313419803174,0,0,0,0,0,0.136722222425058,0,0,0,0,0.196486084289362,0,0,0,0,0.0375207252185304,0,0,0,0,0,0,0,0.0549117955176167,0,0.259766487136667,0,0.0305311561922437,0,0,0,0,0,0,0,0,0,0,0.0117441334697882,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0980730323908642,0,0.160914527271979,0,0,0.0662366258786862,-0.00875206218926065,0.399249973142548,0,0,0.00693169996556119,0,0,0,-0.0462378323558355,0.0424003643622958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014462120372866,0,0,0.185928934186219,0,0,0,0,0,0.120286276767088,0
X601628.CH.EQUITY,0.0848910356985467,0,0,0,0,0,0,0,0,0.0223750997410903,0,0,0,0,0,0,0.196784945495165,0,0,0,0,0,0.136009270278226,0,0,0,-0.0670775286737188,-0.0985724614606592,0,0,0,0,0.0695498145278318,0,0,0,0.655405298158458,0,0,0,-0.040265969333293,0.17883083196696,0,0,0,0,0,0,0,-0.0213859118946061,0,-0.0524070114021209
X1299.HK.EQUITY,0,0,0,0,-0.0746543707217603,0,0,0,0,0.0710796898952818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213750374695325,0,0,0,0,0,0,0,0.0138023095185185,0,0,0,0.0266902441167912,0,0.339129647947134,0.282400076623374,0,0.217557144600857,0,0,0,0,0,0.305471986805521,0,0
X601988.CH.EQUITY,0,0,0.0862149091008135,0.168693241349507,0.14837186667948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327542412008716,0.0268329717169793,0,0,0,0,0,0,0.261277157908756,0.119433352133976,0.16575190692288,0,0,0,-0.0462919518683959,0,0.00735380180506002,0,0,0,-0.0858452263563602,0,0,0,0,0,0.0469900283893427,0,0,0,0,-8.67361737988404e-19,0,0
X5.HK.EQUITY,0,0.0303806841099598,0,0,0,0,0,0.177671733841049,0,0,0,0,0,-0.203122859833861,0.043323011492463,0,-0.0435272555804164,0,0,0,0,0.0454828055849313,0.218699698633218,0,0.0598642416208759,0,0.350929346031719,0,0,0,0,0,0,0,0.0498857408549789,0,0,0,0.207743762990064,-0.0452843479020328,0,0.375031662863375,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.188497312236276,0,0,0.186456489464742,0,0,0,0,0,0,0.210194751126958,0.00875043803244214,0,0,0,0,-0.138908039618637,0,0,0.25798694276596,0,0,0,0,0,0,0,0,-0.00976398218398182,0.122192996584808,0,0,0,0,0,0,0.29096977403686,0,0.0654465142812632,0,0,0,0,-0.179556131970261,0,0,0.15486069829896,0.09098433985121,0
