,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.205531277523432,0,0.0734780250742083,0,0,0,0,0.282179219993588,0.0559707871919527,0,0,0,0,0,0,0,0.168145478321663,0,0,0,0,-0.00416575714736163,0,0,0,0,0,0,0,0.124311754248568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370115557016296,0,0,0,0,0.0163844203174507,0
X601939.CH.EQUITY,0.458486698986851,0,0,0.0178314417266925,-5.42101086242752e-20,0,-0.0321443745673455,0,0,0,0.191760576478807,0,0.228193481917366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861911757630844,0,0,0,0,0,0,0,0,0,0.000190624990375402,0,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0,0
X601288.CH.EQUITY,0.424716954178379,0,0.0177666234541256,0,0.209133984255202,0,0,0,0,0,0,0,0.0162829928625907,0,0,0,0,0,0,0.0720036018197145,0.119500459072731,0.0417503649304185,0,0,0,0,0,0,0,0,0.0184085374219234,0,0,0,0,0,0,0,0,0,0.0307880475696141,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0586234145560804,0,0.228670671182136,0,0,0,0,0,0,0.16301276526734,0.22392452848178,0.125249091818,0.0828272309809927,0,0,0.0248531962218876,0,0,0.0555112325419538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564945152609619,0,0,0,0,0,0,0,0,0,0,-0.0942060131737071,0
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0,0
X5.HK.EQUITY,0,-0.261058088639416,0,-0.106544962777428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28090974493503,-0.814688747829002,0.124344963152352,0,-0.0685360919207241,0.399501248903943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442632741607987,0,0,0,0,0,0,0,0,0.137470834399576,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.147082164059747,-6.93889390390723e-18,0,0,0,0,0.0896155653116527,0,-6.93889390390723e-18,0.186060017449011,0.116843433812749,0,0,0,0.163600637055333,0,0,0,0.0394886939193496,0,0,0,0,0,0,0,0,0,0,0.0327969465473074,0,0,0,0,0,0,0,0,0,0.0505435087891979,0
X601658.CH.Equity,0,0,0,0.286594581023848,0,0,0,0.12493377102469,0,0,0,0,0,0,-0.222787448531547,0,0,0,0,0,0,0,0,0,0,0,0,-0.184398459181661,-0.0271422427186856,0.871223328277884,0,0,0,0,0,0,0,0,0,0,0,-0.113287254085648,0,0,0,0.60284300344426,0.0124751377180492,0,0,-0.151433461940598,0,0.202550070801521
X601328.CH.EQUITY,0,0,0,0.247309292315056,0,0,0,0,0,-0.0871266450681274,0,0,0.275284359322662,0.0185814404858755,0,0,0.0390437922859713,0,0,0.167352924530485,0,0,0,0,0,0,0,0,0.0151473432498153,0,0.204337124159549,0,0,0.110752544473335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
