,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.129796413187066,0,0.092526705365203,0,0,0,-0.0610666241678089,0,0,0,0.414694042246715,0,0,0,-0.12058016704012,0,0,0,0,0,0,0,0,0,0,0,0,0.0674872933951153,0,0,0,0,0,0,0,0.0174401534237738,0,0.112667970923804,0,0,0,0.177249737538467,0,0,0,0,0.0226494610532462,0,0,0,-0.0318835864901756
X601318.CH.EQUITY,0,0,0,-0.0151867645782515,0,0.0163147217957091,0,0,0.112768913048034,0,0.179759955717529,0,0,-0.0579268079427839,0.20192994078969,0.0571476604691595,0,0,0,0,0,0,-0.138890468858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617015212721,0,0,-0.288782470702348,0.386678908306456,0,0.260555240030934,0,0.241834376240929,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.250600363504389,0,0,0.322958555059099,-0.0299229388481953,0.106826425364358,0,-0.0772565455224227,0,0,0,0,0,0,0.0691995984532419,0.060662918454318,0,0,0,0,0,0,0.117053074388328,0,0,-0.0325362938228901,0,0,0,0,0,0,0,0,0,0,0,0,-0.100965355671727,0.382546329973031,0,0,0,0,0,0,0,-0.00155941043189141,0,0,0,0
X601288.CH.EQUITY,0.361653918679893,0,0.229966406182992,0,0.168638252108066,0.104808121896341,0,0,0,0,0,0,0,0,0,-0.072172026291613,0.0163670620531254,0,0,0.0217908288156643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326718425774752,0,0,0.248600736817958,0,-0.0176197280499114,0,0,0,0,0,0,0,0,0,0.0790652302542062
X5.HK.EQUITY,0,0,0.0507503242933118,0.221819383973556,0,0.139218674212501,0,-0.361576188103421,0,0,0,0,0.0908868560026832,0,0,0,0,0,-0.00800523664555932,0,0,0.392948247909427,0,0,0,0.458717282906531,0,0,0,0,0,0,0.0910351249805405,0,0,0,0,0,0,0,0,0,0.00102716726274473,-0.0843149364675034,0,0,0,0.152703656407658,-0.0605247305698104,0,0,0
X601988.CH.EQUITY,0.260704830213426,0.0874531379395925,0.335169843819752,0,0,0,0,0,0.144256456536866,0,2.77555756156289e-17,0,0,-0.114370610941622,0,0,0,0,0,0,0,0,0,0.181947920951119,0,0,0.0180566098713707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166267585445003,0,0,0,-0.017283578419276,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0811112215267141,-0.0807305090467121,0,0.13959592340574,0,-0.0469448825120527,0.0295547255739011,0,0.37356268455029,0,0.237540886005345,0,0,0,0,0,0,0.0483779133646518,0,0,0,0,0,0,0,0,0,0.0369130474035799,0.00610344143524596,0,0,0,0.0601942687180229,0.079143642686554,0,0,0,0.127150384566498,0,0,0,0,0,0,0.0516449538830893,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0545845104122667,0,0,-0.00296912088151488,0,0,0,0,0,0.339850194158577,0,0.106079593070443,0,0,0,0,0.153515968847237,0,0,0,0,0,0,0,0,0,0,0,0.0162841743531543,0,0,0,0.139866264406539,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.064566919910112,0.319644577418322,0,0,0,0,0,0,0,0.0428923958711825,0,0,0,0,0,0,0,0,0.0749634798639066,0,0,-0.0901610159292382,0,0,0,0,0.120610665851185,0,0,0.0352265940330887,-0.106405760442853,0.0363860188291889,0,0,-0.0600177933125575,0,0,0,-0.196379654862956,-0.00130667331379723,0,0,0.186686376563455,0,0,0,0,0.134137054700221,0,0,-0.0148581193532974,0.100800718701898
X601658.CH.Equity,0,0,0,0,0,0.310806974183911,-0.184880861914602,0,0,0,0,0,0,0,0,-0.0641090678321008,0,0,0.0665140946984661,0,0,0,0,0,0.372886828507183,0,0.266917019931214,-0.21113946602302,0,0,0.00328412444644182,0,0,0,-0.292171702891477,0.262112476073574,0.060542327253926,0,0,0,0,0,0,0,0,0,0,-0.121908712379212,0,-0.235016081301728,0,-0.490431891254792
X601166.CH.EQUITY,0,0,0.0612389319872155,0,0,0,0.45298506469826,0,0,0,0,0,0,0,0.0220209477493405,0,0,0,0,0.0406659658779621,-0.0232726868262508,0,0,0.0966533495167151,0,0,0,0,0.170326405140977,0,0,0,0,0,0,0,0,0,0,0,0,0.053671852287502,0,0,0,0.0558097373119897,0,0.00934871066318968,0,0,0,0
