,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.0223331246002687,0,0,0,0,0,0,0,0,0.159739852019929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160289681473589,0,-0.0700264434527603,0,0,0.105867567148389,-0.154995756540909,0,0,0,0,0,0.585380459402531,0,0,0,0,0,0,0,0,-0.037741442213086,0,0.16700260486904
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0637089686315907,0.0271445641596864,0,-0.00674515573326523,0,0.0585684281675848,0,0,0,0,0,0,0,0,0,0,0.200912955668176,0,0,0,0,0.0241495072458496,0,0,0,-0.00325050280462499,0,0,0,0.353741182966066,0,0,0,0,0.185177084480118,0,0,0,0,0,0,0,-0.0327654548657485
X601939.CH.EQUITY,0.376345022342311,0,0,0,0,0.0503632002627623,0,0,0,0,0,0,0,0,0,0,0,0.309352488015957,0,0,0,0,0,0,0,0,0,0,0.00538958397353705,0.0789161117088423,0,0,0,-0.217559067825605,-0.171144618114556,0,0,0,0.46136058108139,0,0,0,-0.0307953705523782,0.0923390977491555,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.17919530156451,0.177469732137187,0,0.557215967466191,0,0,0,0.129967160113352,0,-0.0483307331965419,0,0,0,0,-0.0669093254889744,0,0,0,0,-0.0206995502931606,0,0,0,0,0,-0.69272458385961,0,0,0,0,0,0,0,0,0.414296806731684,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.170126339854975,-0.151654716285944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38185878233902,0,0,0.152449558642849,0,0,0.22475536990906,0,0.251135763059362,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0559869205119404,0,0.244557100725876,0,0,0,-0.0216066292691661,0,0,0,0.0811734486845989
X601988.CH.EQUITY,0,0,0.0153832846398195,0.146345101501176,0.108490557195613,0,0,0,0,0,0.245345130753028,0,0,0,0,0,0.068372265617314,0.0556208264604684,0,0,0,0,0.00559489830539037,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730685084350719,0,0.150065914996456,0,0,0,0,0.24008561207186,0.202236521956342,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0463721906050575,0,0,0,0,0,0,-0.0917274797225222,0.0919723678234728,0,0.512600903019609,0,0,0,0,0,0.0760743498949568,0,0,-0.105756972207375,0.270824708067166,0,0,0,0,0,0.0517629838014384,0,0,0,0.35917983002548,0.0115324561196193,-0.147537809752999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156132072611645
X1299.HK.EQUITY,0,0.0873827751628746,2.16840434497101e-19,0,0.0717861313796529,0,0,0,0.0751801132129267,0,0,0,0,0.0257767512908452,0.179010697847845,0,0,0,0,0,0,0,0,0,0,0.111023787188323,0,0,0,0.0264059767882634,0.249366511983844,0,0,0,0,0,0,0,0,-0.0468669585239916,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0402623688385525,0,0.0669530193229106,0,0,0,0,0,0,0,0,0,0.313768510167786,0,0,0,0,0,0,0.100202181744978,0,0,0,0.0596683564785387,0,0,0,0,0,0,-0.0789568960749214,0,0,0,0.0698745046510245,0,0.231008681945991,0.032728891374918,0,0,0,0,0,0,0.101042733562977,0,0,0,0,0
X601328.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.607221526587033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283125434155627,0,0,0,0.0725083307327803,0,0,0,0,0,0,0,0,0,0,-0.0490610441981255,0,0,-0.0583816451438523,0,0,0,0,0.0496957444926261,0,0,0,-0.00382866822742052,0,0
