,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0511916790441779,0.205375718555632,-8.67361737988404e-19,0.0415860053247367,0.0286333723134476,0,0,0,0,0,0,0,0,0,0,0.201237135337171,0,0,0,0,0.0223849447490237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624942613687248,0.00258465037377059,0,0.0292564052429923,0,0,0.102094679757218,0,-0.0353190262710592,0
X601318.CH.EQUITY,0,0,0.108888834911602,0,0.0627320107310619,0,0,0,0.138629590146556,8.67361737988404e-19,0,0,0.0693577881132254,0,0.0440833954300241,0,0,0.0801902036765773,0,0.209237449737396,0,0,0,0,0,0,0,0,0,0,0.100932318926641,0,0,0,0,0,0,0.0775025902213066,0,0,0,0,0,0,0,0,0,0,0,0.0269481350830845,0,-0.0923527441242118
X601939.CH.EQUITY,0,0,0,0.0764778866100434,0,0,0,0,0,0,0.109035869856577,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.640825164054718,0,0.15009699478895,0,0,0,0.0821440327205961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.33411855704755,0,0.033320837744783,0,0,0.0151557617147702,0,0.178326839131255,0,0,0.132018636896554,0,0,0,0,0,0.0243934572958972,0,0,0,0,0,0,0,0,0,0,0.123625761062968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127929406437093,0,0,0,0
X600036.CH.EQUITY,0,0.131503972154421,0,0,0,0,0.200209665974475,0.0223896684171995,0,0,0,0,0.173525405370728,0,0,0.127109379912469,0,0,0,0,0,0,0.175573114463141,0.24581865004813,0,0,0.00129239835519209,0,0,0.0372775038913215,0,0,0,0,0,0,0,0.00461091030154494,0,0.0711903844321015,0.0196388484400431,0,0,0,0,0,0,0,0,0,-0.0669115987167229,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792206062904157,0,0,6.93889390390723e-18,0,-0.0198915702751874,0.214131374346463,0,-0.120384517611215,0,0,0,0,0,0.0422455374428692,-0.000836489226600115,6.93889390390723e-18,0,0,0.686826666302734,-0.0670390988229224,0,0,0,0,0,0,0.0955691347999895,0,0,-0.0762848458931829,0,0.135985211699255,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0956210145157375,0,0.114048912391454,0,0,0,0,0,0,0.192420316762026,0,0,0,0,0,0,0,0,0.138978832378773,0,0,0,0,0,0.164635253899079,0,0,0,0,0,0.0493333896004324,0,0,0,0,0,0,0.0329808606724472,0.132639482239619,0,0.0862660109234411,0,0.0489648011360001,0.118256597434958,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663320997476797,0.158401896008615,0,0,0,0,0,-0.00366718156816752,0,0,0,0,0,0,0,0,0,0.0842219324375004,0,0,0.237448461946342,0,0,0.00782158548006828,0,-0.0239162905200725,0,0.100486034419435,0,0.1326500201992,-0.0107995199293067,0,0,0,0,0,0,0,0,-0.0188455407217986,0,-0.0324719265617912,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00959525116597318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131001055751671,0,0,0,0,0,0.08581243784284,0.180465388285737,0,0.0159978809678424,0,0,0,0,0,0,0,0,0,0,0.342840939718229,0,0,0,0,0,0.152704996483226,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850497541916871,0,0.0419134378239183,0.0376627491088764,0,0,0,0,0.0348507949669413,0,0.123162511769243,0,0,0.0439802938629575,0,0,0,0,0,0,0,0.158185933337499,0,0,0,0.391089132354401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.108604993671403,0,0.0891632097957281,0,0,0,0,0,0.324242795457515,0,-0.0330308370841567,0,0,0,0,0,0,0,0,-0.0650528897373415,0,0,0,0,0,0,0.286994627237037,0.280949169943377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013492179240831,0,0,-0.175166376294224,0,0,0.0375459194513472,0
X388.HK.EQUITY,0,0,-0.0350204289878495,0,-0.110961420672124,0,0.132689069908212,0,0,0,0,0,0,0,-0.128159995068032,0,0,0,0,0,-0.111808331421193,0.544420011237139,0,0,0,0,0.178923088215835,0,0,0,0,0,-0.030954753712224,0,0,0,0,0,0.0961915658955734,0,0,0.135015271888021,0.0304335712518795,0,0,0,0,0,0,0,0.123516710382361,0
X000001.CH.EQUITY,0,0.0850482468394965,0,0,0.330242763981625,0,0,0,0,0,0,0.0257085032461971,0,0,0,0,0.0542255378949063,0,0,0.0147776793331088,0,0,0,0.512700053301343,0,0,0.312251961036635,0,0,0,-0.25917722883349,0,-0.104728031192831,0,0,0.0612729209781249,0,0,0,0,-0.036823580686324,0,0,0,0,0,0,0,0,-0.180889637776537,0.113692522756592,0
