,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0886116778173717,0,0.415638945294771,0,0,0.0463223918276035,0,0.240255070163881,0,0,0.147163127799713,0,0,0,0,0,0.0265768363198388,0,0.00819388791007305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599727773418363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.36971179201847,0,0,0.155618226167611,0,0,0,-0.0620677760513073,0,0.0276689859432712,-1.38777878078145e-17,0,0.366832377803431,-0.0548266409042323,0,0,0,0,0,0,0,0,0,-0.0187072637267907,0,-0.115222610773101,0,0,0,0,0,0,0.149199564333872,0,0,0,0,0.0401377109321732,0,0,0,0,0,0,0,0,0,0,0,0.0100160628827358,-0.0158433871036889,0
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0,0
X601288.CH.EQUITY,0.393427425115476,0,0,0,0.345973495055035,0,0,0,0,0,0.0998641319679475,0,0,0,0.0564428626719712,0,0,0.0651053980785312,0,0,0,0,0,0,0,0,0,0,0,0,0.0136856562735291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364337160557872
X601988.CH.EQUITY,0,0,0,0.279251658961361,0,0,0,0,0,0.00145346697252984,0,0,0,0,0,0,0,0.136279563457363,0.135523684237408,0,0,0,0,0,0,0,0,0,0.00149082921565196,0.0667780848877712,0,0,0,0.0118961408868133,0,0,0.0472404519511856,0,0,0,0,0,0,0.165943700253875,0,0,0.147632574287371,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.118914859510699,0,0,0,0.0460985479903708,0.146817963131819,0,0,0,0,0,0.520481952299121,0,0,0,0,0,0.408365010208048,-0.330598429613736,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.349769181389192,0,0,0,0,0,0,0,0,-0.161351129540108,0.0946993689812398,0
X600036.CH.EQUITY,0,0,0.0292321436587126,0,0,0.0196283039001268,0,0,0,0,0,0.446205437946768,0,0,0,0,0,0,0,0,0,0,0,0.0301826718669012,0,0.116527878805163,0,0,0,0,0,0,0,0,0.089694946416686,0,0,0,0.0145308892852691,0,0,0.0499148735487239,0,0,0,0,0,0,0,0.239578814613989,-0.0156447918040442,0.0141479176012012
X1299.HK.EQUITY,0.000857316314027649,0,0,0,0,0,0.104334045661244,0,0,0,0,0,0,0,0.107420779500103,0,0,0,0,0,0.228747829391981,0,0,0.0995862775553015,0,0,0,0.103614804098252,0,0,0,0,0,0,0,0,0.179030556565932,0,0,0,0.18505072562712,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725227203441223,0,0,0,0,0,0.0927669883127819,0,0,0,0.198225028474538,0.373649783668839,0,0,0,0,0,0,0.0673625729064744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0410295385900365,0
X601658.CH.Equity,0,0,0,0,0.277827190815423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430516233866532,0,0,0,0,0,0.499907560533536,0,0,0,0,0,0,0,0,0,0.268826448826126,-0.267177191409428,0.0142011222960526,-0.426996164289516,0,0,0,0.652786995206061,0,0,0,-0.173643761695269,-0.234472363010437
