,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.109117252109859,0,0,0,0,0,-0.0380136756805048,0,0,0,0,0,0,0,0,0,0,0,0,0.551099405446637,0.0427631033256862,0.646225376876161,-0.172916357801439,0,-0.302637504958707,0,0.194328046169771,0,-0.15901966897935,0,0,-0.0605974860019268,0,0,0,0,0,0,0,0,0.0552605885766274,0,0,0,0,0,0,0.040944156443549,-0.0916940008747051
X601318.CH.EQUITY,0,0,0,0,0,0.270201848574182,0,0,0,-0.0847808987118747,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193725814520979,0,0.00979953991197512,0.0390629363588117,0,0,0,0.227438750949757,0,0.158723418861193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.833405580180997,0,0,0,0,0,0.0132681730577595,0.000569703726687141,0,-0.0492540192982703,0,0,0.0457285070597417,0,0.140728972219067,0,0,0,0.00892733505960415,0,0,0,0,0,0,0.0239563951820178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671666018438443,0,0.00895243192319379,0,0,0
X601288.CH.EQUITY,0,0,0.922350861004462,0,-0.0690203326790528,0,0,0,0,0.00501445733438732,0,0,0,0,0,0,0.0449226773529454,0,0,0,0,0,0,-0.0722026289287348,0,0.0906481256684804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365783551153928,-0.075395146847042,0,0,0,0,0,-0.0188619894306317,0,0,0.0929614190525949,-0.0273467610999427,-0.0491116124637614
X601628.CH.EQUITY,0.0132546951300872,0,0,-3.46944695195361e-18,0,0,0,0,0,0.256545787053737,0,0.223052046748896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127890118105192,0,0,0,0,0,0,0,0.0164662441717158,0,0,0,0.521912578130869,0,0,0,0,0,0,0,0.117398566928328,0.270058482001962,0,0,0,0,-0.026528863514263
X600036.CH.EQUITY,0,0,0.080407708207897,0.250552062470564,0,0,0,0,0.0629530850822821,-0.00588304756072345,0,0,0,0,0,0.151443565097952,0,0.119185203424703,0,0.00871924067461456,0,0,0,0,0,0,0,0,0.153823053808368,0.137866210966417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601636295568664,0,-0.0238343837417457,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00284611370575539,-0.136561128084569,0.0796552880464632,0,0.0512755346432244,0,0,0,-0.0218229754833584,0,-8.67361737988404e-19,0,0,-0.000936144201184675,0,0,0,-0.0439106277557789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108664214229706,0,0,0,0,0,0,0,1.0518326397653,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.103120770278462,0,0,0,0,0,0,0,0.0599168450381007,0,0,0,0,0,0,0,0,0,0,0.170546726263896,-0.0943234916344058,0,0.0257101760925951,0,0,0,0.303907405147495,0.232866078466973,0,0,0,0,0,0,0,0,0,0.203551215125561,0,0,-0.0778699104746696,0,0.0629282356378106,0,0,0,0.0578018173138943,-0.0602415864453781
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136955683050552,0,0,0,0,0.0325048199796118,0,0.192688173333643,0.523066967536302,-0.0303325667930094,0,0,0,0,0,0,0,0,0,-0.116545113367233,0.117069938290214,0,0,0,0,0.00923017902637571,0.0525583262632365,0,-0.166486498714254,0,0,0,0.141810308193958,0.0167148936800283
X388.HK.EQUITY,0,0,0,0,0.263496479072033,0,0,0,0,0,0,0,0,0,0,0,0.0338640585875996,-0.240942075036894,0,0,0,0,0,0.410309430273355,0,0,0,0.170716406202977,0,0,0,0,0,0,-0.000199184308076833,0,0,0,0,0,0,0,0,-0.274329173176068,0,0.192750523711575,0,0,0,0,0,0
