,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.216789290847322,0.0229848741002457,0,0,0.401145233387652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197228105655245,0,0.0560533760727452,0,0,0.0445201245268426,0,0,0.0640918947689534,0.0251526850137793,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838716094226907,0.0497424779516844,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0518176710559677,0,0,0.234020485313161,0,0,0,0.263189747203577,0,0,0.0479434912431026,0.026417845488417,0,0,0.193886483476636,0,0.0230093014645107,0,0,0,0,0.0413094059832448,0,0,0,0,0.093468488967921,0,0,0,0,0.200693023937146,0.0146366921159607,0,0,0,0,0,-0.0529311908294492,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.025746463940627,0,-0.0123697705160198,0,0.155399461130356,0,0,0,0,0,0,0.0906080170513335,0,0.0166431373405107,0,0,0,0,0,0,0,0,0,0.0549146337531517,0.323957852500025,0,0,0.116941444699156,0,0,0,0,0,0,0,0,-0.127159744926715,0,0,0,0,-0.0581049314860408,0,0,0,0,0,0,0.0986934731666664,-0.0533437080081974,0
X601939.CH.EQUITY,0.623270854960648,0.0188870877411552,0,0,0,0,0,0,0.104844964471024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184378063390621,0,0,0,0,0,0,0,0,0.148484065700994,0,0,0,0,0,0,0,0,0,0,0,0.129071666527351,0,0
X601288.CH.EQUITY,0,0,0,0.088281393359326,0,0,0,0.400308339934768,0,0,0.113142777592678,0,0.0297634010206127,0,0,0,0.00127442459629617,0,0.0759120141772048,0,0,0.0417061142215919,0,0,0.172268311280127,0,0,0,0.00774772163628797,0,0,0,0.158167249056512,0,0,-0.0599256258706468,0,0,0.00642382467922147,0,0,0,0,0,0,0,0,0,0,0,0,0.0190576819073744
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0610938870681154,0,0.29993015141552,0,8.67361737988404e-19,0,0,0,0.0443217642960559,0,0,0,0,0.100477180408291,0,0,0,0,0,0,0.0208783774543257,0,0,0.0103140914299132,0,0.0549663551408302,1.0842021724855e-19,0,0,0,0.0458974693475811,0,0,0.218475334718915,0.229351637852466,0,0,0,0,0,0.0339668911011879,0,0,0,0.143672569097024
X601628.CH.EQUITY,0,0,-0.141296844731956,0,0,0,0,0,0,0.0958607234655857,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0492788238186418,0.0977896573945188,0,0,0,-0.0421982737384222,0,-0.0823695609979341,0,0,0.368278443654649,0,0,-0.000527718780289725,0.3667052681137,0,0,0,0,0.0456852440458223,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.14533019537489,0,0,0,0.415490627921577,0,0,0,-0.015153265133759,0,0,0.0417047808554338,-0.0936903759634766,0,0,0,0,0.167957046768151,0,0.0585270355826301,0,0,0,0,0.0948900871494897,0,0,0,0,0,0,0,-0.187896900151543,0,0,0,0,0,0,0,0.038816617596107,0,0,0,0,0,0,0,0.078629719146079,0,0,0
X5.HK.EQUITY,0,0.242391870902082,0,0.0855482930306355,0,0,0,0,0,-0.12641355544775,0.0441948093868791,0.028938390222864,0,0,0,0,0,0,0,0,0,0,0,0.289249236780099,0,0,0,0.129833683011061,0,0,0,0,0,0.061808135385951,0,0,0,0.217277581207631,0,0,0,0,0,0,0,0,0.0815481910421449,0,0,0,0.0735690818009458,0
X388.HK.EQUITY,0,0,0,-0.152333972233953,0,0,-0.0331864230085641,0,0,0,0,0,0,0,0,0,0.200555487411247,0,0,-0.144859869558572,0,0,0,-0.0789119429725535,0,0,0.11133980629174,0,0,0,0,0,0,-0.381692743147338,0,-0.142828103999095,0,0,0.309680175799462,0,0.241383175707931,-0.00452500182033895,0,0,0.299874730250404,0,0,0,0,0,0,-0.0573963930641428
X601166.CH.EQUITY,0,0,0,0.144849626252356,0,0,0,0,0,-0.183687310251589,0,0,0.584278436960039,0,0,0,0,0,0,0,-0.058576052097327,0,0,0,0,0,-0.00326282512697163,0,0.0458648697868471,0,0.0891680952611452,0.0885279092126932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787166562490058,0,0,0,-0.0367095488948687,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.515480433426717,0.0134666973272779,0,0,0,-0.00120259631380847,0,0,0.40033575141683,0,0,0,-0.110310976195515,0,0,0,0,0,0,-0.258295705818434,-0.0614885327022832,0,0,0,0,0,0,0,-0.00248622951351198,0,0,0,0,0.177972553741887,0,0,0,0,0,0,0,0,0,0.197973554056563,0
X000001.CH.EQUITY,0,0.178871980282041,0.129004312454939,0,0,0.0700495987021376,0,0,-0.105916332469615,0,0.27573712142469,3.46944695195361e-18,0,0,0,0,6.93889390390723e-18,0,0,0.12051144185106,0,0,0.226543535588966,0,-0.0690216665611843,0,0,0,0,0,-0.11189021094689,0,0,-0.0744051721004443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797158295527641,-0.142617920375454
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0693954898157218,0,0,0,0.0501214235276879,0,0,0.179564245869704,0,0,0,0,-0.0854604612759192,0,0,0,0,0,0,0,0,0,0.396589330545389,-6.93889390390723e-18,0,0,0.0297098350681414,0.0317236359423985,0,0,0,0,0,0.341734263633431,0,0,0.00255983162145232,-0.0555118833513847,0,0
X000002.CH.EQUITY,0,0,0.0768160969960696,0,0,1.0842021724855e-19,0,0,0,0,0,0.0576838878402686,0,0,0,0,0,0,0,0,0,0,0.181741489903483,0,0.175214265409147,-0.143878895477275,0,0,0,0,0.176892727976817,0.566960896120113,0,0,0,0,0,0,0,-0.0224914319495556,0,0,0,0,0,0,0,0,0,0,0.0281091714648653,0.0417140588033535
X601601.CH.EQUITY,0,0.434383574367481,0,0,0,0.0765467801446222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823834089931321,0,0,0,0,0,0,0.224348121459672,0.0338758677955851,0,0,0,0,0,0,0.187569634573512,-0.0663627381069786,0,0,0.000682280081739433,0.236709652453418,0,0,0,0,0,0,-0.0835960622453733,0
