,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184786278442397,0,0,0,0,0.493769527367156,0,0,0,0,0,0,0,0,0,0,0,-0.147440131123229,0,0,0.495955306339464,0,0,0,0,0,0,0,0,0,0.0961503104439453,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0
X601939.CH.EQUITY,0,0,0,0.686930064679487,0,0.105917022087825,0,0,0,0.115559988247956,0,0,0,0,0,0,0,0,0,0,0.138921764128853,0,0,0,0,0,0,0,0.120780090359008,0,0,0,0,0,0,0,-0.059432002033547,-0.0174712471498825,0,0,0,0,0,0,0,0,0,0,0.0847103899640443,0.0556234422992335,0
X601288.CH.EQUITY,0,0,0,0,-0.163344440020833,0,0,0,0.132508751800182,0.0170749724818273,0.56331468879043,0,0,0,-0.067482479161059,0,0,0,0,-0.0686432937049666,0,0,0,0,0,0,0,0,0,0,0,0,0.0887320032250374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110670145731582
X5.HK.EQUITY,0,0.0730623814059275,0,0,0,0.151480519267344,0.339273211173505,0,0,0,0.0300789052748785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181728307431104,0,0,0,0,0,0,0,0,0,0.128906030145964,0,0.288215457665982,0,0,0,0,0,0,-0.093968278743439,0,0.0598649569441074,0,0
X601988.CH.EQUITY,0,0,0.0852572191155377,0,0.241029713316882,0,0,0,0.201675293597405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122467015225499,0,0.0719963845485203,0,0,0,0,0,0,0,0.130499650721244,0,0,0,0,0,0,0,0,0.131096593493993,0
X1299.HK.EQUITY,0,0,0,0,0.214660748278821,0,0,0,0,0,0,0,0,0,0,0,0.192848137796636,0,0,0,0,0,0,0,0,0.0361559434941993,0,0.0351319057063352,-0.116821357329714,0.0882679649346124,0.0536949812613263,0,0,0,0,0,0,0.536232363582847,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.514338792697714,0,0,0,0,0,0,0,0,0,0.125740001114329,0,0,0,0,0,0,0,0,0.0526614783922823,0,0,0,0,0,0,0,0,0,0,-0.0632402262111372,0.205873349169619,0,0.270821025993482,0,0,0,0,0,0,0,0.0183944655558036
X601628.CH.EQUITY,0,0.032015558132358,0,0.0244509296433449,0,0,0,0,0,0,0,0,0,0,-0.0836276916220355,0,0,0.238188338600909,0,0,0,0,0,0,0,0,0,0.0459505794071194,0,0,0,0,0,0,0.101437890005107,0.337952734081831,0.00126998411661482,0,0,0,0,0.220884869707763,0.099670826790039,0.0725458114708738,0,0,-0.0386995723331249,0,0,0,0
X601328.CH.EQUITY,0,0,0.0126645529027062,0,0,0,0,0.713146754069562,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.125552385228762,0,0,0,0,0,0,0.0382283118245378,0,0,0,0,0,0,0,0,0,-0.0163136845731049,0,0,0,0,0,0,0,0,0,-0.169340868483481,0,0,0.0439793513700681,0
