,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.211094939197823,0,0.0177691211231942,0,0,0.386783308322071,0,0,0,0.0205429969017074,0,0,0,0,0,0,0,0,0,0,0,0,0.237409860823216,0,0,0,0.0262064753712694,0,0,0,0.101014061827731,0,0.0668987112271909,0,0,0,0,0,0,0,0.0299928049336956,0,0,0,0,0,-0.101458353297292,0,0,0
X601318.CH.EQUITY,0,0,0.284040363324081,0,0,0,0,0,0.0475662959795515,0,0.0217391751861886,0,0.0102108044960305,0,0.00750743153446084,0,0.274904072766748,0,0.0607575051475685,0,0,0.0140809187640052,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0434650824510279,0.0245111617306423,0,0,0,0,-0.194328221665509
X601939.CH.EQUITY,0.54090354978156,0.0948673863186931,0,0,0,0,0,0,0.133724067413597,0,0.130938224033048,0,0,0,0,0,0,0.0542848123506233,0.148655688378276,0,0,0,0,0,0,0,0,0,0,0.18773844087221,0,0,0.037507366946009,0,0,0,0,0,0.0767148139027727,0,0,-0.086344980089319,0,0,0,0,0,0,0,0,0.0137950290320493,0
X600036.CH.EQUITY,0,0,0,0,0,0.173042443788435,0,0,0,-0.0599536339791276,0,-0.0280766265489204,0.0824485811271734,0,0,0.127114995985311,0,0,0.0490456556766904,0,0,0,0,0,0,0.441275916399251,0,0,0,0.10544322311004,0,0,0,0,0,0,0,0,-0.112274595184987,0,0,0,0,0,-0.00426636813144045,0,0,0,0,0,0,-0.0693333713313614
X601288.CH.EQUITY,0,0,0.0510357878141108,0,0,0,0,0.553018452198008,0,-0.0800024449591901,0,6.93889390390723e-18,0,0,0,0,0,0,0.0340771553571009,0,0,0,0,0.0922563656992734,0.0999491649423595,0,0,0,0,0.11467857248224,0,0,0.0758114140795416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198391005722996,0.000546890808142289,0.00503893310768377,0.0354636452290846,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0624484804859675,0,0.127782709960869,0,0,-0.0216813523453169,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.212305484907009,0,0,0,0,0,0,0,0,0.0774796351501175,0,0,0,0,0,0.0566576132489691,0,0,0.10696597300478,0,0,0.141714926550494,0,0,0,0.210344495715323,0,-0.170515397999581,0
X601628.CH.EQUITY,0.0549766188316004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538095880311733,0.156738134799472,0,0,0.0058042878379189,0,0,-0.160205911079776,0,0,0,0,0,0,0,0,-0.0353819433698664,0,0,0,-0.0206631931576532,0,0.474151861600291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0799822006066571,0,0,0,0.515342127987938,0,0,0,-0.0191610908062146,0,0,0.0277309936095335,-0.100340309733323,0,0,0,0,0.142551535283154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120332488432124,0,0,0,0.00293303622316928,0,0,0,0,0.119935542415758,0,0.154817569805121,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.155118432198298,0,0,0,0,0,0,0,-0.201279484661152,0.0540554564621603,0.0914682964711029,0,0,0,0,0,0,0,0,0,0,0,0.258515909662702,0,0,0.149715644367292,0,0,0,0,0,0.151179074613528,0,0,0,0,0,0.230378540896033,0.0350000455172287,0,0,0,0,0.22835973939236,0,0,0,0,0,0.0322866951863968,0
X388.HK.EQUITY,0,0,0,-0.0739688464184217,0,0,-0.110627059495074,0,-0.134587536417744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180149400621862,0,0,0,0,0.20667943264991,0,0,0,0,0.292368818517493,0.207492562296474,0,0,0,0,0.0579649029011015,0,0.0920046703214996,-0.0865517042893047
