,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X600048.CH.EQUITY,0,0,0,0,0.176091106854187,0,0,-0.139467502551509,0,0,0,0,0.240607611770557,0.164151613889954,0,0,0,0,0,0.151220244396183,0,0,0,0.271426368255841,0,0,-0.0665880702815361,0,0.0720155830352279,0,0,0,0,0,0,0,0.0932509666684956,0,0,0,0.0148834916024453,-0.0879925994316133,0,0,0,0,0,0,0,0,0,-0.0555798648320621
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.0364820918994477,0,0,0,0,0,0.00537680493991545,0,0,0,0,0,0,0,0,0,0,0,0.0795972165931571,0,0,0,0,0,0,0,0,0,0,0,0,0.203117035703267,0,-0.172349407165147,0.0639013225930635,0.575433208470684,0,0,0,0,-1.73472347597681e-18,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0654885799609955,0,-0.176678069449445,0,0,0,0,0,0,0,0,0,0,0,0.547630306705395,0.00545719926127605,0,-0.457445243330464,0,0,0,0,0,0,0,0,0,0,0,0.302848342970898,0.0453611408717913,0,0,0,0,0,0,0,0,0,0,0,-0.0313593045307412,0.150179337351846,0,-0.0863266678784233
X12.HK.EQUITY,0,0,0.0831409820388017,0,0,0,0,0.254437067828387,0,0,0,0,0,0,0,0,0,0.362336062567952,0,0,0,0,0,0,0,0.0882595957451184,0,0,0,0,0,0,0,0,0,0,0,0.0618708664977765,0.205730414306166,0,0.177386180555923,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.242261065335611,0,0,0,0,0.267539172354906,0,0,0,0,0,-0.0442497292598879,0,0.320758127731834,0,0.0638603868557701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369092606384573,0,0,0,0,-0.132086465376622,0,0.105948306251,0.0627339445068194,0,-0.0343602679548497,0,0,0,0,-0.0588608097848336,0,0,0,-0.0482584712893362,0.18159611566284
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.212648796030331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138001907765214,0,0,0,0,0.00438832377175036,0,0,0.0432896177318812,0,0,0.0790532540553854,0.133214451862241,0,0.269907000814548,0,0.180778874313979,0,0,0
X001979.CH.EQUITY,0,0,0,0,-0.0304536399352319,0,0,0,0,0.0562674385986321,0,0,0,0.238186883804619,0,0,0,0,0.0394808193266301,0,0,0,0,0.267920934769368,0,0,0.0561185840261402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0185714352959058,0.212332863941466,0,0,0.162388625046224,0,0
X600837.CH.EQUITY,0,0,0.117858436998384,0,-0.105808039497343,0.0639270132636708,0,0,0,-0.0224872730033812,0,0,0,-0.0135201826395857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647789007972504,0.0299532478015261,0,0.713828782366292,0,0,0,0,0,0,0,0.0854967815459323,0,0,0,0,0,0.0672821147855633,0,0
X823.HK.EQUITY,0.330171465642087,0,-0.0718360896584636,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0711883363314412,-8.67361737988404e-19,0,0,0,0,0,0,-0.00031727854949866,0,0.181107795839742,1.73472347597681e-18,-0.144260694994591,0,0,0,0,0,0,0,0.0815063205334027,0,0.209363672314901,0,0,-0.0126239448094428,0,0,0,0,0,0.2247796247092,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.103576917974297,0,0,0,0,0,0,0,0,0.0634303302606838,0,0,0,0,0.204418896485656,0.06749256627695,0,0,0,0,0,0,0,0,0.156955584985467,0,0,0,0,-0.0278327855888696,0,0,0,0,0,0,0,0,0,0,0,0.445588204506281,0,0.108834457399492,0.149623704420769,0,0,0.0649451906838714
X601229.CH.EQUITY,0,0,0.395753057052658,0.142747726420396,0,0,0,0,0,0,0,0,0,0,0,0.0215875418632029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185443629143409,0,0,0,0,0,-0.134600187039791,0,0,0,0,0,0,0.427635831757678,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0372311441471393,0,0,0,0,0,0,0,0,0,0.099086051156035,0,0,0,0.0613897884574905,0,0,0,0,0,0,0,0,0,0,0,0.129915799088452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357406446217957,0,0,0,0
X1997.HK.EQUITY,0,0.185043876569687,0.0984473366541484,0,0,0,-0.082964720857002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30845940511897,-0.142017269306657,0.412379930088028,0,-0.0521325207476769,0,0,0.0254865539804632,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781695233453827
X601169.CH.EQUITY,0,0.00395094412715978,0,0,0,0,0,0,0,0,0.0289494843894605,0.226094430207795,0.385070173439183,0,0,0.092874097271977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137703037952817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373559055725353,0,0,0,0.0271366568066073,-0.0191792932241958,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.060299831802922,0.0234622697792309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031338803535306,0,0,0,0.110519058988853,0,0,0,0.043295628094241,0,0,0.0162032564747886,0,0,0.47765623674962,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498348188322385,0.141574970315017,0.0371413621358177,0.0139599063818405,0,0,0,0.26429102828455,0.0825717286405377,0,0,0,0,-0.0387606165780472,0,0,0,0,0.23155884846828,0.0693996896822734,0,0,0.087790330348847,0,0,0,0,0.0628926814184639,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0770375119727163,0,0.00607869688898496,0,0,0,0,0,0,-0.0687826158841164,0,0,0.221898894333052,-0.103544559856808,0,0,0,0.135333639643088,-0.164231932454618,0.176517505285145,0,0,0,0,-0.00941866524693274,0.514431215997174,0.0638458895427751,0,0,0,0,0,0,0,0.241813866503725,0,0,0,0,-3.46944695195361e-18,0,0.0247109185663037
X2881.TT.EQUITY,0.354539190119518,0,0,0,0,0,0,0,0,-0.0137517139327722,0,0,0,-0.0431608524658913,0,0,-0.111992525926533,0,0,0,0,0,-0.0174472040531749,0,0,0,0,0,0,-0.158753250040418,0,0,0,0,0,0,0,0,0.00477644725474059,0.315018581440756,0,0.419947373237397,0,0,0,0,0,0,0,0,0,-0.00622523148064979
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371214372666149,-0.131397981530396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523897739534989,0,0.065163422810899,0.190126336716258,-0.140846249603312,0,0,0,0,0,0,0,0.137733574697352,0,0.165270475714566
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206702609956814,0,0,0.377805587632075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135557727699087,0.0746955925815798,0,0,0,0,0,0.203634917083677,0.157706877235032,0.0977037517882101,0,-0.059064324397916,0,0,-0.0640767236471528,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0.181250587240924,0.0350753517291557,0,0,0.127317707866099,0.20238731744016,0,0,0,0.0295041048957601,0,0,0,0,0,0,0,0.104577853418565,0.224356027416751,0.452853218969672,0,0,-0.671080243216252,-0.601455453747774,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0142499312565072,0,0,0,0.0611465116122043
CN210SLOPE,0,-0.170956807468049,0.229287537313163,0,0,0.258322879536339,0,0,0.0129222235416154,-0.219847943942571,0,0,0,0,0,0.184230119940015,0,0,0,0,0,-0.366072404571656,0,0,0,0,0,-0.036509480896272,0,0,-0.0846782655763167,0,0,0,0,0,-0.442500540479539,0,-0.145857411958874,0.0665685000644628,0,0,0,0,0,0,0.081578216585396,0,0.593393416802739,0,0.0784228013473557,0
