,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.00538720055117626,0,0.231894976323639,0,0,0,0,0,-0.216380809579392,0,0,0,0,0,0,0,0,0,0,0,0.470066749640671,0.475025622000948,0,0,0.104618752513337,0,0,0,0,0,-0.0825232124930796,0,0,-0.180867924164908,0,0,0,-0.618050304906477,0,0,-0.0944266963698727,0.0352205071624107,0.0321854732502855,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0212565730015668,0,0,0.233300613059518,0.00475943651935661,0,0,0,0,0,0,0.242299957618349,0.217332528850986,0,0,0,0,0,0,0,0,0,0,0.0322357481215516,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820465719488128,0,0,0,0,0,0,0,0,0,0,0,0.256082396957281,0,0,-0.130343747696536
X601318.CH.EQUITY,0,0,0,0,0.0243562361848062,0.263515410908052,0.138410551894354,0,0,0,0,0,0,0,0,0,0,0,0,0.223195202833636,0,0.153491329435086,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.270111606188108,0,0,0.351971697001743,0,0,0.054301080156491,0,0,0.0179628541629954,0,0.147210390394279,0,0.0187245102122316,-0.0259505708898761,0,0,0.0426726109503031,0,0.0924053248561857,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694010749972518,0,0,0,0,0,0,0,0.0230512908719473
X601988.CH.EQUITY,0,0,0,0.287166679467274,0,0,0,0,0,0.359808031916101,0,0.145268954515049,0,0,0,0,0.200358489233313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237043819082137,0.0560771276523221,0,0,0,0,0,0,0,0,0,-0.151640638482205
X600036.CH.EQUITY,0,0.0870432366873548,0,0,0,0,0.0349419446289862,0.0623577154024463,0,0,0,0.114640894992711,0,0,0,0,0,0,0,0.126727370346412,0,0,0,0,0.0166459660008281,0,0.00161449146595444,0,0,0,0,0,0,0.387424940174939,0,0,0,0,0,0,0,0,0,0,0,0.0727578177783714,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.27519457342196,0,0,0,0,-0.0681358741928543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953748075269532,0.155131964547755,0.156463025310435,0,0,0,0.0747217038961403,0.0310288257534633,0,0.0344997976080915,0.0336246304120546,0,0,0,0,4.33680868994202e-19
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386655088015301,0,-0.0558436355530978,0.041070390271869,0.0406890766296836,0,0,0,0,0.187345873085356,0,0,0,0,0,0.15775427778033,0.141918123852844,0,0,0,0,0.189068802715793,0,0,0.316467725361027,0,0,0,0,0.154209634422684,0
X5.HK.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481999540229381,0,-0.0656641525694896,0,0,-0.543698620356745,0.804278190165605,0,0,0.132061242873202,0.637170309431146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181381133197989,0,0
X601658.CH.Equity,0,0,0,0.0410482084513432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294572994659216,0.0540586094088081,0,-4.33680868994202e-19,0,-0.00683511564299969,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.217606896444639,0,0,-0.0123278431357657,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.340134156919485,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.143455284735824,0,0,0,-0.295026168566408,0,0,0,0.27080009076321,0,0,0,0,-0.0786621470837816,0,0,0,-0.0677904745034763,0,0.0610366497780709,0,0,0.48247351433409,0,0,0,0.00644592472610368,-1.0842021724855e-19,-0.189207875623376,0,-0.0108297263589743,0,0,0,0,0,0,0
