,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.488702029305055,0,0,0.383302004876344,0,0,0,0,0,0,0,0,0,-0.0574049388770715,0,0,-0.08071511452684,0,0,0,0,0.0187938172517547,0,0,0,0,0,0,0,0,0,0,0,0.230836264127728,0,0,0,0,0,0,0,0,0,-0.0871535775239618,0,0,-0.184629444521574,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0777317413116214,0,0,0,0,0,0,0.114752343194113,0,0,0.162825153065181,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0573802375302237,0,0,0,0,0.0804115456186067,0,0,0,0,0,0.416967332273863,0,0.0741472986551167,0,0,0,0,0,0,0,0,-0.0641598655183441
X601939.CH.EQUITY,0.180100477457092,0,0,0,0,0,0,0,0.0414466487186582,0,0,0,0,3.46944695195361e-18,0,0,0.0117601884610811,0,0,0,0.0918779578750363,0,0,0,0.0255660953481866,0.39778188042562,0,0,0,0,0,0,0,0.0446800758342227,0.140588192888972,0,0,0,0.0107428619681096,0,0,0,0,0,0,0.0103109167578029,0,0,0,0,0
X601288.CH.EQUITY,0,0.0214954151630849,0,0,0,0.153903383900726,0,0,0,0,0,0,0.0157416245091689,0,0,0,0,0,0,0,0.100817081315585,0,0,0,0,0.24302435657787,0,-0.0351310704150489,0,0,0,0,0,0.0102852807113388,0,0,0,0.13513045918041,0,0.0929516509163587,0,0,0,0.203714620249138,0,0,0,0.0329789996780436,0,0,0.102154813255429
X5.HK.EQUITY,0,-0.11564597809934,0,0,0,0,0,0,0,0,0,0,0,0,0.0358075973694041,0,0,0.0677895865139706,0,0.334530875902294,0,0,0.480873891235734,0,0,0,-0.0341838110392359,-0.0224295338975049,-0.17230136470265,0,0,0,-0.0492490250391262,0,-0.0377790928471957,0,0,0,0,0,0,0,0,0,0,-0.0195135223736516,0,-0.141963552761369,0,0.246936741438845,0
X601988.CH.EQUITY,0.233396572228972,0,0,0.375898364383526,0,0,0,0,0,0.0887296391795086,0,-0.0438868250110768,0.0415674379578689,0,0,0,0,0,0,0,0,-0.0881421945555829,0,0.262913882607932,0,-0.0308353113274298,0,0.151959218865206,0,0,0,0,0,0.0498596022733377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354010006192744,0.00588478442729326
X600036.CH.EQUITY,0,0.591223624502396,0,0.0185675909234292,0,0,0,0,0,0.0875333403634758,0,0.0101878831842265,-0.182482827040142,0,0,0,0,0,0.0935343620048717,0,0,0,0,0,0,0,0.0869163974780334,0,0,0,0.0906376254699359,0,0,0,0,0,0,0,0,0.00602948297055312,0,0.312069727552307,0,0,0,0,0.104591382879686,0,-0.290075307599184,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140964106565998,0,0.17475416610941,0.108820175772917,0,0.236844219786689,0.135529909414869,0.0373025835626565,0,0,0,0.129991736942455,0,0,0,0,0,0,0,0,0,0,0,-0.193186873277843,0,0,0,0,0,0,0,0,0,0,0,-0.0562782382695008
X601628.CH.EQUITY,0,0.180746079868772,0,0,-8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0.0343655752134363,0,0,0,0,0,0,0.21134900502855,0,0,0,0.0587506051684042,0.117599642406508,0,0,0,0,0,0,-0.0253513922422472,0,0,0,0,0,0,0,0,0.168825269174937,0,0.10869562928238,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.36675713180002,0.188322903127808,0,0,0,0,0,0,0,0,0,0.342591092730245,0,0,0,0,0,-0.00556511700528554,0,0,0,0,0.0449051006333043,0,0,0,0,-0.0793085468318498,0.291554996843635,0.0991733906103147,0,0,0,0,0.190558954665425,0,0,-0.16837394174284,-0.10850909839443,0,0,0,0,0,0,0.08597515032605
