,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.531499699759354,0,0,0,0.144715272142789,0,0,0.0643436179560244,0.0216188935827694,0,0,0,0.181629780099052,0,0.031828666959316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234525796527963,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0775648798972191,0.314336261944024,0,0,0,0,0,0,0.0244694583896037,0.251463897844838,0,0,0.0855399609391017,0,0.0654886830623538,0,0,0,0.0984066866292679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445471018010313,0.00404222618269887,0,0,0,0,0,0,0.00280233446603725,0,0,0
X601939.CH.EQUITY,0,0,0,0.629841308060453,0,0.0652136824261772,0.0161812129210488,0,0,0.230586181097845,0,0,0,0,0,0,0,0,0,0,0,0.0524637307163163,0,0,0,0,0,0.0497802123113505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.181097416811024,0,0,0.664116081382029,0,0,0,0,0,0,0,-0.0631983208705183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451559015424068,0,0.148840163248569,0.00670482104071717,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.156781625816449
X5.HK.EQUITY,0,0,0,0,0,0.157770431722445,0,0.228783496306476,0,0,0.239194812850154,0,0.0153202791458188,0,0,0,0,0,0,0.0173734942091774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210715157399657,0,0,0,0,0,0,0,0,0,0,0.128820442128454,0,0
X601988.CH.EQUITY,0,0,0,0,0.325397997934086,0,0,0,0.0263942996941134,0,0,0,0,0,0,0.0187451875228747,0,0.0737360445142974,-0.0608265301260493,0,0,-0.0511270758565306,0,0,0.243970595810083,0,0,0,0,0,0,-0.220609277904706,0,0,0,0,0,0,0,0,0.145787420497298,0,0,0,0,0,0,0,-0.0207088565429277,0.1372047968347,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.111113228652632,0,-0.136298607333646,0,0,0,0,0.586307582336604,-0.0229377890273629,0,0.0717628381562567,0,0,0.181746052941521,0.00497705245012921,-0.0178015859465517,0,0,0,0,0,0,0,0.0923809853086369,0,0,0.190745698757414,0,0,-0.0261837778123968,0,0.117574598790655,0,0
X1299.HK.EQUITY,-0.00857751892405712,0,0,0,0.19113911950664,0,0,0,0,0,0,0,0,0,0,0,0,0.145106140334915,0,0,0,0.0805731423659441,0,0,0,0.0372937241356043,0,0,0.0509394879741096,0,0.0961062632074422,0,0,0,0,0,0,0.448549433631995,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.000664156933165187,-0.0310382116745469,0,0.00795965539170534,0,0,0,0,0.134489796537919,0,0,-0.0371401261874831,0,0.320117349010047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627369585008709,0.198013926421184,0,0,0,0,0.236762068390458,0,0.0876933724615473,0.0750341360586998,0,0,0,0,0,-0.00312086749982137
X601328.CH.EQUITY,0.374595014562752,0,0.144531396306541,0,0,0,0,0,0,0,0,0,0.435539009005108,0,0,0,0,0.0408633340588137,0,0,0.119226268406738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532002584012979,0,0,0,0,0,0.111557817596648,0,0,0,0,0.0156791121995988,0,0
